symbol,date,wave,entry_time,exit_time,entry_price,exit_price,shares,pnl_pct,pnl_dollar,exit_reason,cross_time_min,vol_at_cross,macd_hist_pct,w1_pnl
MSW,2025-01-13,1,2025-01-13 14:34:00+00:00,2025-01-13 14:35:00+00:00,8.2062,8.1493,6092,-0.69,-346.36,trail_stop,3,24332,1.3094,-0.69
PDYN,2025-01-13,1,2025-01-13 14:35:00+00:00,2025-01-13 14:36:00+00:00,8.5776,8.3976,5829,-2.1,-1048.97,hard_stop,33,162356,1.0597,-2.1
EWCZ,2025-01-13,1,2025-01-13 14:57:00+00:00,2025-01-13 15:03:00+00:00,6.7317,6.5905,7427,-2.1,-1048.93,hard_stop,19,75265,0.7484,-2.1
QMCO,2025-01-14,1,2025-01-14 14:32:00+00:00,2025-01-14 14:33:00+00:00,23.9439,23.8351,2088,-0.45,-227.13,trail_stop,33,59399,0.5563,-0.45
XXII,2025-01-14,1,2025-01-14 14:45:00+00:00,2025-01-14 14:46:00+00:00,6.9199,7.3928,7225,6.83,3416.97,trail_stop,46,184653,1.5125,6.83
XXII,2025-01-15,1,2025-01-15 14:10:00+00:00,2025-01-15 14:11:00+00:00,8.4685,8.2908,5904,-2.1,-1048.95,hard_stop,24,29811,2.3493,-2.1
ARQQ,2025-01-15,1,2025-01-15 14:30:00+00:00,2025-01-15 14:31:00+00:00,23.7938,23.2946,2101,-2.1,-1048.81,hard_stop,20,38004,0.9487,-2.1
NEO,2025-01-15,1,2025-01-15 14:34:00+00:00,2025-01-15 14:35:00+00:00,16.1311,15.7927,3099,-2.1,-1048.8,hard_stop,17,149527,0.9463,-2.1
DFNS,2025-01-15,1,2025-01-15 14:58:00+00:00,2025-01-15 14:59:00+00:00,18.028,18.0396,2773,0.06,32.25,trail_stop,24,70200,0.7892,0.06
PROP,2025-01-15,1,2025-01-15 16:38:00+00:00,2025-01-15 16:45:00+00:00,7.0075,7.022,7135,0.21,103.25,trail_stop,35,65103,0.557,0.21
ATRA,2025-01-16,1,2025-01-16 14:14:00+00:00,2025-01-16 14:15:00+00:00,6.7568,6.615,7400,-2.1,-1049.0,hard_stop,1,21927,0.59,-2.1
MYSE,2025-01-16,1,2025-01-16 14:34:00+00:00,2025-01-16 14:35:00+00:00,4.4539,4.5197,11225,1.48,737.79,trail_stop,3,172731,0.6287,1.48
FSI,2025-01-16,1,2025-01-16 14:35:00+00:00,2025-01-16 14:36:00+00:00,4.7948,4.6942,10427,-2.1,-1048.9,hard_stop,16,92415,0.7806,-2.1
ARQQ,2025-01-16,1,2025-01-16 14:37:00+00:00,2025-01-16 14:38:00+00:00,24.5669,24.4187,2035,-0.6,-301.76,trail_stop,42,216036,1.3865,-0.6
DFNS,2025-01-16,1,2025-01-16 15:55:00+00:00,2025-01-16 15:56:00+00:00,19.6905,19.5824,2539,-0.55,-274.4,trail_stop,75,185040,0.6565,-0.55
KPLT,2025-01-16,1,2025-01-16 16:33:00+00:00,2025-01-16 16:34:00+00:00,7.998,7.8302,6251,-2.1,-1048.9,hard_stop,14,11373,0.9737,-2.1
BZAI,2025-01-17,1,2025-01-17 14:36:00+00:00,2025-01-17 14:42:00+00:00,8.7087,10.0385,5741,15.27,7634.1,trail_stop,5,51101,1.3406,15.27
BDMD,2025-01-17,1,2025-01-17 15:28:00+00:00,2025-01-17 15:33:00+00:00,6.7568,7.2099,7400,6.71,3353.18,trail_stop,42,114627,1.0765,6.71
RGTIW,2025-01-21,1,2025-01-21 14:38:00+00:00,2025-01-21 14:39:00+00:00,4.9165,4.9747,10169,1.18,591.92,trail_stop,7,92659,1.0666,1.18
BTSG,2025-01-21,1,2025-01-21 14:47:00+00:00,2025-01-21 14:48:00+00:00,20.6957,20.6802,2415,-0.07,-37.37,trail_stop,13,87172,0.5889,-0.07
NTRB,2025-01-22,1,2025-01-22 14:31:00+00:00,2025-01-22 14:32:00+00:00,6.6867,6.5464,7477,-2.1,-1048.92,hard_stop,40,61608,1.6975,-2.1
GRAL,2025-01-22,1,2025-01-22 14:44:00+00:00,2025-01-22 14:45:00+00:00,21.021,21.0165,2378,-0.02,-10.79,trail_stop,13,140626,0.6478,-0.02
SPCB,2025-01-23,1,2025-01-23 14:10:00+00:00,2025-01-23 14:11:00+00:00,15.3008,14.9798,3267,-2.1,-1048.74,hard_stop,6,62032,0.582,-2.1
BTCT,2025-01-23,1,2025-01-23 14:36:00+00:00,2025-01-23 14:37:00+00:00,6.503,6.4315,7688,-1.1,-549.45,trail_stop,5,176653,1.0493,-1.1
NTRB,2025-01-23,1,2025-01-23 14:36:00+00:00,2025-01-23 14:37:00+00:00,8.2983,8.5154,6025,2.62,1307.94,trail_stop,24,136219,0.7491,2.62
BDMD,2025-01-23,1,2025-01-23 14:51:00+00:00,2025-01-23 14:52:00+00:00,7.998,7.8302,6251,-2.1,-1048.9,hard_stop,16,29285,1.2166,-2.1
DWTX,2025-01-23,1,2025-01-23 14:52:00+00:00,2025-01-23 14:53:00+00:00,3.3333,3.2634,15000,-2.1,-1049.0,hard_stop,21,33570,0.5183,-2.1
TJGC,2025-01-23,1,2025-01-23 15:00:00+00:00,2025-01-23 15:01:00+00:00,4.8839,4.7814,10237,-2.1,-1048.92,hard_stop,4,85339,0.8,-2.1
RNAZ,2025-01-23,1,2025-01-23 18:52:00+00:00,2025-01-23 18:53:00+00:00,4.3443,4.2532,11509,-2.1,-1048.98,hard_stop,36,93275,2.1072,-2.1
RNAZ,2025-01-24,1,2025-01-24 13:44:00+00:00,2025-01-24 13:45:00+00:00,7.5577,7.3991,6615,-2.1,-1048.87,hard_stop,2,26497,0.8865,-2.1
WKEY,2025-01-24,1,2025-01-24 14:26:00+00:00,2025-01-24 14:27:00+00:00,9.5996,9.3982,5208,-2.1,-1048.89,hard_stop,12,69911,1.335,-2.1
FPH,2025-01-24,1,2025-01-24 14:46:00+00:00,2025-01-24 14:47:00+00:00,5.4655,5.5088,9148,0.79,396.34,trail_stop,3,138688,0.5882,0.79
RGTIW,2025-01-24,1,2025-01-24 15:26:00+00:00,2025-01-24 15:27:00+00:00,6.2613,6.2604,7985,-0.01,-6.56,trail_stop,8,160099,0.513,-0.01
LTRN,2025-01-24,1,2025-01-24 16:40:00+00:00,2025-01-24 16:41:00+00:00,5.1251,5.4494,9755,6.33,3163.79,trail_stop,66,152395,0.5703,6.33
DWTX,2025-01-27,1,2025-01-27 14:32:00+00:00,2025-01-27 14:33:00+00:00,10.3818,10.164,4816,-2.1,-1048.97,hard_stop,23,42247,0.7424,-2.1
EVAX,2025-01-27,1,2025-01-27 14:33:00+00:00,2025-01-27 14:34:00+00:00,6.1181,6.2308,8172,1.84,920.58,trail_stop,2,90818,0.502,1.84
TSMX,2025-01-27,1,2025-01-27 16:49:00+00:00,2025-01-27 16:52:00+00:00,27.0269,26.7824,1850,-0.9,-452.34,trail_stop,5,232733,0.5469,-0.9
ENGN,2025-01-27,1,2025-01-27 18:56:00+00:00,2025-01-27 19:10:00+00:00,7.0871,6.9384,7055,-2.1,-1048.99,hard_stop,5,8836,0.5305,-2.1
RNAZ,2025-01-28,1,2025-01-28 14:21:00+00:00,2025-01-28 14:23:00+00:00,7.3073,7.3385,6842,0.43,213.16,trail_stop,4,13736,1.2639,0.43
DWTX,2025-01-28,1,2025-01-28 14:42:00+00:00,2025-01-28 14:43:00+00:00,19.3794,18.9728,2580,-2.1,-1048.97,hard_stop,36,201472,0.7193,-2.1
NVNI,2025-01-28,1,2025-01-28 15:05:00+00:00,2025-01-28 15:08:00+00:00,4.4745,4.4253,11174,-1.1,-549.48,trail_stop,1,241711,0.5299,-1.1
RNAZ,2025-01-29,1,2025-01-29 14:35:00+00:00,2025-01-29 14:36:00+00:00,9.8955,9.6879,5052,-2.1,-1048.83,hard_stop,35,55417,0.717,-2.1
KRKR,2025-01-29,1,2025-01-29 14:56:00+00:00,2025-01-29 14:57:00+00:00,4.8148,4.7138,10384,-2.1,-1048.94,hard_stop,6,25306,1.1003,-2.1
FOXX,2025-01-30,1,2025-01-30 14:37:00+00:00,2025-01-30 14:42:00+00:00,3.3833,3.3123,14778,-2.1,-1048.96,hard_stop,4,6066,1.5574,-2.1
ACON,2025-01-30,1,2025-01-30 15:30:00+00:00,2025-01-30 15:31:00+00:00,9.5045,9.3051,5260,-2.1,-1048.87,hard_stop,61,131148,0.7407,-2.1
SKBL,2025-01-30,1,2025-01-30 15:33:00+00:00,2025-01-30 15:34:00+00:00,5.3403,5.7659,9362,7.97,3984.4,trail_stop,9,112691,0.5467,7.97
JL,2025-01-30,1,2025-01-30 19:20:00+00:00,2025-01-30 19:25:00+00:00,7.1572,7.007,6986,-2.1,-1049.0,hard_stop,63,103759,3.7273,-2.1
RGTIW,2025-01-31,1,2025-01-31 14:49:00+00:00,2025-01-31 14:51:00+00:00,5.3854,5.3262,9284,-1.1,-549.48,trail_stop,16,110104,0.5153,-1.1
FCUV,2025-01-31,1,2025-01-31 17:34:00+00:00,2025-01-31 17:37:00+00:00,4.1942,4.3121,11921,2.81,1405.41,trail_stop,79,125424,0.8338,2.81
BCTX,2025-02-03,1,2025-02-03 14:04:00+00:00,2025-02-03 14:05:00+00:00,6.1854,6.0556,8083,-2.1,-1048.92,hard_stop,33,238200,0.8539,-2.1
XGN,2025-02-04,1,2025-02-04 14:40:00+00:00,2025-02-04 14:41:00+00:00,4.6446,4.5472,10765,-2.1,-1048.99,hard_stop,11,60781,0.7622,-2.1
EYPT,2025-02-05,1,2025-02-05 14:51:00+00:00,2025-02-05 14:52:00+00:00,7.6575,7.8132,6529,2.03,1016.1,trail_stop,2,183720,0.5757,2.03
RNAZ,2025-02-05,1,2025-02-05 14:53:00+00:00,2025-02-05 14:54:00+00:00,7.5075,7.35,6660,-2.1,-1049.0,hard_stop,26,67016,0.6987,-2.1
GCL,2025-02-05,1,2025-02-05 17:10:00+00:00,2025-02-05 17:20:00+00:00,6.7067,6.8538,7455,2.19,1096.92,trail_stop,3,1627,1.9265,2.19
QNTM,2025-02-06,1,2025-02-06 13:34:00+00:00,2025-02-06 13:35:00+00:00,12.3423,12.0834,4051,-2.1,-1048.97,hard_stop,3,204888,0.7315,-2.1
PSFE,2025-02-06,1,2025-02-06 16:19:00+00:00,2025-02-06 16:20:00+00:00,22.4839,22.5593,2223,0.34,167.74,trail_stop,53,186699,0.9454,0.34
TNXP,2025-02-07,1,2025-02-07 14:05:00+00:00,2025-02-07 14:06:00+00:00,13.4634,13.8362,3713,2.77,1384.21,trail_stop,29,103725,0.7829,2.77
HCAI,2025-02-07,1,2025-02-07 20:42:00+00:00,2025-02-07 20:43:00+00:00,4.2941,4.204,11643,-2.1,-1048.92,hard_stop,66,149861,1.2476,-2.1
AIOT,2025-02-10,1,2025-02-10 14:33:00+00:00,2025-02-10 14:34:00+00:00,7.1273,7.1751,7015,0.67,334.96,trail_stop,2,241444,0.8508,0.67
DOMH,2025-02-10,1,2025-02-10 14:35:00+00:00,2025-02-10 14:40:00+00:00,4.3844,4.7374,11404,8.05,4025.36,trail_stop,44,174676,1.2074,8.05
JG,2025-02-10,1,2025-02-10 14:38:00+00:00,2025-02-10 14:39:00+00:00,12.993,13.1538,3848,1.24,618.96,trail_stop,4,26294,0.5705,1.24
QNTM,2025-02-10,1,2025-02-10 14:46:00+00:00,2025-02-10 14:47:00+00:00,12.1221,12.2143,4124,0.76,380.08,trail_stop,45,196122,1.081,0.76
CSAI,2025-02-10,1,2025-02-10 15:14:00+00:00,2025-02-10 15:17:00+00:00,6.1561,6.2308,8121,1.21,605.93,trail_stop,32,39438,0.6371,1.21
SOPA,2025-02-11,1,2025-02-11 14:39:00+00:00,2025-02-11 14:40:00+00:00,3.3033,3.4319,15136,3.89,1945.96,trail_stop,8,249702,1.1753,3.89
PCLA,2025-02-11,1,2025-02-11 15:58:00+00:00,2025-02-11 15:59:00+00:00,8.4384,8.4659,5925,0.33,162.91,trail_stop,77,234140,0.6293,0.33
GRRR,2025-02-12,1,2025-02-12 14:36:00+00:00,2025-02-12 14:37:00+00:00,22.042,22.6978,2268,2.98,1487.26,trail_stop,5,171715,1.0604,2.98
CSAI,2025-02-12,1,2025-02-12 14:38:00+00:00,2025-02-12 14:39:00+00:00,13.5135,13.23,3700,-2.1,-1049.0,hard_stop,6,13908,0.6523,-2.1
LTBR,2025-02-12,1,2025-02-12 14:38:00+00:00,2025-02-12 14:39:00+00:00,11.5115,11.522,4343,0.09,45.46,trail_stop,7,253622,0.6838,0.09
AISP,2025-02-13,1,2025-02-13 14:34:00+00:00,2025-02-13 14:35:00+00:00,6.3964,6.2622,7816,-2.1,-1048.88,hard_stop,28,296647,1.2733,-2.1
CRSR,2025-02-13,1,2025-02-13 14:34:00+00:00,2025-02-13 14:35:00+00:00,11.3613,11.4951,4400,1.18,588.35,trail_stop,3,201505,0.8209,1.18
ENTA,2025-02-13,1,2025-02-13 14:36:00+00:00,2025-02-13 14:37:00+00:00,6.6238,6.8464,7548,3.36,1680.22,trail_stop,5,221127,0.529,3.36
OPRT,2025-02-13,1,2025-02-13 14:37:00+00:00,2025-02-13 14:38:00+00:00,7.4474,7.4819,6713,0.46,231.07,trail_stop,6,271158,0.9627,0.46
MTW,2025-02-13,1,2025-02-13 14:37:00+00:00,2025-02-13 14:40:00+00:00,11.8018,11.7593,4236,-0.36,-179.87,trail_stop,6,74908,1.0632,-0.36
INLF,2025-02-13,1,2025-02-13 15:12:00+00:00,2025-02-13 15:14:00+00:00,6.4064,6.336,7804,-1.1,-549.45,trail_stop,25,69441,0.68,-1.1
XHLD,2025-02-13,1,2025-02-13 16:21:00+00:00,2025-02-13 16:26:00+00:00,7.7177,8.4461,6478,9.44,4718.8,trail_stop,2,125371,1.1265,9.44
PCLA,2025-02-14,1,2025-02-14 13:49:00+00:00,2025-02-14 13:50:00+00:00,6.6667,6.5268,7500,-2.1,-1049.0,hard_stop,9,22200,1.1673,-2.1
CRBP,2025-02-14,1,2025-02-14 14:34:00+00:00,2025-02-14 14:37:00+00:00,9.1291,9.0288,5476,-1.1,-549.4,trail_stop,26,59884,0.7253,-1.1
INLF,2025-02-14,1,2025-02-14 14:37:00+00:00,2025-02-14 14:38:00+00:00,9.5718,9.989,5223,4.36,2179.24,trail_stop,6,48514,0.589,4.36
PSNL,2025-02-14,1,2025-02-14 14:46:00+00:00,2025-02-14 14:47:00+00:00,5.8058,5.8648,8612,1.02,508.36,trail_stop,15,212147,0.6392,1.02
BKSY,2025-02-18,1,2025-02-18 14:35:00+00:00,2025-02-18 14:36:00+00:00,18.9621,18.7912,2636,-0.9,-450.63,trail_stop,4,288812,0.8925,-0.9
CSAI,2025-02-18,1,2025-02-18 14:36:00+00:00,2025-02-18 14:37:00+00:00,24.7347,24.2158,2021,-2.1,-1048.77,hard_stop,5,48705,1.2698,-2.1
GILT,2025-02-18,1,2025-02-18 14:37:00+00:00,2025-02-18 14:41:00+00:00,7.7277,7.6846,6470,-0.56,-278.94,trail_stop,6,140313,0.7053,-0.56
SPCB,2025-02-18,1,2025-02-18 14:41:00+00:00,2025-02-18 14:42:00+00:00,12.8929,12.7582,3878,-1.04,-522.18,trail_stop,24,113350,0.5819,-1.04
GCL,2025-02-18,1,2025-02-18 14:42:00+00:00,2025-02-18 14:43:00+00:00,5.1952,5.0862,9624,-2.1,-1048.97,hard_stop,2,192178,1.0186,-2.1
REBN,2025-02-18,1,2025-02-18 14:46:00+00:00,2025-02-18 14:47:00+00:00,4.574,4.5742,10931,0.0,2.21,trail_stop,15,137239,0.5706,0.0
CSAI,2025-02-19,1,2025-02-19 14:35:00+00:00,2025-02-19 14:36:00+00:00,11.5115,11.611,4343,0.86,432.03,trail_stop,4,66305,0.8429,0.86
GCL,2025-02-19,1,2025-02-19 14:36:00+00:00,2025-02-19 14:37:00+00:00,7.4474,7.2912,6713,-2.1,-1048.89,hard_stop,5,138998,1.3917,-2.1
QUAD,2025-02-19,1,2025-02-19 14:39:00+00:00,2025-02-19 14:40:00+00:00,7.1171,7.111,7025,-0.09,-43.05,trail_stop,8,114058,0.9523,-0.09
CPIX,2025-02-19,1,2025-02-19 17:51:00+00:00,2025-02-19 17:52:00+00:00,6.3964,6.3593,7816,-0.58,-289.63,trail_stop,38,119482,0.5419,-0.58
LUNG,2025-02-20,1,2025-02-20 14:33:00+00:00,2025-02-20 14:34:00+00:00,8.4531,8.456,5914,0.03,17.1,trail_stop,1,86903,0.8217,0.03
AGH,2025-02-20,1,2025-02-20 14:42:00+00:00,2025-02-20 14:43:00+00:00,4.3043,4.214,11616,-2.1,-1048.97,hard_stop,15,53161,1.439,-2.1
CYD,2025-02-20,1,2025-02-20 15:17:00+00:00,2025-02-20 15:18:00+00:00,20.3653,20.1415,2455,-1.1,-549.47,trail_stop,2,176212,0.5255,-1.1
HMR,2025-02-20,1,2025-02-20 15:38:00+00:00,2025-02-20 15:39:00+00:00,6.046,6.3297,8269,4.69,2345.29,trail_stop,1,229506,1.9823,4.69
MERC,2025-02-21,1,2025-02-21 14:35:00+00:00,2025-02-21 14:40:00+00:00,8.2532,8.0801,6058,-2.1,-1048.96,hard_stop,4,79824,1.1408,-2.1
SINT,2025-02-21,1,2025-02-21 14:57:00+00:00,2025-02-21 15:03:00+00:00,6.2162,6.0858,8043,-2.1,-1048.94,hard_stop,32,173466,0.7523,-2.1
CYN,2025-02-21,1,2025-02-21 15:26:00+00:00,2025-02-21 15:27:00+00:00,8.7487,9.0493,5715,3.44,1717.94,trail_stop,48,145150,2.0285,3.44
DOMH,2025-02-24,1,2025-02-24 13:44:00+00:00,2025-02-24 13:59:00+00:00,8.7988,9.0791,5682,3.19,1592.79,trail_stop,6,14638,0.6141,3.19
AXGN,2025-02-25,1,2025-02-25 14:33:00+00:00,2025-02-25 14:34:00+00:00,18.3684,18.5637,2722,1.06,531.79,trail_stop,2,53800,0.6428,1.06
JTAI,2025-02-25,1,2025-02-25 14:34:00+00:00,2025-02-25 14:35:00+00:00,6.9469,7.2198,7197,3.93,1963.58,trail_stop,3,50946,1.0089,3.93
MYGN,2025-02-25,1,2025-02-25 14:34:00+00:00,2025-02-25 14:35:00+00:00,11.3263,11.0887,4414,-2.1,-1048.88,hard_stop,3,128656,1.5833,-2.1
SXTC,2025-02-25,1,2025-02-25 15:07:00+00:00,2025-02-25 15:08:00+00:00,4.2943,4.4603,11643,3.87,1933.28,trail_stop,28,186779,1.6317,3.87
PCLA,2025-02-26,1,2025-02-26 14:36:00+00:00,2025-02-26 14:37:00+00:00,7.007,6.93,7135,-1.1,-549.44,trail_stop,14,64809,0.9796,-1.1
JTAI,2025-02-26,1,2025-02-26 14:41:00+00:00,2025-02-26 14:42:00+00:00,7.2072,7.056,6937,-2.1,-1048.92,hard_stop,10,279429,0.7178,-2.1
ORIC,2025-02-26,1,2025-02-26 14:55:00+00:00,2025-02-26 14:56:00+00:00,9.4795,9.3758,5274,-1.09,-546.68,trail_stop,24,248502,0.585,-1.09
JTAI,2025-02-27,1,2025-02-27 14:39:00+00:00,2025-02-27 14:40:00+00:00,8.1287,7.9582,6151,-2.1,-1048.99,hard_stop,8,172964,1.1605,-2.1
ATEC,2025-02-27,1,2025-02-27 14:39:00+00:00,2025-02-27 14:41:00+00:00,11.3013,11.2055,4424,-0.85,-423.85,trail_stop,8,125917,0.6005,-0.85
TASK,2025-02-27,1,2025-02-27 14:40:00+00:00,2025-02-27 14:41:00+00:00,17.6346,17.4408,2835,-1.1,-549.44,trail_stop,13,295752,0.7968,-1.1
SRI,2025-02-27,1,2025-02-27 14:43:00+00:00,2025-02-27 14:45:00+00:00,5.0601,5.0934,9881,0.66,329.5,trail_stop,11,211309,0.9577,0.66
IBIO,2025-02-27,1,2025-02-27 16:25:00+00:00,2025-02-27 16:26:00+00:00,4.2442,4.2429,11780,-0.03,-16.34,trail_stop,58,276087,1.0906,-0.03
IBIO,2025-03-03,1,2025-03-03 14:36:00+00:00,2025-03-03 14:37:00+00:00,6.2824,6.2151,7958,-1.07,-535.09,trail_stop,5,109002,1.0747,-1.07
ALDX,2025-03-03,1,2025-03-03 14:37:00+00:00,2025-03-03 14:38:00+00:00,5.8203,5.8549,8590,0.59,297.43,trail_stop,6,70102,0.8194,0.59
RADX,2025-03-03,1,2025-03-03 15:22:00+00:00,2025-03-03 15:24:00+00:00,5.6056,5.6868,8919,1.45,724.29,trail_stop,17,39600,0.6771,1.45
RPAY,2025-03-04,1,2025-03-04 14:33:00+00:00,2025-03-04 14:36:00+00:00,6.7417,6.6003,7416,-2.1,-1048.93,hard_stop,2,39515,0.5328,-2.1
SMCL,2025-03-04,1,2025-03-04 14:37:00+00:00,2025-03-04 14:38:00+00:00,15.547,15.8559,3216,1.99,993.34,trail_stop,6,53269,1.4376,1.99
UMAC,2025-03-04,1,2025-03-04 14:39:00+00:00,2025-03-04 14:40:00+00:00,5.961,5.8954,8387,-1.1,-549.44,trail_stop,8,135765,0.6987,-1.1
RAPP,2025-03-04,1,2025-03-04 14:45:00+00:00,2025-03-04 14:52:00+00:00,7.2773,7.833,6870,7.64,3817.58,trail_stop,5,24252,1.4262,7.64
ACON,2025-03-04,1,2025-03-04 14:47:00+00:00,2025-03-04 14:48:00+00:00,6.3864,6.2524,7829,-2.1,-1048.98,hard_stop,29,130491,0.6433,-2.1
WVE,2025-03-04,1,2025-03-04 15:38:00+00:00,2025-03-04 15:42:00+00:00,10.7958,10.6813,4631,-1.06,-530.14,trail_stop,23,152481,0.5172,-1.06
TKNO,2025-03-05,1,2025-03-05 14:12:00+00:00,2025-03-05 14:30:00+00:00,6.3864,6.2524,7829,-2.1,-1048.98,hard_stop,17,17598,0.8776,-2.1
TNXP,2025-03-05,1,2025-03-05 14:39:00+00:00,2025-03-05 14:40:00+00:00,9.3093,9.5341,5370,2.41,1206.94,trail_stop,21,79315,1.1523,2.41
ATRO,2025-03-05,1,2025-03-05 14:40:00+00:00,2025-03-05 14:43:00+00:00,23.954,24.1516,2087,0.82,412.38,trail_stop,9,149220,0.6449,0.82
SWIM,2025-03-05,1,2025-03-05 14:42:00+00:00,2025-03-05 14:43:00+00:00,6.5716,6.546,7608,-0.39,-194.8,trail_stop,11,146306,0.7533,-0.39
CYRX,2025-03-05,1,2025-03-05 14:43:00+00:00,2025-03-05 14:44:00+00:00,6.011,6.1615,8318,2.5,1252.09,trail_stop,2,31369,0.8343,2.5
ORN,2025-03-05,1,2025-03-05 14:50:00+00:00,2025-03-05 14:51:00+00:00,5.6757,5.6967,8809,0.37,185.23,trail_stop,16,251314,1.119,0.37
DAKT,2025-03-05,1,2025-03-05 14:54:00+00:00,2025-03-05 14:55:00+00:00,12.2823,12.239,4070,-0.35,-176.11,trail_stop,23,253227,0.7828,-0.35
BKKT,2025-03-05,1,2025-03-05 16:26:00+00:00,2025-03-05 16:27:00+00:00,14.6747,14.7493,3407,0.51,254.31,trail_stop,62,280654,1.8584,0.51
BKSY,2025-03-06,1,2025-03-06 14:36:00+00:00,2025-03-06 14:37:00+00:00,10.5505,10.3292,4739,-2.1,-1048.98,hard_stop,5,285410,0.6343,-2.1
PHAT,2025-03-06,1,2025-03-06 14:36:00+00:00,2025-03-06 14:37:00+00:00,6.8118,6.7747,7340,-0.54,-272.21,trail_stop,5,92785,1.1587,-0.54
