symbol,date,entry_price,pnl,pnl_pct,exit_reason,win,entered,range_size_pct,range_total_volume,range_avg_bar_range_pct,range_volume_stddev_pct,bars_green_in_range,range_close_position,range_return_pct,last_bar_green,range_vwap_distance_pct,gap_pct,prev_day_range_pct,prev_day_close_position,avg_daily_volume_20d,avg_daily_range_pct_20d,price_vs_20d_high_pct,return_volatility_20d,prev_day_volume_vs_20d,spy_range_pct_5min,spy_return_5min_pct,spy_gap_pct,spy_3d_range_pct,day_of_week,days_since_month_start,_rp_position,_rp_pnl,ofi_range,tai_range,ofi_break60,tai_break60,spread_at_break_bps,n_trades_range,n_trades_break60,_composite,_quintile,_q_rank,_sized_pnl,month,_anchor
BKSY,2025-02-19,21.01285,-1049.842512782147,-2.100123104943616,stop,0,1,4.197169350902877,304616.0,2.0755089421233186,72.64108826185517,3.0,0.988372093023258,2.1961932650073344,1.0,2.1511668272739866,8.700265251989373,17.931034482758616,0.5118343195266275,2098334.6,10.66184776103057,-0.0487804878048856,8.75515310675867,1.961672366266085,0.0735477314450614,0.012686860739577,-0.2305843104547855,0.6429700152781618,2.0,19.0,3333.333333333333,-69.98950085214312,-3.04297295358347,0.463726270768111,-2.5961538461538463,-0.6007621704707129,95.057034220532,88,7,0.31085233590583755,Q4,0,-69.98950085214312,2025-02,BKSY
TUYA,2025-02-20,3.4152149999999994,6573.402660959997,13.147134631348242,scale_eod,1,1,4.447852760736197,691582.0,1.3149331728839582,39.32914924780964,4.0,0.5862068965517269,2.607361963190197,0.0,0.1513868513931112,6.535947712418292,14.37908496732026,0.0454545454545455,4935103.6,9.14296283773402,-11.891891891891902,8.16668513319633,2.1983726947495086,0.0873191071866555,-0.0474204889215867,-0.2267795669978605,0.4740886838609913,3.0,20.0,3333.333333333333,438.22684406399975,19.45750423264615,0.510897267192363,,,,196,0,0.3930790181868943,Q4,0,438.22684406399975,2025-02,TUYA
REBN,2025-02-20,6.449289999999999,2040.5924239199965,4.0816014911896525,scale_lock,1,1,2.8799999999999955,112151.0,1.6201190540634482,54.0576485114433,3.0,0.388888888888891,1.1200000000000043,0.0,-0.6833037573324313,11.806797853309485,21.28801431127012,0.4033613445378149,7575453.55,25.850874303170794,-7.4074074074074066,21.618277614096662,0.2216466629908911,0.0873191071866555,-0.0474204889215867,-0.2267795669978605,0.4740886838609913,3.0,20.0,3333.333333333333,136.03949492799975,0.0046468401486988,-0.0828904491374514,7.1118327582707535,0.5707138633808779,92.87925696594505,20,24,0.20514652546959586,Q3,2,136.03949492799975,2025-02,REBN
CYD,2025-02-21,23.0,0.0,0.0,no_fill,0,0,4.444444444444445,249949.0,1.8171288886436272,161.9142435893605,3.0,0.4200000000000017,-0.3555555555555479,0.0,-0.3599820412542559,18.54583772391992,29.08324552160168,0.2318840579710147,131074.6,6.732199786247728,-3.100775193798445,7.229567276409632,11.711849587944574,0.12558795089893,-0.0877624268646371,-0.0360431206789258,0.6238237461169069,4.0,21.0,3333.333333333333,0.0,1.9471128608923884,-0.3921971852612703,,,,74,0,0.20946339349179435,Q3,2,0.0,2025-02,CYD
CADL,2025-02-26,9.127199699999998,-1610.8891150458862,-3.221855557421722,stop,0,1,3.1473565804274446,114559.0,1.3868792581338214,70.54072367876813,4.0,0.2855611150822028,0.1124859392575904,1.0,-0.4751873013767708,6.0226595110316135,43.17233154442458,0.0980662983425415,1365644.45,9.610980450608285,-35.01461988304093,8.1497782191911,2.5867721279869005,0.1711667869309093,-0.1115940326559318,0.2843968766828118,1.4340210730100995,2.0,26.0,3333.333333333333,-107.39260766972573,-0.659313449634215,-0.342335849530893,0.2767295597484276,0.1875719317983758,98.6301369863012,29,11,0.3334527166585316,Q4,0,-107.39260766972573,2025-02,CADL
BTDR,2025-03-19,10.15,0.0,0.0,no_fill,0,0,2.967967967967968,163098.0,1.0229792471575931,94.47453201901482,1.0,0.0,-1.3663663663663648,0.0,-1.8289158874589,5.324196099103857,11.017395888244597,0.0574162679425825,7121421.15,10.964605936536902,-35.21400778210116,9.449043788578884,0.7141858194975591,0.0,0.0,0.322626644326416,1.5174449148083622,2.0,19.0,3333.333333333333,0.0,-4.05516002822141,-0.1453790129667918,,,,56,0,0.26372965059440273,Q3,2,0.0,2025-03,BTDR
MSTU,2025-04-11,4.72413,5632.920427710012,11.26686213112441,scale_eod,1,1,3.640256959314773,1956352.0,1.791350110267386,16.62020840689356,3.0,0.9705882352941184,0.7494646680942215,1.0,1.7735391856419824,5.417607223476304,21.21444695259593,0.4149819110449028,90462700.8,18.23886549555774,-41.10970996216898,16.531317480483704,1.2458132357684373,0.0,0.0,-0.2992870486865778,7.317430624645891,4.0,11.0,3333.333333333333,375.52802851400077,6.559137995590132,-0.0083935829245072,17.69075003058852,0.809126150877771,21.208907741250872,57,39,0.3080803186000569,Q4,0,375.52802851400077,2025-04,MSTR
MSTX,2025-04-22,30.5449608,2687.652211199997,5.378364080270806,eod,1,1,3.3398319327731114,624066.0,1.346286194584538,44.64501269382488,2.0,0.7697262479871144,1.595966386554616,0.0,0.9034693883348656,6.745604592752059,13.740222461428056,0.4098292160651804,12642439.6,17.7829981706825,-20.56605033041853,16.289786216357594,0.9132124309298658,0.0,0.0,1.2181832334397118,2.4339923439526068,1.0,22.0,3333.333333333333,179.1768140799998,3.673562096726704,0.3015620094517114,-7.494121535483262,0.4746038275394065,16.412276382733353,252,21,0.35303497413441975,Q4,0,179.1768140799998,2025-04,MSTR
BULL,2025-04-28,18.2199,0.0,0.0,no_fill,0,0,3.4041735310268955,231697.0,2.1493675755639376,46.77525413162187,1.0,0.0,-3.3498077979132312,0.0,-1.7279964882950043,5.442964678633476,15.659525188187606,0.1368140807572848,4757782.85,24.267933921889355,-77.11161387631977,85.62701464990566,1.1290801134398138,0.0,0.0,0.1362051431062036,1.895036065864952,0.0,28.0,3333.333333333333,0.0,-36.05297679905623,0.3571657622579748,,,,193,0,0.13104741519946786,Q2,3,0.0,2025-04,BULL
PONY,2025-05-06,10.78225,-1899.302779464282,-3.798811207573287,stop,0,1,6.460674157303366,1226245.0,3.525984117987804,55.42065644654032,3.0,0.7484057971014485,-0.970037453183522,1.0,1.513602331132632,10.10309278350516,19.27835051546393,0.0481283422459892,12401653.9,17.66756811143047,-8.561643835616438,17.55500301969671,1.431604134671102,0.3011130428548498,0.2330041403043515,-0.9902220013841886,1.0163402079536614,1.0,6.0,3333.333333333333,-126.62018529761879,-28.13044526258441,-0.3362013553072128,24.56949985750926,-0.2191389345676432,18.6046511627903,377,81,0.14429689920400898,Q2,3,-126.62018529761879,2025-05,PONY
SMCX,2025-05-13,28.914383699999995,8502.492403563301,17.007376242430254,scale_eod,1,1,4.6710714285714285,292741.0,1.5933889386435125,52.53464831398311,4.0,0.8356908020490863,2.1892857142857127,0.0,0.7854364428267542,5.660377358490567,11.962264150943389,0.261829652996845,3806626.15,11.921110992501529,-20.49971607041453,9.530007889128033,1.2593493059464218,0.1285435162650396,0.0034278271003979,0.0720424020995144,1.1284371830928306,1.0,13.0,3333.333333333333,566.83282690422,23.94976067945442,0.3455738917230175,5.697897196261683,0.9738221848533112,17.34605377276694,58,11,0.4029578367016648,Q4,0,566.83282690422,2025-05,SMCI
SMCL,2025-05-13,10.66189,7899.240746250008,15.800503258534864,scale_eod,1,1,3.5818005808325366,112291.0,1.275153105821135,111.79426957641512,3.0,0.756756756756753,2.032913843175209,0.0,0.7954068726718456,5.515832482124627,11.95097037793667,0.2564102564102555,1403729.05,11.778327667336564,-20.416024653312792,9.457106739250245,0.989673185149228,0.1285435162650396,0.0034278271003979,0.0720424020995144,1.1284371830928306,1.0,13.0,3333.333333333333,526.6160497500005,9.326232277969588,0.3470721941163424,3.9607293127629735,-0.4727210339700332,75.40056550424134,26,4,0.4522964519879875,Q5,1,526.6160497500005,2025-05,SMCI
OMER,2025-05-13,4.232659999999999,2072.1496300000063,4.144615915287328,eod,1,1,5.213270142180089,209452.0,2.3135398961453912,118.04281113156622,3.0,0.3409090909090921,-3.436018957345962,1.0,0.1463279405487474,11.198945981554672,55.59947299077734,0.0023696682464454,833396.3,8.471887087675546,-44.98044328552803,9.019965204699012,8.908669260950642,0.1285435162650396,0.0034278271003979,0.0720424020995144,1.1284371830928306,1.0,13.0,3333.333333333333,138.14330866666705,-2.3545258620689657,-0.0521733843825972,-2.824082232011748,-0.9963227818803996,118.0637544273904,40,4,0.24068476629023022,Q3,2,138.14330866666705,2025-05,OMER
SHLS,2025-05-16,4.9424831,-1287.0124993038853,-2.574119775659208,stop,0,1,4.221544715447155,673569.0,1.928627209691313,91.5971090331418,2.0,0.5536831969186337,-1.7276422764227637,1.0,0.5030127686388157,7.423580786026197,13.75545851528384,0.3174603174603178,8746450.6,7.632764892186786,-23.78001549186677,8.160876385849903,2.826621006697277,0.1894291754756878,-0.1353234672304512,0.1337939911255569,0.8814268467209063,4.0,16.0,3333.333333333333,-85.80083328692568,5.953719581050481,-0.122549385967853,,,,173,0,0.21330089793635998,Q3,2,-85.80083328692568,2025-05,SHLS
EDBL,2025-05-28,3.5204297,4924.447529903989,9.84945793674834,scale_eod,1,1,4.139999999999994,31462.0,1.9465788551144905,88.97937635757057,2.0,0.8329882677708762,-0.408571428571428,1.0,0.8185779981326194,5.421686746987957,25.602409638554207,0.1411764705882349,10413362.3,14.203168174041492,-44.35612082670906,21.20352218081344,0.0926152353308594,0.1250063390638505,0.0743614449684679,0.0693563393385719,1.381843170072817,2.0,28.0,3333.333333333333,328.2965019935992,2.8505981165691017,-0.0911817390018241,,-1.0,1596.752368064953,16,1,0.47914770658060224,Q5,1,328.2965019935992,2025-05,EDBL
ALAR,2025-06-10,12.36699,-894.4663126146453,-1.788941907333271,stop,0,1,4.09356725146199,115112.0,1.4813447025501116,46.4920003680348,3.0,0.836734693877551,2.339181286549702,1.0,2.2245726588022383,5.648720211827013,18.270079435127982,0.8454106280193235,206121.55,8.571894115367998,2.7467811158798305,9.983070976130646,7.534297117404755,0.1266202392456084,0.0258238645829816,0.0900480256136735,0.8211298870771674,1.0,10.0,3333.333333333333,-59.63108750764301,-4.544363480497214,-0.344973445020628,-0.5935828877005348,-1.0,159.99999999999946,31,3,0.1604878235210147,Q2,3,-59.63108750764301,2025-06,ALAR
ZENA,2025-06-10,5.4,0.0,0.0,no_fill,0,0,4.180608365019011,1007190.0,2.714450745599737,29.942556158619126,3.0,0.3178717598908578,-0.1901140684410606,0.0,-0.5483731468147888,15.8590308370044,32.37885462555066,0.0884353741496598,9487961.95,13.575246862231932,-23.988439306358384,9.584367300440782,1.2493299469861388,0.1266202392456084,0.0258238645829816,0.0900480256136735,0.8211298870771674,1.0,10.0,3333.333333333333,0.0,2.855422577925056,-0.2788262493846254,,,,119,0,0.11905157949170683,Q2,3,0.0,2025-06,ZENA
UMAC,2025-06-13,9.11727,-495.238104,-0.990493864939834,tag_bb,0,1,6.704545454545452,468270.0,2.341643126094407,42.1195912342598,4.0,0.966101694915255,3.068181818181813,1.0,3.2740396756739973,6.796116504854374,11.650485436893192,0.1041666666666664,4022651.7,11.331646666960712,-12.870424459648108,9.207104307575092,1.5103537301029566,0.3692564745196385,0.2172096908938938,-0.8695652173913043,0.7965701787192377,4.0,13.0,3333.333333333333,-33.0158736,16.025851364063968,0.0505509585256805,5.311875864188047,0.7044845400450708,22.00220022002153,77,50,0.37243629755435526,Q4,0,-33.0158736,2025-06,UMAC
USAR,2025-06-16,14.9,0.0,0.0,no_fill,0,0,6.2455642299503245,241729.0,2.111133802300031,54.786778719877496,4.0,0.8295454545454543,4.6841731724627405,1.0,1.741002314859477,6.419939577039273,13.639728096676745,0.0406999280137332,2177397.15,10.438809641764788,-6.251039622076587,7.435672643430487,1.6340629452922726,0.22151898734176,0.1882078614257154,0.5695142378559426,0.9101468021546336,0.0,16.0,3333.333333333333,0.0,1.039422543031649,0.2423660504063558,,,,60,0,0.39102987161516456,Q4,0,0.0,2025-06,USAR
URGN,2025-06-16,13.42014,3559.12575,7.119672373015483,eod,1,1,5.941358024691368,379305.0,2.4862589457309423,76.41952207494009,3.0,0.8961038961038962,2.623456790123456,1.0,2.862095981015498,7.730673316708242,23.09559434746467,0.1871580765908435,6213705.55,16.106937257303247,-9.297052154195,18.84698427033069,3.168340025381473,0.22151898734176,0.1882078614257154,0.5695142378559426,0.9101468021546336,0.0,16.0,3333.333333333333,237.27505,4.248493442041829,0.2643388076758291,6.347504621072089,-0.1102631923070656,81.9366852886415,110,18,0.3208327505079418,Q4,0,237.27505,2025-06,URGN
RBNE,2025-06-17,7.271749999999999,5616.209843750007,11.233929246742546,scale_lock,1,1,7.8909612625538,443510.0,3.607128741332312,42.65721956363424,3.0,0.8636363636363633,2.9411764705882364,1.0,1.5932434297873137,26.26811594202899,38.68478260869567,0.1196028847054415,5407783.4,11.782299864298333,-66.11553775176351,72.82244202034121,1.0751641790978537,0.154943187497909,0.0349871713704846,-0.4098360655737562,0.8231625986803217,1.0,17.0,3333.333333333333,374.41398958333383,8.196321575574428,0.6248051340551277,16.25889490545176,0.4291713158799465,277.77777777777806,80,50,0.19511670856221203,Q2,3,374.41398958333383,2025-06,RBNE
XTIA,2025-06-17,3.39014,-632.5505688000032,-1.2651571911484547,tag_bb,1,1,6.441717791411042,577171.0,3.0130278326131403,54.24927164952873,3.0,0.7380952380952394,1.9938650306748589,1.0,1.5218561637004655,17.68953068592057,40.7942238267148,0.2212389380530973,5787361.3,20.96589264099533,-56.12382234185733,20.43673751800552,1.2638258820993258,0.154943187497909,0.0349871713704846,-0.4098360655737562,0.8231625986803217,1.0,17.0,3333.333333333333,-42.17003792000021,1.300610442063331,-0.2857216246708844,1.4168937329700273,-0.1725790141093758,148.1481481481476,109,25,0.18558463095395344,Q2,3,-42.17003792000021,2025-06,XTIA
INDO,2025-06-17,4.4584353,-1467.8895065291954,-2.935961427031193,stop,1,1,7.00950118764845,208861.0,2.6622143512329064,29.265767527365693,3.0,0.5421890884445931,2.3752969121140057,0.0,0.5649216071515352,5.513784461152875,32.581453634085214,0.2307692307692309,3298678.3,10.338154554529218,-27.162629757785474,12.958562380160032,3.5006205364130234,0.154943187497909,0.0349871713704846,-0.4098360655737562,0.8231625986803217,1.0,17.0,3333.333333333333,-97.85930043527968,-5.014116318464144,0.4484852702310495,3.978543711481397,0.3380499908657638,578.0346820809249,15,15,0.11476325914212081,Q2,3,-97.85930043527968,2025-06,INDO
LZMH,2025-07-08,12.3939,0.0,0.0,no_fill,0,0,5.247758761206197,15720.0,1.4685636914285076,112.88414305323582,0.0,0.5808355334679304,-1.1898940505297395,0.0,0.6422421897522996,5.775862068965517,36.37931034482757,0.3246445497630331,714889.6,25.773243236475142,-54.83374622234165,16.617614129466073,1.036280287193995,0.138408304498272,-0.1190955178240941,0.1079461236063789,0.7444925091974052,1.0,8.0,3333.333333333333,0.0,2.706766917293233,1.0,,,,5,0,0.2959930344489584,Q3,2,0.0,2025-07,LZMH
DFDV,2025-07-09,21.63,0.0,0.0,no_fill,0,0,3.839703497799386,77601.0,1.7440082983884282,46.90646394020203,1.0,0.619932432432434,-1.2508686587908249,1.0,1.0199864159297656,6.750741839762621,23.54104846686448,0.0210084033613441,1932912.2,20.878071983968663,-36.04425494594057,13.624071005745892,1.1505199253230436,0.1525442779838536,0.1204296931451418,0.3917206693103701,0.6752126458871446,2.0,9.0,3333.333333333333,0.0,-8.956583198707593,-0.2495422328454301,,,,34,0,0.4613404399259003,Q5,1,0.0,2025-07,DFDV
KWM,2025-07-11,4.945792999999999,-1510.09828896378,-3.020376505561671,stop,0,1,4.753086419753084,80744.0,1.1932491041538535,72.85634930105611,1.0,0.0,-3.29218106995885,0.0,-3.0583804726675927,5.652173913043494,24.565217391304348,0.1415929203539816,1653890.35,20.09969725696672,-35.90504451038575,17.454288435299983,6.6027242978955645,0.1766387256318885,-0.0176638725631906,-0.4921542935668468,0.5482526084000139,4.0,11.0,3333.333333333333,-100.673219264252,-5.616930464165036,-0.0520620441237286,4.697286012526096,0.8014313073278904,286.88524590164053,16,5,0.1506100569568836,Q2,3,-100.673219264252,2025-07,KWM
ASST,2025-08-26,5.26575,-1427.3444374553558,-2.8547861517488324,stop,1,1,6.285714285714287,318305.0,2.5300694548691904,67.00953955796642,2.0,0.622727272727272,-2.3714285714285768,1.0,0.763266990283029,9.375000000000004,26.66666666666667,0.3359374999999997,2907294.4,12.477165007037936,-7.079646017699121,8.572434705560028,6.54864020650953,0.1370289629398934,0.0638274680784791,-0.0420253085747166,0.8485265628403266,1.0,26.0,3333.333333333333,-95.15629583035704,3.5128998968008256,0.1094226982282499,-0.3493090267568362,0.384077214762486,56.872037914692406,23,18,0.11741794359266398,Q2,3,-95.15629583035704,2025-08,ASST
UPXI,2025-08-28,8.99,0.0,0.0,no_fill,0,0,4.104903078677303,385002.0,1.6886358097663816,71.2576796356282,2.0,0.5694444444444455,0.7411630558723065,0.0,0.119220460568019,6.690997566909962,13.0778588807786,0.1674418604651175,8210456.95,12.72454753681165,-3.784969829950638,8.531255466317216,1.1357317938315237,0.1900288905711709,0.0834273178117267,0.094335245812909,0.5081738572209324,3.0,28.0,3333.333333333333,0.0,12.22525447042641,-0.0792974109977162,,,,59,0,0.32258203122301776,Q4,0,0.0,2025-08,UPXI
CRWU,2025-09-09,14.575896899999998,-172.9985669999977,-0.3460294782957702,tag_bb,0,1,5.591390261115025,27505.0,1.9305420916448883,45.30114180228587,4.0,0.962514199166982,2.347212420606912,1.0,2.7361881067848404,14.18211120064464,14.82675261885576,0.6358695652173914,381181.55,16.16770224350225,-60.59510567296997,13.684158385819778,1.5651387114617694,0.0955374753451683,0.0331299309664568,0.0215773006796828,0.8810368794476895,1.0,9.0,3333.333333333333,-11.533237799999847,,,2.5268715310680925,-1.0,109.4391244870042,0,3,0.2661718780608212,Q3,2,-11.533237799999847,2025-09,CRWV
CWVX,2025-09-09,11.955759999999998,-199.39775999999145,-0.398803589232286,tag_bb,0,1,6.201550387596905,408152.0,2.8042354114251133,33.94643302367301,3.0,1.0,2.6701119724375584,1.0,2.9938895354186625,14.27165354330708,15.378937007874017,0.6544000000000005,7116256.6,16.400635101688938,-60.63072227873856,13.816655113509832,1.003379642043824,0.0955374753451683,0.0331299309664568,0.0215773006796828,0.8810368794476895,1.0,9.0,3333.333333333333,-13.293183999999428,4.999408633944412,0.8276709929354936,5.435497124075596,0.4226928475579171,41.753653444677006,15,25,0.14406113129069992,Q2,3,-13.293183999999428,2025-09,CRWV
ZONE,2025-09-12,4.55362,-418.7772000000031,-0.8375753795881142,tag_bb,0,1,2.941176470588233,167219.0,1.3376272767976043,44.69587959705439,4.0,1.0,2.714932126696835,1.0,1.466264435494346,11.055276381909549,12.814070351758788,0.7647058823529418,2077944.65,17.652942726842703,-43.47826086956522,15.880493352925008,1.6924445027926995,0.0517039492693063,0.0106449307319053,-0.0045618356826745,0.6271730946410605,4.0,12.0,3333.333333333333,-27.918480000000205,0.6634605750926761,0.8109748604486137,1.4266304347826086,0.1094854913435747,66.15214994487376,11,3,0.3526470921894189,Q4,0,-27.918480000000205,2025-09,ZONE
CCUP,2025-09-15,15.546499999999998,-396.3356591999941,-0.7927102563277789,tag_bb,0,1,4.084321475625819,19869.0,1.2270440605188215,61.9792362018703,2.0,0.7541935483870963,1.104084321475627,0.0,1.2537692920065135,7.279151943462893,18.02049469964664,0.0783952311855365,289014.95,14.327835749131404,-31.343283582089555,11.18739023078304,3.435659643212228,0.0977806076041449,0.0272876114244229,0.3392099298763356,0.5526570452335635,0.0,15.0,3333.333333333333,-26.422377279999605,-1.9375,1.0,,,,2,0,0.5337936283476865,Q5,1,-26.422377279999605,2025-09,CRCL
CRCG,2025-09-15,9.317869999999996,-467.4322599999763,-0.934870308342954,tag_bb,0,1,4.2810098792535545,70136.0,1.8273298015388004,40.23933916138842,2.0,0.7366666666666692,0.8485181119648851,0.0,0.8925753977980233,7.302709069493512,17.43227326266196,0.0810810810810817,1032886.75,14.53706161360196,-31.1543548082373,11.336473109644135,2.7691419218999567,0.0977806076041449,0.0272876114244229,0.3392099298763356,0.5526570452335635,0.0,15.0,3333.333333333333,-31.16215066666508,-0.9649096610422576,0.6344705993652868,-3.875555555555556,-0.3316573891183336,21.52852529601868,27,6,0.45820568350417074,Q5,1,-31.16215066666508,2025-09,CRCL
CRCA,2025-09-15,14.794249999999998,-604.4355199999923,-1.2091184074893808,tag_bb,0,1,4.391424619640386,183788.0,1.7883795930736732,19.758774593238275,2.0,0.7461417322834659,0.8907330567081605,0.0,0.985412131739264,7.190511489992592,17.93921423276501,0.0785123966942146,2175192.8,14.578198609460893,-31.56649313771888,11.214931513590434,1.646745980402289,0.0977806076041449,0.0272876114244229,0.3392099298763356,0.5526570452335635,0.0,15.0,3333.333333333333,-40.295701333332815,3.4482758620689653,0.691266759934547,,,,8,0,0.4555411098231574,Q5,1,-40.295701333332815,2025-09,CRCL
