symbol,date,entry_price,pnl,pnl_pct,exit_reason,win,entered,range_size_pct,range_total_volume,range_avg_bar_range_pct,range_volume_stddev_pct,bars_green_in_range,range_close_position,range_return_pct,last_bar_green,range_vwap_distance_pct,gap_pct,prev_day_range_pct,prev_day_close_position,avg_daily_volume_20d,avg_daily_range_pct_20d,price_vs_20d_high_pct,return_volatility_20d,prev_day_volume_vs_20d,spy_range_pct_5min,spy_return_5min_pct,spy_gap_pct,spy_3d_range_pct,day_of_week,days_since_month_start,_rp_position,_rp_pnl,meta_score,_composite,_quintile,_q_rank,_meta_key,_sized_pnl,month,_anchor
BZAI,2025-02-12,3.74,0.0,0.0,no_fill,0,0,6.12299465240642,42322.0,2.168971458614428,129.3385841783524,1.0,0.4755458515283831,-3.2112299465240723,0.0,-0.9869858322050556,16.510903426791284,21.49532710280374,0.0,479970.9,24.48353831236813,-80.57142857142857,14.069277503393316,1.601405418536832,0.1985881881748334,0.0684211404635896,-1.0094001420759446,0.789295802300032,2.0,12.0,3333.333333333333,0.0,,0.31744826528930403,Q4,0,,0.0,2025-02,BZAI
BKSY,2025-02-19,21.01285,-1049.842512782147,-2.100123104943616,stop,0,1,4.197169350902877,304616.0,2.0755089421233186,72.64108826185517,3.0,0.988372093023258,2.1961932650073344,1.0,2.1511668272739866,8.700265251989373,17.931034482758616,0.5118343195266275,2098334.6,10.66184776103057,-0.0487804878048856,8.75515310675867,1.961672366266085,0.0735477314450614,0.012686860739577,-0.2305843104547855,0.6429700152781618,2.0,19.0,3333.333333333333,-69.98950085214312,,0.31085233590583755,Q4,0,,-69.98950085214312,2025-02,BKSY
TUYA,2025-02-20,3.4152149999999994,6573.402660959997,13.147134631348242,scale_eod,1,1,4.447852760736197,691582.0,1.3149331728839582,39.32914924780964,4.0,0.5862068965517269,2.607361963190197,0.0,0.1513868513931112,6.535947712418292,14.37908496732026,0.0454545454545455,4935103.6,9.14296283773402,-11.891891891891902,8.16668513319633,2.1983726947495086,0.0873191071866555,-0.0474204889215867,-0.2267795669978605,0.4740886838609913,3.0,20.0,3333.333333333333,438.22684406399975,,0.3930790181868943,Q4,0,,438.22684406399975,2025-02,TUYA
REBN,2025-02-20,6.449289999999999,2040.5924239199965,4.0816014911896525,scale_lock,1,1,2.8799999999999955,112151.0,1.6201190540634482,54.0576485114433,3.0,0.388888888888891,1.1200000000000043,0.0,-0.6833037573324313,11.806797853309485,21.28801431127012,0.4033613445378149,7575453.55,25.850874303170794,-7.4074074074074066,21.618277614096662,0.2216466629908911,0.0873191071866555,-0.0474204889215867,-0.2267795669978605,0.4740886838609913,3.0,20.0,3333.333333333333,136.03949492799975,,0.20514652546959586,Q3,2,,136.03949492799975,2025-02,REBN
CYD,2025-02-21,23.0,0.0,0.0,no_fill,0,0,4.444444444444445,249949.0,1.8171288886436272,161.9142435893605,3.0,0.4200000000000017,-0.3555555555555479,0.0,-0.3599820412542559,18.54583772391992,29.08324552160168,0.2318840579710147,131074.6,6.732199786247728,-3.100775193798445,7.229567276409632,11.711849587944574,0.12558795089893,-0.0877624268646371,-0.0360431206789258,0.6238237461169069,4.0,21.0,3333.333333333333,0.0,,0.20946339349179435,Q3,2,,0.0,2025-02,CYD
CADL,2025-02-26,9.127199699999998,-1610.8891150458862,-3.221855557421722,stop,0,1,3.1473565804274446,114559.0,1.3868792581338214,70.54072367876813,4.0,0.2855611150822028,0.1124859392575904,1.0,-0.4751873013767708,6.0226595110316135,43.17233154442458,0.0980662983425415,1365644.45,9.610980450608285,-35.01461988304093,8.1497782191911,2.5867721279869005,0.1711667869309093,-0.1115940326559318,0.2843968766828118,1.4340210730100995,2.0,26.0,3333.333333333333,-107.39260766972573,,0.3334527166585316,Q4,0,,-107.39260766972573,2025-02,CADL
PLTU,2025-03-14,28.5855,2578.393639800003,5.157195781077825,eod,1,1,4.174163368118029,167892.0,1.3657927733699549,16.50939373598632,4.0,1.0,2.5548758546239685,1.0,1.7090853018004584,8.343079922027293,14.191033138401565,0.2417582417582414,3899107.15,16.897190479244298,-59.95677233429395,11.524326479559337,1.2098682643281553,0.0,0.0,0.8505313554096795,1.85111715752684,4.0,14.0,3333.333333333333,171.8929093200002,,0.5597783134151817,Q5,1,,171.8929093200002,2025-03,PLTR
BTDR,2025-03-19,10.15,0.0,0.0,no_fill,0,0,2.967967967967968,163098.0,1.0229792471575931,94.47453201901482,1.0,0.0,-1.3663663663663648,0.0,-1.8289158874589,5.324196099103857,11.017395888244597,0.0574162679425825,7121421.15,10.964605936536902,-35.21400778210116,9.449043788578884,0.7141858194975591,0.0,0.0,0.322626644326416,1.5174449148083622,2.0,19.0,3333.333333333333,0.0,,0.26372965059440273,Q3,2,,0.0,2025-03,BTDR
TRVI,2025-03-19,6.98,0.0,0.0,no_fill,0,0,4.011461318051579,58389.0,1.6400482116279214,139.4529427582546,0.0,0.1607142857142853,-3.3667621776504344,0.0,-1.120183271310566,6.402439024390256,11.28048780487804,0.2162162162162154,4370762.9,9.451464212581376,-5.548037889039232,9.82441111180378,0.5697284563296718,0.0,0.0,0.322626644326416,1.5174449148083622,2.0,19.0,3333.333333333333,0.0,,0.1520950085109912,Q2,3,,0.0,2025-03,TRVI
TSLG,2025-03-24,4.939373799999999,4708.9183764000045,9.418525886823964,eod,1,1,4.508403361344536,70003.0,1.0150755793755153,66.25167294175166,2.0,0.9319664492078298,3.151260504201688,1.0,2.2653707810962773,7.207207207207193,11.26126126126126,0.9800000000000004,929835.85,12.963450702649244,-47.64167546638508,11.07831380842848,0.7740441498356941,0.1401541695865372,0.0140154169586616,1.2092627398134572,1.4229674455438284,0.0,24.0,3333.333333333333,313.9278917600003,,0.20683110900244478,Q3,2,,313.9278917600003,2025-03,TSLA
HMR,2025-03-27,3.4459067999999995,1222.6196480388032,2.445402562831944,lock,1,1,5.149560117302059,47035.0,1.8659276268440617,49.94324124519087,1.0,0.5546697038724389,-1.5425219941348969,1.0,-0.4635742719602191,7.911392405063291,13.924050632911388,0.2272727272727275,8798889.55,22.90620603222046,-28.95833333333333,24.27739003573155,0.0841376625758417,0.2803244005641805,-0.1622002820874599,-0.24798184983909,0.9807998975028132,3.0,27.0,3333.333333333333,81.5079765359202,,0.27533127842579713,Q3,2,,81.5079765359202,2025-03,HMR
MSTZ,2025-04-02,13.0494,0.0,0.0,no_fill,0,0,3.930555555555564,802119.0,1.483670121767108,18.96946025976547,1.0,0.0196309383588565,-3.163580246913581,0.0,-2.155189978386727,5.194805194805199,21.1038961038961,0.053846153846154,28929581.4,17.0810890365584,-50.47764615972488,13.691016537690835,1.1262797255683763,0.0,0.0,-1.0553149009751095,2.0467404751423888,2.0,2.0,3333.333333333333,0.0,-0.4429199397563934,0.16232474794292798,Q2,3,-0.4429199397563934,0.0,2025-04,MSTR
MSTX,2025-04-08,23.62065,-1467.6576000000075,-2.9364136888697114,stop,0,1,2.579535683576962,382078.0,1.7621490821867238,45.89425625363527,4.0,0.4000000000000023,-0.3009458297506461,1.0,-0.2324568121766851,7.685185185185185,35.76805555555555,0.3217618659314774,11708174.1,15.696078636227917,-37.89466657766504,12.076867319109194,1.4347600963672038,0.4158123670645867,-0.2663498572441387,3.465640984971652,4.8068424320919405,1.0,8.0,3333.333333333333,-97.84384000000048,0.0981553867459297,0.2487752323651457,Q3,2,0.0981553867459297,-97.84384000000048,2025-04,MSTR
NVD,2025-04-10,29.3322335,-1517.7587640000013,-3.036603059906777,stop,0,1,2.688302672683095,144732.0,1.439589597052784,58.12568140541016,3.0,0.2531956100710152,-0.4994793474487976,1.0,-0.4388849984409342,8.389766741911213,57.2987208427389,0.0459619172685488,4382576.65,11.933588070433895,-44.18289256998935,10.878740046952204,2.010682231878363,0.0,0.0,-2.9984324304618943,8.515330794495735,3.0,10.0,3333.333333333333,-101.18391760000007,0.4550856947898865,0.35890627724529045,Q4,0,0.4550856947898865,-101.18391760000007,2025-04,NVDA
MSTX,2025-04-11,22.38696,5615.812044719999,11.233852508320204,scale_eod,1,1,3.6117381489842018,305881.0,1.841402034921454,19.50519998854165,2.0,0.9750000000000004,0.6772009029345469,1.0,1.6887051985060315,5.980861244019139,19.90430622009569,0.3749999999999996,12535778.35,18.0851573041891,-40.85842066617717,16.66398852332761,1.1351986771527434,0.0,0.0,-0.2992870486865778,7.317430624645891,4.0,11.0,3333.333333333333,374.3874696479999,-0.5423663854598999,0.440430411172595,Q5,1,-0.5423663854598999,374.3874696479999,2025-04,MSTR
MSTU,2025-04-22,6.45932,2777.537700000001,5.5556157614114206,eod,1,1,3.3333333333333326,3952380.0,1.3675363349572325,21.83844898297757,4.0,0.7680952380952372,1.4492063492063552,1.0,0.8081946986768545,7.142857142857142,13.775510204081645,0.3950617283950618,91907432.9,17.96134410938806,-20.55485498108449,16.12985979885516,0.9456047705582252,0.0,0.0,1.2181832334397118,2.4339923439526068,1.0,22.0,3333.333333333333,185.16918000000007,0.1856592446565628,0.1238174075456836,Q2,3,0.1856592446565628,185.16918000000007,2025-04,MSTR
BULL,2025-04-28,18.2199,0.0,0.0,no_fill,0,0,3.4041735310268955,231697.0,2.1493675755639376,46.77525413162187,1.0,0.0,-3.3498077979132312,0.0,-1.7279964882950043,5.442964678633476,15.659525188187606,0.1368140807572848,4757782.85,24.267933921889355,-77.11161387631977,85.62701464990566,1.1290801134398138,0.0,0.0,0.1362051431062036,1.895036065864952,0.0,28.0,3333.333333333333,0.0,-0.708053708076477,0.13104741519946786,Q2,3,-0.708053708076477,0.0,2025-04,BULL
PONY,2025-05-06,10.78225,-1899.302779464282,-3.7988112075732863,stop,0,1,6.460674157303366,1226245.0,3.525984117987804,55.42065644654032,3.0,0.7484057971014485,-0.970037453183522,1.0,1.513602331132632,10.10309278350516,19.27835051546393,0.0481283422459892,12401653.9,17.66756811143047,-8.561643835616438,17.55500301969671,1.431604134671102,0.3011130428548498,0.2330041403043515,-0.9902220013841886,1.0163402079536614,1.0,6.0,3333.333333333333,-126.62018529761879,0.0809158310294151,0.14429689920400898,Q2,3,0.0809158310294151,-126.62018529761879,2025-05,PONY
OMER,2025-05-13,4.232659999999999,2072.1496300000063,4.144615915287328,eod,1,1,5.213270142180089,209452.0,2.3135398961453912,118.04281113156622,3.0,0.3409090909090921,-3.436018957345962,1.0,0.1463279405487474,11.198945981554672,55.59947299077734,0.0023696682464454,833396.3,8.471887087675546,-44.98044328552803,9.019965204699012,8.908669260950642,0.1285435162650396,0.0034278271003979,0.0720424020995144,1.1284371830928306,1.0,13.0,3333.333333333333,138.14330866666705,0.3965023159980774,0.24068476629023022,Q3,2,0.3965023159980774,138.14330866666705,2025-05,OMER
SMCX,2025-05-13,28.914383699999995,8502.492403563301,17.007376242430254,scale_eod,1,1,4.6710714285714285,292741.0,1.5933889386435125,52.53464831398311,4.0,0.8356908020490863,2.1892857142857127,0.0,0.7854364428267542,5.660377358490567,11.962264150943389,0.261829652996845,3806626.15,11.921110992501529,-20.49971607041453,9.530007889128033,1.2593493059464218,0.1285435162650396,0.0034278271003979,0.0720424020995144,1.1284371830928306,1.0,13.0,3333.333333333333,566.83282690422,-0.2810998558998108,0.4029578367016648,Q4,0,-0.2810998558998108,566.83282690422,2025-05,SMCI
SHLS,2025-05-16,4.9424831,-1287.0124993038853,-2.574119775659208,stop,0,1,4.221544715447155,673569.0,1.928627209691313,91.5971090331418,2.0,0.5536831969186337,-1.7276422764227637,1.0,0.5030127686388157,7.423580786026197,13.75545851528384,0.3174603174603178,8746450.6,7.632764892186786,-23.78001549186677,8.160876385849903,2.826621006697277,0.1894291754756878,-0.1353234672304512,0.1337939911255569,0.8814268467209063,4.0,16.0,3333.333333333333,-85.80083328692568,-0.382398247718811,0.21330089793635998,Q3,2,-0.382398247718811,-85.80083328692568,2025-05,SHLS
MRAL,2025-05-22,25.3,0.0,0.0,no_fill,0,0,7.553503986571552,44229.0,2.398529825634232,45.67526094902978,3.0,0.4444444444444446,1.9723038187159148,0.0,-0.9528825967130352,10.120147874306827,20.00924214417746,0.1339491916859126,201277.25,11.550809075193786,-6.144151240645932,8.812679009724405,3.4795238905539496,0.3175093536539359,-0.1578965434387051,-0.0343135572864916,1.2824721048985013,3.0,22.0,3333.333333333333,0.0,-0.1953370720148086,0.11733571734184522,Q2,3,-0.1953370720148086,0.0,2025-05,MARA
PONY,2025-05-27,18.84637,5578.3569800000005,11.156843466407592,eod,1,1,4.043126684636119,677143.0,1.819330278382376,49.1951888348371,2.0,0.3800000000000001,-1.2129380053908432,1.0,-0.4873555020743634,6.547960941987367,20.390580126364164,0.1098591549295776,20327563.55,17.86592948471426,-13.277232351566152,14.648692493019915,0.7437207101979518,0.2678860886924855,-0.1689047383418421,1.2018442092175987,1.270931622060122,1.0,27.0,3333.333333333333,371.89046533333334,-0.1135652512311935,0.24210836209341818,Q3,2,-0.1135652512311935,371.89046533333334,2025-05,PONY
EDBL,2025-05-28,3.5204297,4924.447529903989,9.84945793674834,scale_eod,1,1,4.139999999999994,31462.0,1.9465788551144905,88.97937635757057,2.0,0.8329882677708762,-0.408571428571428,1.0,0.8185779981326194,5.421686746987957,25.602409638554207,0.1411764705882349,10413362.3,14.203168174041492,-44.35612082670906,21.20352218081344,0.0926152353308594,0.1250063390638505,0.0743614449684679,0.0693563393385719,1.381843170072817,2.0,28.0,3333.333333333333,328.2965019935992,-0.5167175531387329,0.47914770658060224,Q5,1,-0.5167175531387329,328.2965019935992,2025-05,EDBL
MDCX,2025-05-29,4.964849999999999,-3151.9035983571407,-6.304306560836967,stop,0,1,7.590021691973966,56970.0,3.258528638347668,116.86519326615245,2.0,0.8416690482995125,6.173535791757034,0.0,3.5301578369219446,11.89320388349515,51.5388349514563,0.0635772817179995,252053.6,17.2118646804236,-48.434004474272925,11.293265766273098,2.878121955012744,0.3136276262098293,-0.1770478535055398,0.9068790090687776,1.411749254444083,3.0,29.0,3333.333333333333,-210.1269065571427,-0.1945997178554535,0.2720726231602892,Q3,2,-0.1945997178554535,-210.1269065571427,2025-05,MDCX
TSLR,2025-06-06,17.5108,0.0,0.0,no_fill,0,0,4.091068301225925,637649.0,2.121259566539279,36.94390613925796,2.0,0.4138127853881311,-0.1751313485113694,1.0,-0.0816257934173388,9.73734785393978,42.79308135810379,0.2260479041916167,4287774.1,9.656464719397938,-36.15355944837868,9.259567179803968,2.848608792146956,0.1866365990144492,0.0684874300509426,0.9459573391788236,0.876904076273353,4.0,6.0,3333.333333333333,0.0,0.1268017888069152,0.19163184113290957,Q2,3,0.1268017888069152,0.0,2025-06,TSLA
ALAR,2025-06-10,12.36699,-894.4663126146453,-1.788941907333271,stop,0,1,4.09356725146199,115112.0,1.4813447025501116,46.4920003680348,3.0,0.836734693877551,2.339181286549702,1.0,2.2245726588022383,5.648720211827013,18.270079435127982,0.8454106280193235,206121.55,8.571894115367998,2.7467811158798305,9.983070976130646,7.534297117404755,0.1266202392456084,0.0258238645829816,0.0900480256136735,0.8211298870771674,1.0,10.0,3333.333333333333,-59.63108750764301,0.341575562953949,0.1604878235210147,Q2,3,0.341575562953949,-59.63108750764301,2025-06,ALAR
ZENA,2025-06-10,5.4,0.0,0.0,no_fill,0,0,4.180608365019011,1007190.0,2.714450745599737,29.942556158619126,3.0,0.3178717598908578,-0.1901140684410606,0.0,-0.5483731468147888,15.8590308370044,32.37885462555066,0.0884353741496598,9487961.95,13.575246862231932,-23.988439306358384,9.584367300440782,1.2493299469861388,0.1266202392456084,0.0258238645829816,0.0900480256136735,0.8211298870771674,1.0,10.0,3333.333333333333,0.0,-0.2298175692558288,0.11905157949170683,Q2,3,-0.2298175692558288,0.0,2025-06,ZENA
ARAI,2025-06-12,9.07715,-639.5889599999927,-1.279256154189351,tag_bb,1,1,4.501657458563545,41364.0,1.3718193676597867,103.09979492828325,0.0,0.1408934707903763,-3.867403314917142,0.0,-2.0132137633686287,6.470588235294127,18.11764705882354,0.2142857142857142,2609381.210526316,35.626081857052625,-77.375,19.265378915603875,0.8942989972436094,0.1716609446351742,-0.0449985000499953,-0.2244911533856629,0.7164449607976284,3.0,12.0,3333.333333333333,-42.63926399999951,-0.776314377784729,0.2032593317580146,Q3,2,-0.776314377784729,-42.63926399999951,2025-06,ARAI
ZENA,2025-06-12,5.1153,-1913.046135235715,-3.826326273280999,stop,0,1,4.901960784313726,153206.0,1.7127959988948345,50.9375620771913,1.0,0.120000000000001,-4.313725490196074,0.0,-2.0623617083882286,5.371900826446277,15.289256198347111,0.1756756756756755,10062771.3,14.489597890347367,-26.300578034682086,9.594513912184526,0.2904475231390779,0.1716609446351742,-0.0449985000499953,-0.2244911533856629,0.7164449607976284,3.0,12.0,3333.333333333333,-127.53640901571433,-1.4577665328979492,0.12215583305231673,Q2,3,-1.4577665328979492,-127.53640901571433,2025-06,ZENA
UMAC,2025-06-13,9.11727,-495.238104,-0.990493864939834,tag_bb,0,1,6.704545454545452,468270.0,2.341643126094407,42.1195912342598,4.0,0.966101694915255,3.068181818181813,1.0,3.2740396756739973,6.796116504854374,11.650485436893192,0.1041666666666664,4022651.7,11.331646666960712,-12.870424459648108,9.207104307575092,1.5103537301029566,0.3692564745196385,0.2172096908938938,-0.8695652173913043,0.7965701787192377,4.0,13.0,3333.333333333333,-33.0158736,0.2498385310173034,0.37243629755435526,Q4,0,0.2498385310173034,-33.0158736,2025-06,UMAC
SBET,2025-06-16,10.95276,793.6811256000003,1.587382906226377,lock,1,1,3.40073529411764,1574131.0,2.174779232653495,27.929142356207016,3.0,0.8108108108108096,-0.2757352941176574,1.0,0.8231083456266282,18.132464712269268,28.013029315960907,0.062015503875969,9191941.8,34.52681328899192,-91.2342893973574,106.9324343354306,4.560091535827609,0.22151898734176,0.1882078614257154,0.5695142378559426,0.9101468021546336,0.0,16.0,3333.333333333333,52.91207504000002,0.3298559486865997,0.43390395197967724,Q5,1,0.3298559486865997,52.91207504000002,2025-06,SBET
USAR,2025-06-16,14.9,0.0,0.0,no_fill,0,0,6.2455642299503245,241729.0,2.111133802300031,54.786778719877496,4.0,0.8295454545454543,4.6841731724627405,1.0,1.741002314859477,6.419939577039273,13.639728096676745,0.0406999280137332,2177397.15,10.438809641764788,-6.251039622076587,7.435672643430487,1.6340629452922726,0.22151898734176,0.1882078614257154,0.5695142378559426,0.9101468021546336,0.0,16.0,3333.333333333333,0.0,0.233431339263916,0.39102987161516456,Q4,0,0.233431339263916,0.0,2025-06,USAR
ZENA,2025-06-16,5.28,0.0,0.0,no_fill,0,0,5.117513267626999,237219.0,2.4585896823348565,46.21365818026983,2.0,0.5555555555555559,-2.198635329795293,1.0,0.199359002787312,6.156941649899398,28.77263581488933,0.0699300699300697,10810435.85,15.919917750909162,-23.757225433526013,9.372245579742104,1.1792753018371596,0.22151898734176,0.1882078614257154,0.5695142378559426,0.9101468021546336,0.0,16.0,3333.333333333333,0.0,0.0255273561924695,0.27793900494976354,Q3,2,0.0255273561924695,0.0,2025-06,ZENA
INDO,2025-06-17,4.4584353,-1467.8895065291954,-2.935961427031193,stop,1,1,7.00950118764845,208861.0,2.6622143512329064,29.265767527365693,3.0,0.5421890884445931,2.3752969121140057,0.0,0.5649216071515352,5.513784461152875,32.581453634085214,0.2307692307692309,3298678.3,10.338154554529218,-27.162629757785474,12.958562380160032,3.5006205364130234,0.154943187497909,0.0349871713704846,-0.4098360655737562,0.8231625986803217,1.0,17.0,3333.333333333333,-97.85930043527968,0.1008810773491859,0.11476325914212081,Q2,3,0.1008810773491859,-97.85930043527968,2025-06,INDO
RBNE,2025-06-17,7.271749999999999,5616.209843750007,11.233929246742546,scale_lock,1,1,7.8909612625538,443510.0,3.607128741332312,42.65721956363424,3.0,0.8636363636363633,2.9411764705882364,1.0,1.5932434297873137,26.26811594202899,38.68478260869567,0.1196028847054415,5407783.4,11.782299864298333,-66.11553775176351,72.82244202034121,1.0751641790978537,0.154943187497909,0.0349871713704846,-0.4098360655737562,0.8231625986803217,1.0,17.0,3333.333333333333,374.41398958333383,-0.3055365085601806,0.19511670856221203,Q2,3,-0.3055365085601806,374.41398958333383,2025-06,RBNE
XTIA,2025-06-17,3.39014,-632.5505688000032,-1.2651571911484547,tag_bb,1,1,6.441717791411042,577171.0,3.0130278326131403,54.24927164952873,3.0,0.7380952380952394,1.9938650306748589,1.0,1.5218561637004655,17.68953068592057,40.7942238267148,0.2212389380530973,5787361.3,20.96589264099533,-56.12382234185733,20.43673751800552,1.2638258820993258,0.154943187497909,0.0349871713704846,-0.4098360655737562,0.8231625986803217,1.0,17.0,3333.333333333333,-42.17003792000021,-0.6597762107849121,0.18558463095395344,Q2,3,-0.6597762107849121,-42.17003792000021,2025-06,XTIA
GCTK,2025-06-27,6.8452,0.0,0.0,no_fill,0,0,5.040601503759404,142484.0,3.407853138879709,48.654767343199474,3.0,0.4474940334128883,0.1503759398496208,1.0,0.1670553987715662,27.394636015325684,35.82375478927203,0.0,4533313.55,18.50155343707576,-58.17610062893082,1461.692999643234,0.1834744036180775,0.1027933690118776,0.0326328155593338,0.1650677431480528,0.627102893900149,4.0,27.0,3333.333333333333,0.0,0.0688452199101448,0.20408286638252876,Q3,2,0.0688452199101448,0.0,2025-06,GCTK
LIMN,2025-06-30,11.3339,3254.4484170999976,6.509699753587002,scale_lock,1,1,4.545454545454546,40927.0,2.584431766947348,129.35364216121363,2.0,0.1999999999999993,-0.909090909090906,0.0,-1.4285190590114731,16.033755274261598,90.18987341772151,0.056140350877193,689756.4,36.76711476987765,-67.32026143790848,47.15945614865781,0.9920473372918324,0.1669528314111741,-0.1133860308410077,0.4016847994015428,0.6845970298556153,0.0,30.0,3333.333333333333,216.96322780666648,-0.2706398069858551,0.17928542467324557,Q2,3,-0.2706398069858551,216.96322780666648,2025-06,LIMN
