day,symbol,hour,entry_m,entry,gate5,f_hrv3,f_sus,f_abs,f_mir,price,rr_bare,why_bare,exitm_bare,rr_tgt,why_tgt,exitm_tgt,rr_lock,why_lock,exitm_lock
2026-05-01,AAMI,12,780,63.96,False,True,False,False,True,63.96,1.1882426516572855,eod,955,1.1882426516572855,eod,955,1.1882426516572855,eod,955
2026-05-01,ACHC,9,600,26.13,True,True,False,False,False,26.13,2.6502104860313813,eod,955,2.0,target,806,2.6502104860313813,eod,955
2026-05-01,ADEA,14,900,33.035,False,True,False,True,False,33.035,-0.11351596791281354,eod,955,-0.11351596791281354,eod,955,-0.11351596791281354,eod,955
2026-05-01,AMBQ,10,660,38.66,False,True,False,False,False,38.66,1.8559234350750091,eod,955,2.0,target,924,1.8559234350750091,eod,955
2026-05-01,AN,9,600,210.27,False,True,False,False,True,210.27,-1.0489999999999977,stop,930,-1.0489999999999977,stop,930,0.44949999999999923,lock_stop,715
2026-05-01,AN,10,660,214.375,False,True,False,False,True,214.375,-1.0489999999999968,stop,720,-1.0489999999999968,stop,720,-1.0489999999999968,stop,720
2026-05-01,AN,11,720,211.06,False,False,True,False,False,211.06,-1.0490000000000033,stop,909,-1.0490000000000033,stop,909,-1.0490000000000033,stop,909
2026-05-01,AN,12,780,208.91,False,False,True,False,False,208.91,-0.17710976018381322,eod,955,-0.17710976018381322,eod,955,-0.17710976018381322,eod,955
2026-05-01,ANIX,11,720,3.06,True,True,False,True,False,3.06,0.8169934640522857,eod,955,0.8169934640522857,eod,955,0.8169934640522857,eod,955
2026-05-01,ARDT,9,600,10.155,False,True,False,False,True,10.155,-0.07385524372229799,eod,955,-0.07385524372229799,eod,955,-0.07385524372229799,eod,955
2026-05-01,ATMU,9,600,54.145,False,True,False,True,False,54.145,-1.0489999999999982,stop,886,2.0,target,630,0.4495000000000049,lock_stop,712
2026-05-01,ATMU,10,660,55.38,True,True,False,False,True,55.38,-1.049000000000002,stop,718,-1.049000000000002,stop,718,-1.049000000000002,stop,718
2026-05-01,ATMU,11,720,54.37,True,False,True,False,False,54.37,-1.0490000000000026,stop,824,-1.0490000000000026,stop,824,-1.0490000000000026,stop,824
2026-05-01,ATR,11,720,118.06,False,False,True,False,False,118.06,0.5463323733694706,eod,955,0.5463323733694706,eod,955,0.5463323733694706,eod,955
2026-05-01,ATR,12,780,119.77,False,False,True,False,False,119.77,-0.17533606078316882,eod,955,-0.17533606078316882,eod,955,-0.17533606078316882,eod,955
2026-05-01,AVR,13,840,6.28,False,True,False,False,False,6.28,0.3980891719745197,eod,955,0.3980891719745197,eod,955,0.3980891719745197,eod,955
2026-05-01,AVTX,13,840,13.345,False,True,False,False,False,13.345,1.1427500936680408,eod,955,2.0,target,868,0.3804421131509932,lock_stop,938
2026-05-01,AX,11,720,88.75,False,True,False,False,False,88.75,-1.0489999999999973,stop,841,-1.0489999999999973,stop,841,-1.0489999999999973,stop,841
2026-05-01,AX,12,780,88.19,False,True,False,True,False,88.19,-1.049000000000003,stop,889,-1.049000000000003,stop,889,-1.049000000000003,stop,889
2026-05-01,AX,13,840,87.245,False,True,True,False,False,87.245,-1.0490000000000026,stop,930,-1.0490000000000026,stop,930,-1.0490000000000026,stop,930
2026-05-01,AX,14,900,86.37,False,True,True,False,False,86.37,0.32418663887924126,eod,955,0.32418663887924126,eod,955,0.32418663887924126,eod,955
2026-05-01,BEP,14,900,33.44,False,True,False,True,False,33.44,-0.13456937799042562,eod,955,-0.13456937799042562,eod,955,-0.13456937799042562,eod,955
2026-05-01,BHC,9,600,5.45,False,True,False,False,True,5.45,1.926605504587156,eod,955,2.0,target,873,1.926605504587156,eod,955
2026-05-01,BHC,11,720,5.565,False,False,True,False,False,5.565,0.853548966756512,eod,955,0.853548966756512,eod,955,0.853548966756512,eod,955
2026-05-01,BHE,9,600,84.145,False,True,False,False,True,84.145,-1.0739913244993697,stop,629,-1.0739913244993697,stop,629,-1.0739913244993697,stop,629
2026-05-01,BIO,9,600,253.32,False,True,False,False,True,253.32,-1.0489999999999995,stop,648,-1.0489999999999995,stop,648,-1.0489999999999995,stop,648
2026-05-01,BIO,10,660,244.76,False,True,False,False,True,244.76,2.1613008661545954,eod,955,2.0,target,874,2.1613008661545954,eod,955
2026-05-01,BIO,11,721,250.77,False,True,True,False,True,250.77,0.9111935239462443,eod,955,0.9111935239462443,eod,955,0.9111935239462443,eod,955
2026-05-01,BIO,12,780,252.695,False,True,True,True,False,252.695,0.5233581986188905,eod,955,0.5233581986188905,eod,955,0.5233581986188905,eod,955
2026-05-01,BIO,13,840,252.61,False,True,True,True,False,252.61,0.5403586556351669,eod,955,0.5403586556351669,eod,955,0.5403586556351669,eod,955
2026-05-01,BIO,14,900,254.52,False,False,True,False,False,254.52,0.1610875373251592,eod,955,0.1610875373251592,eod,955,0.1610875373251592,eod,955
2026-05-01,BMA,10,660,68.97,False,True,False,False,False,68.97,-0.3298535595186291,eod,955,-0.3298535595186291,eod,955,-0.3298535595186291,eod,955
2026-05-01,CABO,11,721,75.0,True,True,True,False,True,75.0,0.0,eod,955,2.0,target,766,0.44950000000000045,lock_stop,937
2026-05-01,CABO,12,780,78.76,True,False,True,False,False,78.76,-1.128148806500769,stop,913,2.0,target,798,0.41296978161502335,lock_stop,904
2026-05-01,CCC,11,720,5.415,True,True,False,True,False,5.415,-1.0490000000000022,stop,905,-1.0490000000000022,stop,905,-1.0490000000000022,stop,905
2026-05-01,CELC,11,720,123.49,False,True,False,False,True,123.49,0.8806381083488565,eod,955,0.8806381083488565,eod,955,0.3585310551461678,lock_stop,878
2026-05-01,CLAR,12,780,2.675,False,True,False,False,False,2.675,1.028037383177571,eod,955,1.028037383177571,eod,955,1.028037383177571,eod,955
2026-05-01,CLB,9,600,13.71,False,True,False,False,True,13.71,1.1123267687819083,eod,955,1.1123267687819083,eod,955,0.4495000000000017,lock_stop,866
2026-05-01,CLB,11,720,13.56,False,True,True,True,False,13.56,1.6777286135693197,eod,955,2.0,target,819,1.6777286135693197,eod,955
2026-05-01,CLB,12,781,13.76,False,False,True,False,False,13.76,0.9265988372093056,eod,955,0.9265988372093056,eod,955,0.9265988372093056,eod,955
2026-05-01,CLX,9,600,88.5701,False,True,False,False,True,88.5701,-1.0489999999999977,stop,858,-1.0489999999999977,stop,858,-1.0489999999999977,stop,858
2026-05-01,CLX,10,660,87.38,False,True,False,False,False,87.38,-0.07152666514076425,eod,955,-0.07152666514076425,eod,955,-0.07152666514076425,eod,955
2026-05-01,CLX,11,720,88.1798,False,True,True,True,False,88.1798,-1.0490000000000013,stop,866,-1.0490000000000013,stop,866,-1.0490000000000013,stop,866
2026-05-01,CLX,12,780,87.335,False,True,True,True,False,87.335,-0.04580065265929931,eod,955,-0.04580065265929931,eod,955,-0.04580065265929931,eod,955
2026-05-01,CLX,13,840,87.73,False,True,True,True,False,87.73,-0.27071697252935684,eod,955,-0.27071697252935684,eod,955,-0.27071697252935684,eod,955
2026-05-01,CLX,14,900,86.89,False,True,True,True,False,86.89,0.21003567729312544,eod,955,0.21003567729312544,eod,955,0.21003567729312544,eod,955
