day,symbol,hour,entry_m,entry,gate5,is_sig,sig_day,rr_bare,why_bare,exitm_bare
2025-09-02,ACRS,9,600,2.075,True,False,False,-1.2728722891566313,stop,603
2025-09-02,ACRS,10,660,2.035,True,False,False,-1.125090909090911,stop,705
2025-09-02,ACRS,11,720,2.005,True,False,False,-0.12468827930174291,eod,955
2025-09-02,ACRS,12,780,2.03,True,False,False,-0.7389162561576312,eod,955
2025-09-02,ACRS,13,841,2.015,True,False,False,-0.3722084367245688,eod,955
2025-09-02,ACRS,14,900,2.015,True,False,False,-0.3722084367245688,eod,955
2025-09-02,AEO,9,600,12.96,False,False,False,2.1026234567901243,eod,955
2025-09-02,AEO,10,660,13.125,False,False,False,1.4476190476190447,eod,955
2025-09-02,AEO,11,720,13.255,False,False,False,0.9430403621274979,eod,955
2025-09-02,AEO,12,780,13.34,False,False,False,0.6184407796101985,eod,955
2025-09-02,AEO,13,840,13.34,False,False,False,0.6184407796101985,eod,955
2025-09-02,AEO,14,900,13.285,False,False,False,0.8280015054572828,eod,955
2025-09-02,AG,9,600,9.08,False,True,True,2.6156387665198286,eod,955
2025-09-02,AG,10,660,9.47,False,False,True,0.4487856388595495,eod,955
2025-09-02,AG,11,720,9.48,False,True,True,0.3955696202531599,eod,955
2025-09-02,AG,12,780,9.475,False,False,True,0.4221635883905002,eod,955
2025-09-02,AG,13,840,9.5,False,False,True,0.28947368421052555,eod,955
2025-09-02,AG,14,900,9.54,False,False,True,0.07861635220126108,eod,955
2025-09-02,AMBA,9,600,77.56,False,False,True,-1.0489999999999982,stop,606
2025-09-02,AMBA,10,660,76.372,False,False,True,2.303200125700521,eod,955
2025-09-02,AMBA,11,720,76.312,False,True,True,2.344323304329594,eod,955
2025-09-02,AMBA,12,780,77.7124,False,True,True,1.401063408156225,eod,955
2025-09-02,AMBA,13,840,78.0925,False,True,True,1.1508787655664703,eod,955
2025-09-02,AMBA,14,900,78.99,False,False,True,0.5696923661222955,eod,955
2025-09-02,AMLX,9,600,9.55,False,False,True,1.7539267015706692,eod,955
2025-09-02,AMLX,10,660,9.55,False,False,True,1.7539267015706692,eod,955
2025-09-02,AMLX,11,720,9.48,False,False,True,2.1360759493670805,eod,955
2025-09-02,AMLX,12,780,9.57,True,True,True,1.645768025078369,eod,955
2025-09-02,AMLX,13,840,9.73,True,False,True,0.7965056526207596,eod,955
2025-09-02,AMLX,14,900,9.69,True,False,True,1.0061919504644001,eod,955
2025-09-02,AMPL,9,600,11.22,False,False,True,-1.0489999999999968,stop,858
2025-09-02,AMPL,10,660,11.13,False,False,True,-1.049000000000003,stop,860
2025-09-02,AMPL,11,720,11.08,False,False,True,-1.0490000000000002,stop,883
