day,symbol,hour,entry_m,entry,gate5,is_sig,sig_day,rr_bare,why_bare,exitm_bare
2025-08-01,ABR,9,600,11.095,False,False,True,0.47318611987381143,eod,955
2025-08-01,ABR,10,660,11.6,False,True,True,-1.0489999999999966,stop,718
2025-08-01,ABR,11,720,11.365,False,False,True,-0.7259128904531509,eod,955
2025-08-01,ABR,12,780,11.1833,False,False,True,0.07466490213085664,eod,955
2025-08-01,ABR,13,840,11.185,False,False,True,0.0670540902995026,eod,955
2025-08-01,ABR,14,900,11.265,False,False,True,-0.2885042166000935,eod,955
2025-08-01,AEYE,9,601,12.115,False,False,False,-1.1425918283120147,stop,954
2025-08-01,AEYE,10,660,12.31,False,False,False,-1.049,stop,862
2025-08-01,AEYE,12,780,12.195,False,False,False,-1.0739852398524017,stop,899
2025-08-01,AEYE,13,840,12.18,False,False,False,-1.1162561576354635,stop,938
2025-08-01,AEYE,14,900,11.99,False,False,False,-0.41576313594662245,eod,955
2025-08-01,AGX,9,600,220.16,False,True,True,1.330850290697678,eod,955
2025-08-01,AGX,10,660,229.46,False,False,True,-1.048999999999998,stop,861
2025-08-01,AGX,11,720,231.0,False,False,True,-1.0490000000000013,stop,783
2025-08-01,AGX,12,780,226.965,False,False,True,-0.20818187826316695,eod,955
2025-08-01,AGX,13,840,226.8,False,False,True,-0.17195767195767217,eod,955
2025-08-01,AGX,14,900,225.49,False,False,True,0.1175218413233402,eod,955
2025-08-01,ALGN,9,600,132.16,False,True,True,1.471700968523004,eod,955
2025-08-01,ALGN,10,660,130.89,False,False,True,1.9711207884483337,eod,955
2025-08-01,ALGN,11,720,138.7,True,True,True,-1.0490000000000044,stop,831
2025-08-01,ALGN,12,780,138.1,True,True,True,-0.7422157856625571,eod,955
2025-08-01,ALGN,13,840,136.395,True,True,True,-0.12647091169031058,eod,955
2025-08-01,ALGN,14,900,136.95,True,True,True,-0.32858707557501854,eod,955
2025-08-01,ALKT,9,600,21.15,False,False,True,-1.0490000000000017,stop,903
2025-08-01,ALKT,10,660,21.41,False,False,True,-1.0490000000000028,stop,761
2025-08-01,ALKT,11,720,21.47,False,True,True,-1.048999999999998,stop,760
2025-08-01,ALKT,12,780,20.885,False,True,True,-1.049,stop,945
2025-08-01,ALKT,13,840,20.91,False,False,True,-1.0489999999999966,stop,944
2025-08-01,ALKT,14,900,20.805,False,False,True,-0.7570295602018774,eod,955
2025-08-01,AMCX,9,601,5.68,False,False,True,-1.0490000000000017,stop,798
2025-08-01,AMCX,10,660,5.675,False,False,True,-1.048999999999998,stop,798
2025-08-01,AMCX,11,720,5.61,False,False,True,-1.0739304812834176,stop,809
2025-08-01,AMCX,12,781,5.615,False,False,True,-1.0490000000000006,stop,808
2025-08-01,AMCX,13,840,5.44,False,False,True,2.3437499999999893,eod,955
2025-08-01,AMCX,14,900,5.73,False,True,True,-0.30541012216404945,eod,955
2025-08-01,AMSC,9,600,51.44,False,True,True,2.012052877138406,eod,955
2025-08-01,AMSC,10,660,52.03,False,False,True,1.422256390543917,eod,955
2025-08-01,AMSC,11,720,54.2,False,False,True,-1.0490000000000024,stop,849
2025-08-01,AMSC,12,780,53.8901,False,False,True,-0.3526621772830254,eod,955
2025-08-01,AMSC,13,840,53.6,False,False,True,-0.08395522388059998,eod,955
2025-08-01,AMSC,14,900,53.88,False,False,True,-0.34335560504825835,eod,955
2025-08-01,AMZU,9,600,35.72,False,True,True,-1.0489999999999975,stop,659
2025-08-01,AMZU,10,660,35.015,False,True,True,-1.0490000000000044,stop,804
2025-08-01,AMZU,11,720,34.85,False,True,True,-1.0490000000000048,stop,818
2025-08-01,AMZU,12,780,34.52,False,True,True,-1.0489999999999955,stop,854
2025-08-01,AMZU,13,840,34.0498,False,True,True,1.057568620080008,eod,955
2025-08-01,AMZU,14,900,34.365,False,True,True,0.5892623308598878,eod,955
2025-08-01,AMZZ,9,600,30.205,False,True,True,-1.0489999999999975,stop,659
2025-08-01,AMZZ,10,660,29.57,False,False,True,-1.0489999999999975,stop,804
2025-08-01,AMZZ,11,720,29.5,False,True,True,-1.0659322033898335,stop,817
2025-08-01,AMZZ,12,780,29.17,False,True,True,-1.0490000000000008,stop,854
2025-08-01,AMZZ,13,840,28.8,False,True,True,1.0069444444444406,eod,955
2025-08-01,AMZZ,14,900,29.12,False,True,True,0.4464285714285682,eod,955
2025-08-01,AVNT,9,600,32.875,False,True,True,1.2319391634981045,eod,955
2025-08-01,AVNT,10,660,32.89,True,False,True,1.2085740346609906,eod,955
2025-08-01,AVNT,11,721,33.555,True,True,True,0.1937118164208047,eod,955
2025-08-01,AVNT,12,780,33.53,True,False,True,0.23113629585446027,eod,955
2025-08-01,AVNT,13,840,33.5,True,False,True,0.2761194029850773,eod,955
2025-08-01,AVNT,14,900,33.66,True,False,True,0.03713606654783962,eod,955
2025-08-01,BFAM,9,600,124.34,False,True,True,-1.0490000000000015,stop,615
2025-08-01,BFAM,10,660,123.025,False,True,True,1.0465352570615698,eod,955
2025-08-01,BFAM,11,720,124.91,False,True,True,0.27619886318149006,eod,955
2025-08-01,BFAM,12,780,124.265,False,True,True,0.537158491932562,eod,955
2025-08-01,BFAM,13,840,123.86,False,True,True,0.7024059421927973,eod,955
2025-08-01,BFAM,14,900,124.44,False,True,True,0.466088074574091,eod,955
2025-08-01,BFC,11,721,117.405,False,False,False,-0.1128572036966059,eod,955
2025-08-01,BFC,13,844,117.785,False,False,False,-0.2738039648512104,eod,955
2025-08-01,BFC,14,900,117.935,False,False,False,-0.337050069953789,eod,955
2025-08-01,BIIB,9,600,127.32,False,False,True,-1.0489999999999988,stop,624
2025-08-01,BIIB,10,660,125.56,False,False,True,2.48486779229054,eod,955
2025-08-01,BIIB,11,720,126.52,False,True,True,2.086626620297192,eod,955
2025-08-01,BIIB,12,780,128.135,False,False,True,1.4301322823584544,eod,955
2025-08-01,BIIB,13,840,129.17,False,False,True,1.018038244174354,eod,955
2025-08-01,BIIB,14,900,130.36,False,False,True,0.5523166615526214,eod,955
2025-08-01,BIO,10,660,288.33,True,True,True,-1.0490000000000028,stop,824
2025-08-01,BIO,11,721,286.13,True,True,True,-1.0991542480690581,stop,842
2025-08-01,BIO,12,781,286.4,True,True,True,-1.0489999999999966,stop,841
2025-08-01,BIO,13,840,282.015,True,True,True,0.45476304451890615,eod,955
2025-08-01,BIO,14,900,285.0,True,True,True,-0.07368421052631872,eod,955
2025-08-01,BULZ,9,600,170.73,False,True,True,-0.22550225502254442,eod,955
2025-08-01,BULZ,10,660,172.49,False,False,True,-1.0490000000000033,stop,847
2025-08-01,BULZ,11,721,176.33,False,False,True,-1.0489999999999977,stop,774
2025-08-01,BULZ,12,780,171.96,False,False,True,-1.049000000000003,stop,849
2025-08-01,BULZ,13,840,169.97,False,False,True,-0.0029416955933373136,eod,955
2025-08-01,BULZ,14,900,169.49,False,True,True,0.1386512478612301,eod,955
2025-08-01,BZH,9,600,21.16,False,True,True,1.382325141776935,eod,955
2025-08-01,BZH,10,660,21.4,False,True,True,0.8060747663551443,eod,955
2025-08-01,BZH,11,720,21.43,False,True,True,0.7349510032664529,eod,955
2025-08-01,BZH,12,780,21.3304,False,True,True,0.9718523797022055,eod,955
2025-08-01,BZH,13,840,21.39,False,False,True,0.829827021972883,eod,955
2025-08-01,BZH,14,900,21.57,False,False,True,0.4056560037088565,eod,955
