day,symbol,hour,entry_m,entry,gate5,is_sig,sig_day,rr_bare,why_bare,exitm_bare
2026-05-01,AAMI,9,600,67.64,False,False,True,-1.0617016558249597,stop,690
2026-05-01,AAMI,10,660,66.66,False,False,True,-1.0690819081908096,stop,735
2026-05-01,AAMI,11,720,65.63,False,False,True,-1.0489999999999946,stop,774
2026-05-01,AAMI,12,780,63.96,False,True,True,1.1882426516572855,eod,955
2026-05-01,AAMI,13,841,64.575,False,False,True,0.7007355787843605,eod,955
2026-05-01,AAMI,14,904,65.345,False,False,True,0.10329788048053044,eod,955
2026-05-01,ACHC,9,600,26.13,True,True,True,2.6502104860313813,eod,955
2026-05-01,ACHC,10,660,26.61,True,False,True,1.7004885381435586,eod,955
2026-05-01,ACHC,11,720,26.66,True,False,True,1.6035258814703661,eod,955
2026-05-01,ACHC,12,780,26.575,True,False,True,1.7685794920037614,eod,955
2026-05-01,ACHC,13,840,27.325,True,False,True,0.34766697163769567,eod,955
2026-05-01,ACHC,14,900,27.29,True,False,True,0.4122389153536121,eod,955
2026-05-01,ADEA,9,600,32.245,False,False,True,1.108699023104363,eod,955
2026-05-01,ADEA,10,660,32.47,False,False,True,0.7545426547582414,eod,955
2026-05-01,ADEA,11,720,32.52,False,False,True,0.676506765067646,eod,955
2026-05-01,ADEA,12,780,32.555,False,False,True,0.6220242666257125,eod,955
2026-05-01,ADEA,13,840,32.805,False,False,True,0.23624447492760348,eod,955
2026-05-01,ADEA,14,900,33.035,False,True,True,-0.11351596791281354,eod,955
2026-05-01,AMBQ,9,600,37.91,False,False,True,2.881825375890261,eod,955
2026-05-01,AMBQ,10,660,38.66,False,True,True,1.8559234350750091,eod,955
2026-05-01,AMBQ,11,722,39.07,False,False,True,1.3117481443562853,eod,955
2026-05-01,AMBQ,12,780,38.75,False,False,True,1.7354838709677436,eod,955
2026-05-01,AMBQ,13,841,39.24,True,False,True,1.0894495412843939,eod,955
2026-05-01,AMBQ,14,900,39.43,True,False,True,0.8432665483134633,eod,955
2026-05-01,AN,9,600,210.27,False,True,True,-1.0489999999999977,stop,930
2026-05-01,AN,10,660,214.375,False,True,True,-1.0489999999999968,stop,720
2026-05-01,AN,11,720,211.06,False,True,True,-1.0490000000000033,stop,909
2026-05-01,AN,12,780,208.91,False,True,True,-0.17710976018381322,eod,955
2026-05-01,AN,13,840,208.5,False,False,True,-0.07913669064748471,eod,955
2026-05-01,AN,14,900,208.01,False,False,True,0.03845968943800694,eod,955
2026-05-01,ANIX,10,664,3.05,False,False,True,0.9836065573770509,eod,955
2026-05-01,ANIX,11,720,3.06,True,True,True,0.8169934640522857,eod,955
2026-05-01,ANIX,13,840,3.065,True,False,True,0.7340946166394753,eod,955
