day,symbol,hour,entry_m,entry,ref,sess_open,hour_high,price,gate5,f_mir2,f_up2,f_abs,f_rand,filled_cap,uptick,low_to_entry,sess_low,stop_a,rpct_a,rr_a_bare,why_a_bare,exitm_a_bare,rr_a_tgt,why_a_tgt,exitm_a_tgt,stop_b,rpct_b,rr_b_bare,why_b_bare,exitm_b_bare,rr_b_tgt,why_b_tgt,exitm_b_tgt
2026-05-01,AAMI,12,780,63.96,63.96,67.51,66.0,63.96,False,True,False,False,False,True,False,63.7,63.67,65.2392,0.019999999999999934,-1.050999999999995,stop,864,-1.050999999999995,stop,864,66.0,0.03189493433395871,-1.032352941176465,stop,925,-1.032352941176465,stop,925
2026-05-01,ADEA,14,900,33.035,32.99,32.01,33.33,33.035,False,False,False,True,False,True,True,31.75,31.75,33.695699999999995,0.019999999999999955,0.11351596791281354,eod,955,0.11351596791281354,eod,955,33.36535,0.010000000000000085,-1.1009999999999895,stop,927,-1.1009999999999895,stop,927
2026-05-01,AN,9,600,210.27,210.42,215.57,216.78,210.27,False,True,False,False,False,True,False,199.52,199.52,214.4754,0.019999999999999987,-1.0509999999999928,stop,604,-1.0509999999999928,stop,604,216.78,0.030960194036239078,-1.0671274961597517,stop,615,-1.0671274961597517,stop,615
2026-05-01,AN,10,660,214.375,214.725,215.57,217.91,214.375,False,True,True,False,False,True,False,199.52,199.52,218.6625,0.019999999999999973,1.4472303206997132,eod,955,1.4472303206997132,eod,955,217.91,0.01648979591836733,1.7553041018387605,eod,955,2.0,target,908
2026-05-01,ANIX,11,720,3.06,3.05,2.99,3.17,3.06,True,False,False,True,False,True,True,2.96,2.96,3.1212,0.019999999999999973,-1.0509999999999973,stop,947,-1.0509999999999973,stop,947,3.17,0.03594771241830061,-0.4545454545454534,eod,955,-0.4545454545454534,eod,955
2026-05-01,ARDT,9,600,10.155,10.11,9.91,10.11,10.155,False,True,True,False,False,True,True,9.755,9.755,10.3581,0.020000000000000094,0.07385524372229799,eod,955,0.07385524372229799,eod,955,10.256549999999999,0.00999999999999996,-1.1009999999999942,stop,630,-1.1009999999999942,stop,630
2026-05-01,ATMU,9,600,54.145,54.145,54.02,55.45,54.145,False,False,False,True,False,True,False,50.0,50.0,55.227900000000005,0.02000000000000004,-1.050999999999992,stop,615,-1.050999999999992,stop,615,55.45,0.024101948471696364,-1.0424904214559336,stop,615,-1.0424904214559336,stop,615
2026-05-01,ATMU,10,660,55.38,55.37,54.02,56.74,55.38,True,True,True,False,False,True,True,50.0,50.0,56.4876,0.019999999999999962,2.293246659443846,eod,955,2.0,target,889,56.74,0.024557602022390743,1.8676470588235297,eod,955,1.8676470588235297,eod,955
2026-05-01,AX,9,601,90.54,89.76,93.66,94.65,90.54,False,True,False,False,False,True,True,89.37,85.48,92.3508,0.020000000000000004,1.9935939916059193,eod,955,2.0,target,867,94.65,0.04539430086149767,0.878345498783455,eod,955,0.878345498783455,eod,955
2026-05-01,AX,12,780,88.19,88.115,93.66,89.665,88.19,False,False,False,True,False,True,True,87.83,85.48,89.9538,0.02000000000000004,0.7143667082435585,eod,955,0.7143667082435585,eod,955,89.665,0.016725252296178803,0.8542372881355821,eod,955,0.8542372881355821,eod,955
2026-05-01,BEP,14,900,33.44,33.44,34.66,33.66,33.44,False,False,False,True,False,True,False,32.87,32.87,34.108799999999995,0.019999999999999924,0.13456937799042562,eod,955,0.13456937799042562,eod,955,33.7744,0.010000000000000068,0.2691387559808484,eod,955,0.2691387559808484,eod,955
2026-05-01,BHC,9,600,5.45,5.45,5.72,5.72,5.45,False,True,False,False,False,True,False,5.38,5.38,5.559,0.019999999999999997,-1.0509999999999906,stop,610,-1.0509999999999906,stop,610,5.72,0.049541284403669644,-0.7777777777777789,eod,955,-0.7777777777777789,eod,955
2026-05-01,BHE,9,600,84.145,84.14,81.64,84.17,84.145,False,True,True,False,False,True,True,80.0,80.0,85.8279,0.020000000000000046,0.22282963931309002,eod,955,2.0,target,649,84.98644999999999,0.009999999999999938,-1.1009999999999867,stop,605,-1.1009999999999867,stop,605
