day,symbol,hour,entry_m,entry,ref,sess_open,hour_high,price,gate5,f_mir2,f_up2,f_abs,f_rand,filled_cap,uptick,low_to_entry,sess_low,stop_a,rpct_a,rr_a_bare,why_a_bare,exitm_a_bare,rr_a_tgt,why_a_tgt,exitm_a_tgt,stop_b,rpct_b,rr_b_bare,why_b_bare,exitm_b_bare,rr_b_tgt,why_b_tgt,exitm_b_tgt
2025-11-03,AAUC,14,900,15.49,15.5,15.33,15.62,15.49,False,False,False,True,False,True,False,14.93,14.93,15.799800000000001,0.020000000000000063,-0.06455777921239352,eod,955,-0.06455777921239352,eod,955,15.6449,0.009999999999999974,-0.12911555842478778,eod,955,-0.12911555842478778,eod,955
2025-11-03,ABR,9,600,9.445,9.4489,10.09,10.1,9.445,False,True,False,False,False,True,False,9.37,9.37,9.6339,0.02000000000000003,-1.0509999999999944,stop,646,-1.0509999999999944,stop,646,10.1,0.0693488618316569,-0.5648854961832055,eod,955,-0.5648854961832055,eod,955
2025-11-03,AGIO,9,600,43.175,43.1875,43.18,44.1,43.175,False,False,False,True,False,True,False,42.74,39.96,44.0385,0.020000000000000046,3.4452808338158514,eod,955,2.0,target,627,44.1,0.021424435437174393,3.2162162162161954,eod,955,2.0,target,628
2025-11-03,AMG,9,600,249.19,247.955,247.9,252.54,249.19,False,False,False,True,False,True,True,242.765,242.765,254.1738,0.02000000000000001,-1.1366025923993692,stop,841,-1.1366025923993692,stop,841,252.54,0.013443557125085253,-1.0753850746268605,stop,740,-1.0753850746268605,stop,740
2025-11-03,AMG,10,660,248.965,249.34,247.9,252.38,248.965,False,False,False,True,False,True,False,242.765,242.765,253.9443,0.01999999999999998,-1.0509999999999944,stop,837,-1.0509999999999944,stop,837,252.38,0.013716787500251007,-1.073903367496328,stop,718,-1.073903367496328,stop,718
2025-11-03,AMR,10,660,183.04,183.045,173.26,184.19,183.04,True,True,True,False,False,True,False,171.235,171.235,186.7008,0.019999999999999973,-1.0808593749999988,stop,670,-1.0808593749999988,stop,670,184.8704,0.009999999999999986,-1.1009999999999813,stop,666,-1.1009999999999813,stop,666
2025-11-03,ASTH,14,900,33.285,33.35,32.51,33.65,33.285,False,True,True,False,False,True,False,31.8,31.8,33.9507,0.020000000000000035,0.5933603725401764,eod,955,0.5933603725401764,eod,955,33.65,0.01096590055580598,1.082191780821901,eod,955,1.082191780821901,eod,955
2025-11-03,ATEC,11,720,19.38,19.38,18.845,19.38,19.38,False,True,True,False,False,True,False,17.8808,17.8808,19.767599999999998,0.019999999999999952,0.6449948400412813,eod,955,0.6449948400412813,eod,955,19.5738,0.009999999999999976,1.2899896800825625,eod,955,2.0,target,773
2025-11-03,ATRC,12,781,33.785,33.785,34.55,34.16,33.785,False,False,False,True,False,True,False,33.51,33.0,34.460699999999996,0.019999999999999976,0.05179813526712541,eod,955,0.05179813526712541,eod,955,34.16,0.011099600414385083,0.09333333333332423,eod,955,0.09333333333332423,eod,955
2025-11-03,BCC,12,780,66.83,66.85,69.75,68.46,66.83,False,True,False,False,False,True,False,65.62,65.62,68.1666,0.020000000000000063,-0.7182403112374719,eod,955,-0.7182403112374719,eod,955,68.46,0.024390243902438956,-0.5889570552147304,eod,955,-0.5889570552147304,eod,955
