day,symbol,hour,entry_m,entry,ref,sess_open,hour_high,price,gate5,f_mir2,f_up2,f_abs,f_rand,filled_cap,uptick,low_to_entry,sess_low,stop_a,rpct_a,rr_a_bare,why_a_bare,exitm_a_bare,rr_a_tgt,why_a_tgt,exitm_a_tgt,stop_b,rpct_b,rr_b_bare,why_b_bare,exitm_b_bare,rr_b_tgt,why_b_tgt,exitm_b_tgt
2025-09-02,AG,9,600,9.08,9.07,9.395,9.44,9.08,False,True,False,False,False,True,True,9.0,9.0,9.2616,0.01999999999999995,-1.0509999999999922,stop,626,-1.0509999999999922,stop,626,9.44,0.039647577092510954,-1.0262222222222213,stop,656,-1.0262222222222213,stop,656
2025-09-02,AMPL,14,900,10.945,10.94,11.07,11.27,10.945,False,True,False,False,False,True,True,10.84,10.725,11.1639,0.01999999999999997,0.7994518044769346,eod,955,0.7994518044769346,eod,955,11.27,0.02969392416628591,0.5384615384615419,eod,955,0.5384615384615419,eod,955
2025-09-02,ASO,10,660,50.445,50.445,51.46,51.36,50.445,False,False,False,True,False,True,False,49.85,48.55,51.453900000000004,0.02000000000000008,0.832589949449896,eod,955,0.832589949449896,eod,955,51.36,0.018138566755872717,0.9180327868852505,eod,955,0.9180327868852505,eod,955
2025-09-02,ASO,14,900,48.95,48.98,51.46,49.17,48.95,False,False,False,True,False,True,False,48.69,48.55,49.929,0.019999999999999983,-0.6690500510725175,eod,955,-0.6690500510725175,eod,955,49.4395,0.009999999999999992,-1.100999999999982,stop,939,-1.100999999999982,stop,939
2025-09-02,AUGO,13,840,30.295,30.265,29.33,30.435,30.295,False,False,False,True,False,True,True,29.135,29.135,30.900900000000004,0.02000000000000006,-0.3053309126918603,eod,955,-0.3053309126918603,eod,955,30.59795,0.009999999999999972,-1.4966750288826438,stop,876,-1.4966750288826438,stop,876
2025-09-02,BABX,9,600,34.09,34.09,33.32,34.26,34.09,False,True,True,False,False,True,False,32.59,32.59,34.771800000000006,0.020000000000000077,-1.0509999999999915,stop,621,-1.0509999999999915,stop,621,34.4309,0.009999999999999933,-1.100999999999991,stop,609,-1.100999999999991,stop,609
2025-09-02,BHC,11,720,7.68,7.675,7.35,7.735,7.68,True,False,False,True,False,True,True,7.28,7.28,7.8336,0.019999999999999997,0.03255208333333265,eod,955,0.03255208333333265,eod,955,7.7568,0.010000000000000056,0.06510416666666492,eod,955,0.06510416666666492,eod,955
2025-09-02,BIOX,11,720,2.73,2.73,2.75,2.74,2.73,False,False,False,True,False,True,False,2.68,2.68,2.7846,0.020000000000000073,-1.14999999999999,stop,762,-1.14999999999999,stop,762,2.7573,0.009999999999999957,-1.100999999999995,stop,760,-1.100999999999995,stop,760
2025-09-02,BIOX,12,780,2.87,2.87,2.75,2.88,2.87,False,True,True,False,False,True,False,2.68,2.68,2.9274,0.019999999999999962,-0.35714285714285327,eod,955,-0.35714285714285327,eod,955,2.8987000000000003,0.01000000000000006,-1.1009999999999929,stop,897,-1.1009999999999929,stop,897
2025-09-02,BIOX,13,840,2.87,2.87,2.75,2.89,2.87,True,False,False,True,False,True,False,2.68,2.68,2.9274,0.019999999999999962,-0.35714285714285327,eod,955,-0.35714285714285327,eod,955,2.8987000000000003,0.01000000000000006,-1.1009999999999929,stop,897,-1.1009999999999929,stop,897
