symbol,date,entry_price,pnl,pnl_pct,exit_reason,win,entered,range_size_pct,range_total_volume,range_avg_bar_range_pct,range_volume_stddev_pct,bars_green_in_range,range_close_position,range_return_pct,last_bar_green,range_vwap_distance_pct,gap_pct,prev_day_range_pct,prev_day_close_position,avg_daily_volume_20d,avg_daily_range_pct_20d,price_vs_20d_high_pct,return_volatility_20d,prev_day_volume_vs_20d,spy_range_pct_5min,spy_return_5min_pct,spy_gap_pct,spy_3d_range_pct,day_of_week,days_since_month_start
ASPI,2025-01-02,4.854519999999999,520.8204300000137,1.041709581997836,eod,1,1,4.893617021276586,100361.0,1.641652833904279,45.2936820221142,3.0,0.8260869565217386,2.127659574468077,0.0,1.6065903221096296,3.752759381898453,9.49227373068432,0.744186046511629,0.0,0.0,0.0,0.0,0.0,0.3121871765723938,-0.2646804323113635,0.5647693147693055,1.1619235494508564,3.0,2.0
AVXL,2025-01-02,11.735099999999996,1226.304900000015,2.4530255387683417,eod,1,1,6.654835847382431,290476.0,2.237388096208385,52.86662782864512,4.0,0.7733333333333334,2.307009760425908,1.0,2.20683208714587,4.934823091247666,9.49720670391061,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3121871765723938,-0.2646804323113635,0.5647693147693055,1.1619235494508564,3.0,2.0
BBAI,2025-01-02,4.64,0.0,0.0,no_fill,0,0,5.234460196292242,2167497.0,2.377583515804405,44.41874074118809,1.0,0.0416666666666658,-3.816793893129767,0.0,-2.6445665159261003,3.0337078651685343,22.24719101123596,0.2424242424242426,62673506.95,19.509797966359315,-11.82692307692308,11.510110618500738,1.0587091297274214,0.3121871765723938,-0.2646804323113635,0.5647693147693055,1.1619235494508564,3.0,2.0
CIFR,2025-01-02,4.869565,-1686.6114249999994,-3.373504614888598,stop,0,1,2.995867768595051,211742.0,1.105374380109898,60.5594750331259,0.0,0.0,-2.6859504132231384,0.0,-1.966540416963798,4.310344827586212,7.75862068965518,0.3611111111111105,10734832.45,9.670331216937315,-36.89700130378097,7.804041046117863,0.850117041184001,0.3121871765723938,-0.2646804323113635,0.5647693147693055,1.1619235494508564,3.0,2.0
IREN,2025-01-02,10.519464,2250.697595999994,4.5014841060342885,target,1,1,2.502424830261873,532999.0,1.4146305098598717,55.23739953909759,1.0,0.0775193798449598,-0.5819592628516052,0.0,-0.8550837046872576,4.989816700611001,5.193482688391036,0.0980392156862759,15839562.55,9.532734254980456,-35.23869346733668,5.754378013294838,0.8515517999580108,0.3121871765723938,-0.2646804323113635,0.5647693147693055,1.1619235494508564,3.0,2.0
LTBR,2025-01-02,4.97488,2611.793999999999,5.223844595246517,target,1,1,2.8340080971659853,23299.0,0.8713370430238244,125.9281319667753,3.0,0.7964285714285696,-0.1720647773279477,1.0,1.270461245699769,4.439746300211415,12.44397463002115,0.3737682636765213,0.0,0.0,0.0,0.0,0.0,0.3121871765723938,-0.2646804323113635,0.5647693147693055,1.1619235494508564,3.0,2.0
MARA,2025-01-02,17.612679999999997,-1361.7575399999994,-2.724344052126081,stop,0,1,2.346880366342302,1693797.0,1.3086272386520748,63.43063148388589,1.0,0.0470731707317102,-1.7212364052661653,0.0,-1.0981026901517317,4.174120453190216,9.421586165772204,0.0822784810126576,50817896.9,7.833606372959919,-37.76273601710011,5.121512761373608,0.6506487874747134,0.3121871765723938,-0.2646804323113635,0.5647693147693055,1.1619235494508564,3.0,2.0
POET,2025-01-02,6.369049999999999,-1297.290999999993,-2.5947354786035453,stop,0,1,2.2435897435897383,121148.0,1.3940116195599646,54.90149096573854,2.0,0.6785714285714284,1.0416666666666583,1.0,0.392786665311261,4.873949579831933,15.798319327731097,0.1489361702127665,3374419.5,12.14925166155446,-19.897304236200256,9.977018759014216,0.995217695962224,0.3121871765723938,-0.2646804323113635,0.5647693147693055,1.1619235494508564,3.0,2.0
SEDG,2025-01-02,14.53347,728.4887999999985,1.4571193252540486,eod,1,1,3.922967189728964,177396.0,1.4173437312991042,37.02688606328103,4.0,0.7090909090909092,2.211126961483598,1.0,0.6236161871840492,3.0882352941176463,5.735294117647068,0.1025641025641025,4767096.25,9.178628629438194,-12.100313479623823,6.910695844107016,0.6949549214576903,0.3121871765723938,-0.2646804323113635,0.5647693147693055,1.1619235494508564,3.0,2.0
SERV,2025-01-02,14.292749999999998,2526.3255600000125,5.053051372199218,target,1,1,2.756183745583043,344889.0,1.4535578214859095,48.73095131778289,2.0,0.2053846153846146,-1.4833922261484176,0.0,-0.8465256515046485,4.8148148148148175,17.03703703703704,0.0652173913043479,11888397.2,17.10507437119259,-23.214673323203822,11.855725762708454,0.6014433972646877,0.3121871765723938,-0.2646804323113635,0.5647693147693055,1.1619235494508564,3.0,2.0
