symbol,date,entry_time_et,entry_price,stop_loss,target,shares,exit_time_et,exit_price,exit_reason,pnl,pnl_pct,partial_taken,partial_price,partial_shares,partial_pnl,daily_range_pct,avg_volume_20d,qf_vwap_dist_pct,qf_gap_pct,qf_gap_fading,qf_spy_return_pct,qf_pole_bars,qf_pole_gain_pct,qf_fill_vwap_dist_pct,conviction_mult,macd_zone_mult,conv_pole_gain,conv_flag_tightness,conv_vol_ratio,conv_spy_regime,conv_retracement,conv_raw_score,spy_3d_range,conv_vwap_dist,conv_gap_fading,intraday_change_at_entry,bk_ratio_at_fill,spy_3d_at_fill,planned_entry
WHLR,2025-03-31,10:44:00,3.51,3.42,3.68,26000,10:57:00,3.41,stop,-2606.76,-2.86,False,,0,0.00,21.98,2546969,5.06,-7.27,False,0.06,3,6.11,5.61,2.60,1.00,0.30,0.30,0.30,0.30,0.20,2.600,1.561,0.20,0.00,20.89,0.482,1.561,
HERE,2025-04-01,09:41:00,4.86,4.61,5.34,18000,09:54:00,5.43,pp+trail_stop,7812.36,8.93,True,5.15,9000,2650.41,54.97,998329,2.67,8.46,False,,3,12.00,3.47,1.70,1.80,0.00,0.00,0.00,0.30,0.20,1.700,1.868,0.20,0.00,21.02,1.366,1.868,
VMAR,2025-04-02,10:31:00,5.98,5.71,6.57,8991,10:48:00,8.29,pp+trail_stop,12210.01,22.71,True,6.39,4495,1846.41,106.72,249786,12.85,4.92,False,,3,16.08,11.10,1.50,1.80,0.00,0.00,0.00,0.30,0.00,1.500,2.074,0.20,0.00,36.10,4.060,2.074,
TBI,2025-04-07,10:18:00,5.29,5.13,5.57,10052,10:20:00,5.11,stop,-1763.02,-3.32,False,,0,0.00,15.39,251330,8.90,-4.38,False,-0.19,3,5.28,9.84,2.00,2.00,0.30,0.00,0.00,0.30,0.20,2.000,2.831,0.20,0.00,15.39,1.005,2.831,
TNXP,2025-04-07,09:56:00,17.19,16.82,17.89,9999,15:45:00,17.73,pp+force_close,3788.17,2.20,True,17.40,9000,1913.71,28.43,1700591,8.17,-6.97,False,-0.19,3,7.95,7.94,3.00,1.80,0.30,0.30,0.30,0.30,0.00,3.400,2.831,0.20,0.00,21.74,2.259,2.831,
FATN,2025-04-16,10:05:00,7.99,7.84,8.25,18000,10:21:00,8.32,pp+trail_stop,4180.66,2.91,True,8.13,9000,1219.95,43.65,2650064,6.29,-13.14,False,,2,5.15,5.92,3.00,1.80,0.30,0.30,0.30,0.30,0.20,3.600,2.098,0.20,0.00,23.51,2.773,2.098,
ELPW,2025-04-21,10:01:00,4.23,4.15,4.40,15088,10:06:00,4.14,stop,-1394.89,-2.19,False,,0,0.00,24.85,754448,6.31,-3.34,False,,2,6.60,6.85,2.30,1.00,0.30,0.30,0.00,0.30,0.20,2.300,1.988,0.20,0.00,15.62,0.120,1.988,
KAZR,2025-04-21,09:50:00,11.57,11.37,11.92,17286,10:00:00,11.92,pp+trail_stop,4139.71,2.07,True,11.69,7757,968.15,22.45,775786,3.46,1.41,False,,2,15.23,3.94,2.30,1.00,0.00,0.30,0.30,0.30,0.20,2.300,1.988,0.20,0.00,15.23,0.303,1.988,
SKBL,2025-04-21,09:50:00,11.57,11.37,11.92,17286,10:00:00,11.92,pp+trail_stop,4139.71,2.07,True,11.69,7757,968.15,22.45,775786,3.46,1.41,False,,2,15.23,3.94,2.30,1.00,0.00,0.30,0.30,0.30,0.20,2.300,1.988,0.20,0.00,15.23,0.303,1.988,
RYET,2025-04-30,10:36:00,5.82,5.56,6.40,12953,13:01:00,6.71,pp+trail_stop,7447.45,9.88,True,6.08,6476,1690.90,82.6,667703,10.82,0.59,False,,2,6.26,8.46,1.50,1.00,0.30,-0.30,0.00,0.30,0.00,1.500,1.392,0.20,0.00,21.55,1.786,1.392,
AIRS,2025-05-02,10:48:00,3.11,2.97,3.41,8647,10:49:00,2.96,stop,-1287.62,-4.79,False,,0,0.00,31.37,240223,13.73,26.55,False,0.01,3,7.01,13.40,1.50,1.80,0.30,-0.30,0.00,0.30,0.00,1.500,1.714,0.20,0.00,32.30,3.095,1.714,
CPS,2025-05-02,09:52:00,19.79,18.99,21.54,10106,15:45:00,21.77,pp+force_close,16455.95,8.23,True,21.07,5913,7548.59,32.22,378777,6.28,11.30,False,0.01,2,17.19,5.63,2.30,1.80,0.00,0.30,0.30,0.30,0.20,2.300,1.714,0.20,0.00,29.27,0.556,1.714,
RYET,2025-05-13,10:42:00,12.89,12.49,13.54,15000,10:45:00,12.45,stop,-6562.05,-3.39,False,,0,0.00,32.29,602789,3.98,-0.31,False,-0.09,2,6.37,5.13,2.00,2.00,0.30,0.00,0.30,0.00,0.20,2.000,1.136,0.20,0.00,16.01,1.524,1.136,
TSSI,2025-05-16,09:57:00,13.92,13.49,14.84,14367,10:06:00,14.72,pp+trail_stop,10695.82,5.35,True,14.61,8876,6153.10,31.83,947907,3.84,46.56,False,-0.09,2,8.02,4.25,1.80,1.80,0.30,0.00,0.30,0.00,0.00,1.800,0.888,0.20,0.00,56.14,0.706,0.888,
TGEN,2025-05-19,10:25:00,5.14,4.91,5.65,15937,10:29:00,5.37,pp+trail_stop,3527.95,4.31,True,5.35,7968,1664.56,40.25,442725,10.05,0.92,False,0.15,3,7.05,9.49,1.40,1.80,0.30,-0.30,0.00,0.00,0.20,1.400,0.826,0.20,0.00,30.50,2.223,0.826,
RYET,2025-05-23,10:14:00,13.09,12.49,14.39,11529,10:16:00,12.45,stop,-7349.74,-4.87,False,,0,0.00,23.23,1187461,0.83,-4.14,False,0.06,2,7.32,1.46,2.20,1.80,0.30,-0.30,0.00,0.00,0.20,2.200,1.167,0.00,0.00,21.75,0.896,1.167,
KAZR,2025-05-27,10:03:00,9.74,9.54,10.11,12078,10:08:00,9.51,stop,-2761.27,-2.35,False,,0,0.00,29.43,603904,3.46,0.00,False,0.03,2,7.69,3.92,2.40,1.00,0.30,0.30,0.30,0.30,0.00,2.400,1.275,0.20,0.00,18.36,2.821,1.275,
SKBL,2025-05-27,10:03:00,9.74,9.54,10.11,12078,10:08:00,9.51,stop,-2761.27,-2.35,False,,0,0.00,29.43,603904,3.46,0.00,False,0.03,2,7.69,3.92,2.40,1.00,0.30,0.30,0.30,0.30,0.00,2.400,1.275,0.20,0.00,18.36,2.821,1.275,
FMST,2025-05-28,09:42:00,3.72,3.55,4.09,20000,09:53:00,3.9,pp+trail_stop,3565.40,4.79,True,3.90,10000,1782.70,33.54,832094,7.47,9.26,False,0.03,3,13.30,7.65,1.80,2.00,0.00,0.00,0.30,0.30,0.00,1.800,1.401,0.20,0.00,15.05,2.791,1.401,
ALZN,2025-05-29,09:48:00,8.02,7.61,8.81,9354,09:49:00,7.59,stop,-4048.69,-5.40,False,,0,0.00,57.77,467721,2.80,134.34,False,-0.11,3,16.32,3.69,1.50,1.00,0.00,0.00,0.00,0.30,0.00,1.500,1.430,0.20,0.00,144.28,2.191,1.430,
NEGG,2025-06-09,10:25:00,13.57,13.10,14.57,14738,10:28:00,13.92,pp+trail_stop,7554.97,3.78,True,14.25,4499,3046.41,67.79,931289,9.85,0.00,False,-0.01,3,7.55,9.80,1.80,1.00,0.30,0.00,0.30,0.00,0.00,1.800,0.808,0.20,0.00,29.81,1.339,0.808,
AGIG,2025-06-16,09:52:00,11.33,10.82,12.45,13043,09:54:00,10.79,stop,-7075.57,-4.79,False,,0,0.00,45.19,2104276,1.90,-11.31,False,0.09,3,17.98,2.32,2.30,1.80,0.00,0.00,0.30,0.00,0.00,2.300,0.914,0.00,0.00,43.39,0.706,0.914,
MIND,2025-06-23,09:43:00,8.29,7.82,9.10,8280,10:26:00,7.8,stop,-4085.85,-5.95,False,,0,0.00,29.77,230029,8.59,7.44,False,-0.12,2,7.09,10.14,1.40,1.80,0.30,-0.30,0.00,0.00,0.20,1.400,0.915,0.20,0.00,25.19,0.422,0.915,
EGG,2025-07-09,09:57:00,7.19,6.96,7.66,18000,09:59:00,7.49,pp+trail_stop,5982.57,4.62,True,7.56,9000,3305.34,141.39,1142215,7.42,-4.17,False,0.02,2,7.89,6.96,2.30,1.80,0.30,0.00,0.30,-0.50,0.00,2.300,0.678,0.20,0.00,24.52,1.473,0.678,
BGL,2025-07-22,10:44:00,17.8,17.00,19.57,4799,13:18:00,18.53,pp+trail_stop,4982.57,5.83,True,19.14,2399,3220.42,40.59,363820,9.22,-1.65,False,-0.09,2,7.57,9.19,1.70,1.00,0.30,-0.30,0.00,-0.50,0.00,1.700,0.556,0.20,0.00,21.63,1.765,0.556,
SDM,2025-08-07,10:18:00,10.74,10.37,11.54,12000,10:22:00,11.33,pp+trail_stop,8945.28,6.94,True,11.64,9000,8144.64,37.09,752520,7.92,-1.87,False,-0.07,2,6.53,7.71,2.50,1.80,0.30,0.00,0.00,0.00,0.00,2.500,0.878,0.20,0.00,25.47,1.548,0.878,
LE,2025-09-10,09:38:00,15.5,15.09,16.32,12903,09:41:00,15.72,pp+trail_stop,4995.97,2.50,True,16.05,6625,3655.01,24.45,331288,5.26,-5.64,False,-0.14,2,16.75,3.64,1.50,2.00,0.00,0.30,0.30,-0.50,0.20,1.500,0.782,0.20,0.00,16.75,5.171,0.782,
FABC,2025-09-11,09:53:00,4.84,4.69,5.17,6829,10:10:00,5.05,pp+trail_stop,1422.55,4.30,True,5.04,3414,689.04,37.87,341498,3.71,-4.21,False,0.01,3,14.75,3.82,2.50,1.00,0.00,0.30,0.30,-0.50,0.20,2.500,0.523,0.20,0.00,23.33,1.965,0.523,
SBLX,2025-09-11,09:53:00,4.84,4.69,5.17,6829,10:10:00,5.05,pp+trail_stop,1422.55,4.30,True,5.04,3414,689.04,37.87,341498,3.71,-4.21,False,0.01,3,14.75,3.82,2.50,1.00,0.00,0.30,0.30,-0.50,0.20,2.500,0.523,0.20,0.00,23.33,1.965,0.523,
INDP,2025-10-09,10:36:00,4.8,4.67,5.05,20000,10:42:00,4.86,pp+trail_stop,1985.16,2.07,True,4.94,10000,1351.50,28.99,1480579,6.35,-7.08,False,-0.01,2,6.71,6.42,1.50,2.00,0.30,0.00,0.30,-0.50,0.20,1.500,0.606,0.20,0.00,17.94,2.367,0.606,
CCHH,2025-10-10,09:59:00,4.87,4.77,5.08,20000,10:06:00,4.76,stop,-2286.20,-2.35,False,,0,0.00,28.81,1110096,4.79,4.53,False,-0.02,3,5.72,4.89,1.50,2.00,0.30,0.30,0.00,-0.50,0.20,1.500,0.690,0.20,0.00,15.75,1.208,0.690,
AQMS,2025-10-13,09:39:00,6.83,6.61,7.32,18000,09:45:00,7.17,pp+trail_stop,5731.92,4.66,True,7.13,9000,2686.95,108.19,2592400,2.20,12.19,False,0.01,2,6.61,2.17,1.80,1.80,0.30,0.00,0.00,0.30,0.00,1.800,1.502,0.20,0.00,20.14,2.138,1.502,
IPDN,2025-10-13,09:57:00,3.62,3.46,3.98,18000,10:43:00,3.74,pp+trail_stop,2596.92,3.99,True,3.79,9000,1508.43,43.15,2643889,8.58,-1.35,False,0.01,2,6.71,5.56,2.50,1.80,0.30,-0.30,0.00,0.30,0.00,2.500,1.502,0.20,0.00,23.29,5.937,1.502,
DFNS,2025-10-16,09:38:00,15.28,14.86,16.13,10000,09:52:00,14.82,stop,-4645.80,-3.04,False,,0,0.00,24.72,2763531,2.30,8.70,False,0.04,3,8.23,2.62,2.40,2.00,0.30,0.30,0.30,0.30,0.00,2.400,1.489,0.20,0.00,15.93,1.689,1.489,
ELAB,2025-10-16,09:58:00,7.35,7.09,7.87,20000,10:00:00,7.07,stop,-5625.40,-3.83,False,,0,0.00,41.02,1388059,9.20,-15.32,False,0.04,2,5.06,9.25,1.70,2.00,0.30,-0.30,0.00,0.30,0.20,1.700,1.489,0.20,0.00,18.27,1.236,1.489,
FUSE,2025-10-23,10:36:00,3.37,3.22,3.70,18000,10:40:00,3.21,stop,-2873.88,-4.74,False,,0,0.00,51.79,3194855,6.57,,False,0.02,2,20.14,6.71,1.50,1.80,0.00,0.00,0.30,0.00,0.00,1.500,0.834,0.20,0.00,28.21,4.122,0.834,
ANRO,2025-11-04,09:53:00,11.07,10.78,11.64,18066,12:20:00,11.4,pp+trail_stop,6424.63,3.21,True,11.46,10000,3855.30,17.45,1452071,1.30,-1.56,False,0.02,3,6.07,1.79,1.60,2.00,0.30,0.00,0.30,0.00,0.00,1.600,0.873,0.00,0.00,17.45,6.505,0.873,
DTCK,2025-11-05,09:45:00,4.49,4.39,4.69,26000,09:47:00,4.56,pp+trail_stop,2371.59,2.03,True,4.61,13000,1509.82,62.38,2274726,1.74,-3.14,False,0.03,3,5.84,2.22,2.60,1.00,0.30,0.30,0.00,0.00,0.00,2.600,0.840,0.00,0.00,22.09,1.019,0.840,
AREN,2025-11-14,09:46:00,3.86,3.65,4.24,8235,14:59:00,4.5,pp+eod,3798.72,11.95,True,4.14,4117,1163.20,46.67,228795,12.24,-11.25,False,-0.07,3,13.65,14.03,2.70,1.80,0.00,0.00,0.30,0.00,0.20,2.700,0.948,0.20,0.00,22.06,0.211,0.948,
PAAI,2025-11-14,09:46:00,3.86,3.65,4.24,4575,15:24:00,4.42,pp+trail_stop,2111.91,11.96,True,4.23,2287,839.97,46.67,228795,12.35,-13.75,False,-0.07,3,13.65,14.14,2.70,1.00,0.00,0.00,0.30,0.00,0.20,2.700,0.948,0.20,0.00,22.06,0.211,0.948,
VELO,2025-11-20,09:46:00,4.92,4.74,5.32,20000,10:36:00,5.16,pp+trail_stop,5387.70,5.48,True,5.21,10000,2943.10,25.35,578889,3.54,4.58,False,,3,12.34,4.05,1.80,2.00,0.00,0.30,0.00,0.30,0.00,1.800,1.486,0.20,0.00,17.83,0.029,1.486,
PHGE,2025-12-08,08:58:00,3.2,3.09,3.34,20000,09:01:00,3.08,stop,-2385.40,-3.73,False,,0,0.00,35.9,681064,6.77,-44.68,False,-0.03,2,8.19,8.29,1.80,2.00,0.30,0.30,0.30,-0.50,0.20,1.800,0.639,0.20,0.00,18.91,2.235,0.639,
KZIA,2025-12-23,10:36:00,8.12,7.76,8.93,10251,10:54:00,9.13,pp+trail_stop,9483.11,11.39,True,8.96,5125,4292.94,49.02,284764,5.48,-0.90,False,0.19,3,15.40,5.64,2.30,1.80,0.00,0.30,0.30,-0.50,0.00,2.300,0.750,0.20,0.00,49.02,9.967,0.750,
KXIN,2025-12-29,10:15:00,5.2,4.96,5.65,18000,10:32:00,4.95,stop,-4587.84,-4.90,False,,0,0.00,20.84,1456492,5.67,-13.95,False,0.01,3,5.40,,2.20,1.80,0.30,-0.30,0.30,-0.50,0.20,2.200,0.473,0.20,0.00,20.84,0.331,0.473,
KXIN,2025-12-29,10:19:00,5.2,4.96,5.71,18000,10:32:00,4.95,stop,-4587.84,-4.90,False,,0,0.00,20.84,1456492,6.28,-13.95,False,0.01,3,5.40,6.75,2.20,1.80,0.30,-0.30,0.30,-0.50,0.20,2.200,0.473,0.20,0.00,20.84,3.480,0.473,
VELO,2026-01-06,09:49:00,17.1,16.64,17.85,10000,10:08:00,17.25,pp+trail_stop,1444.61,0.84,True,17.24,10000,1408.22,32.0,1889690,4.90,2.81,False,0.06,2,7.64,5.78,1.80,2.00,0.30,0.30,0.30,-0.50,0.20,1.800,0.770,0.20,0.00,16.20,0.621,0.770,
BNRG,2026-01-27,10:00:00,3.19,3.03,3.50,18000,14:18:00,3.31,pp+trail_stop,3327.21,5.79,True,3.44,9000,2246.85,29.24,926502,0.09,-1.95,False,0.00,2,5.17,0.85,1.80,1.80,0.30,-0.30,0.30,-0.50,0.00,1.800,0.592,0.00,0.00,29.24,4.235,0.592,
BRNX,2026-01-27,10:00:00,3.19,3.03,3.50,18000,14:18:00,3.31,pp+trail_stop,3327.21,5.79,True,3.44,9000,2246.85,29.24,926502,0.09,-1.95,False,0.00,2,5.17,0.85,1.80,1.80,0.30,-0.30,0.30,-0.50,0.00,1.800,0.592,0.00,0.00,29.24,4.235,0.592,
KPTI,2026-02-12,09:46:00,7.81,7.51,8.46,14947,10:07:00,8.5,pp+trail_stop,10006.82,8.57,True,8.45,7473,4816.80,47.92,415232,6.70,-11.80,False,0.00,2,6.48,5.67,2.50,1.80,0.30,-0.30,0.30,0.00,0.00,2.500,0.985,0.20,0.00,22.36,2.246,0.985,
DBGI,2026-02-13,09:44:00,3.86,3.70,4.21,13958,09:54:00,4.05,pp+trail_stop,3324.36,6.17,True,4.15,6979,2013.56,38.73,697936,2.47,15.18,True,0.01,2,6.57,2.90,1.40,1.00,0.30,-0.30,0.00,0.30,0.20,1.400,1.354,0.20,-0.30,23.99,0.946,1.354,
DBGI,2026-02-17,10:23:00,5.66,5.48,6.03,18000,10:26:00,5.46,stop,-3535.92,-3.47,False,,0,0.00,23.75,767334,6.37,6.47,False,0.07,3,6.06,6.89,1.80,1.80,0.30,0.00,0.00,0.30,0.00,1.800,1.550,0.20,0.00,25.56,0.051,1.550,
ADVB,2026-02-24,10:42:00,4.88,4.72,5.23,15292,10:48:00,4.71,stop,-2663.25,-3.57,False,,0,0.00,57.61,424841,7.11,-0.49,False,-0.02,3,9.75,6.32,2.70,1.80,0.00,0.00,0.30,0.00,0.20,2.700,1.106,0.20,0.00,20.30,1.660,1.106,
LAW,2026-02-25,10:02:00,3.1,2.96,3.40,17816,11:06:00,2.95,stop,-2652.45,-4.80,False,,0,0.00,30.2,494942,13.01,-12.27,False,0.11,3,10.81,12.10,2.40,1.80,0.00,-0.30,0.00,0.30,0.20,2.400,1.288,0.20,0.00,25.71,1.998,1.288,
RRGB,2026-02-26,09:47:00,4.74,4.60,5.04,4106,10:28:00,4.83,pp+trail_stop,481.12,2.47,True,4.89,2053,298.30,23.13,205344,5.39,16.80,False,-0.14,2,5.86,5.39,1.50,1.00,0.30,0.00,0.00,0.00,0.00,1.500,1.054,0.20,0.00,28.10,1.339,1.054,
ANPA,2026-02-27,10:14:00,11.04,10.55,12.14,12000,10:16:00,10.52,stop,-6259.80,-4.73,False,,0,0.00,36.84,539950,3.60,-1.48,False,0.05,2,15.20,4.10,2.50,1.80,0.00,0.00,0.30,0.00,0.00,2.500,1.018,0.20,0.00,36.84,0.441,1.018,
QCLS,2026-03-06,10:20:00,3.97,3.79,4.36,6560,10:39:00,4.11,pp+trail_stop,1360.74,5.22,True,4.25,3280,909.28,45.76,328015,4.82,-2.59,False,-0.08,2,7.50,5.24,2.50,1.00,0.30,-0.30,0.00,0.30,0.00,2.500,1.500,0.20,0.00,20.87,0.859,1.500,
XGN,2026-03-10,10:06:00,3.33,3.19,3.59,13004,10:08:00,3.18,stop,-1945.01,-4.49,False,,0,0.00,30.14,325117,6.08,0.59,False,0.11,3,10.14,7.11,2.00,2.00,0.00,0.00,0.30,0.30,0.20,2.000,1.688,0.20,0.00,17.87,10.063,1.688,
EDHL,2026-03-13,10:13:00,3.64,3.51,3.84,8420,10:21:00,3.67,pp+trail_stop,558.65,1.82,True,3.74,4210,415.74,34.46,210545,3.31,8.67,False,0.12,2,8.78,4.68,2.00,2.00,0.30,0.30,0.00,0.00,0.20,2.000,1.048,0.20,0.00,18.15,0.216,1.048,
MKDW,2026-03-25,09:59:00,3.66,3.52,3.96,10398,10:01:00,3.77,pp+trail_stop,1700.02,4.47,True,3.88,5199,1135.10,70.15,259956,7.41,6.51,False,,2,9.06,6.54,2.00,2.00,0.00,0.00,0.30,0.30,0.20,2.000,1.428,0.20,0.00,17.26,3.684,1.428,
MKDW,2026-03-26,09:51:00,6.13,5.86,6.73,13352,10:11:00,6.69,pp+trail_stop,7167.88,8.76,True,6.64,6676,3430.19,56.0,370929,5.43,0.38,False,,2,17.99,5.67,2.00,1.80,0.00,0.30,0.30,0.00,0.20,2.000,1.148,0.20,0.00,34.17,0.588,1.148,
GLND,2026-04-01,09:47:00,8.22,8.02,8.62,20000,10:32:00,8.0,stop,-4481.20,-2.73,False,,0,0.00,22.31,1453348,3.59,-0.57,False,,3,6.79,4.01,2.60,2.00,0.30,0.30,0.30,0.30,0.20,2.600,1.799,0.20,0.00,18.37,1.683,1.799,
TMCR,2026-04-09,09:57:00,11.56,11.21,12.29,11538,10:33:00,13.49,pp+trail_stop,16290.20,12.21,True,12.46,9000,8077.63,35.68,588449,0.43,-14.07,False,,2,7.47,0.93,2.60,1.80,0.30,0.00,0.30,0.00,0.00,2.600,0.930,0.00,0.00,21.21,0.547,0.930,
VEEE,2026-05-07,09:51:00,6.87,6.59,7.27,20000,10:00:00,6.57,stop,-5995.40,-4.36,False,,0,0.00,23.75,2681514,4.96,7.15,False,,2,7.09,6.18,1.50,2.00,0.30,0.00,0.00,0.00,0.00,1.500,0.806,0.20,0.00,15.94,3.355,0.806,
TRT,2026-05-14,10:18:00,13.34,12.98,14.05,14992,10:57:00,12.94,stop,-5980.91,-2.99,False,,0,0.00,23.96,2623045,4.13,11.73,False,,2,5.40,4.41,1.50,1.00,0.30,0.00,0.00,0.00,0.00,1.500,0.898,0.20,0.00,25.59,4.219,0.898,
TRT,2026-05-15,10:45:00,18.47,17.82,19.87,6440,11:19:00,19.12,pp+trail_stop,4956.27,4.17,True,19.36,3220,2855.35,47.14,2740118,11.90,6.28,False,,3,6.95,12.10,1.80,1.00,0.30,0.00,0.30,0.00,0.00,1.800,0.969,0.20,0.00,28.89,1.800,0.969,
MLGO,2026-05-20,10:15:00,4.6,4.40,5.06,12159,12:30:00,5.35,pp+trail_stop,6741.03,12.05,True,4.96,6079,2158.59,81.27,607952,8.33,-1.04,False,,2,6.40,8.49,2.40,1.00,0.30,-0.30,0.00,0.00,0.20,2.400,0.892,0.20,0.00,20.84,2.054,0.892,
DAIC,2026-06-09,10:12:00,3.22,3.10,3.48,18000,10:14:00,3.09,stop,-2327.40,-4.02,False,,0,0.00,85.16,1828453,0.42,24.34,False,,2,7.51,0.92,1.60,1.80,0.30,0.00,0.00,0.30,0.00,1.600,1.410,0.00,0.00,51.33,1.202,1.410,
LESL,2026-06-09,10:05:00,6.77,6.58,7.17,21000,10:19:00,6.56,stop,-4404.54,-3.10,False,,0,0.00,62.48,2755669,10.28,1.75,False,,3,6.11,10.61,2.10,1.00,0.30,0.00,0.30,0.30,0.00,2.100,1.410,0.20,0.00,33.69,1.346,1.410,
