day,symbol,entry_m,exit_m,exit_price,why,split,half,wk,net_R,cost_R,b0_net_R,half1_price,date,pnl_R
2025-01-13,NBIS,827,893,34.241299999999995,stop_runner,TRAIN,H1,2025-01-11/2025-01-17,0.41369578583052347,0.08630421416947652,1.9133957858305235,34.53339999999999,2025-01-13,0.41369578583052347
2025-01-13,TSLL,648,671,25.24,stop,TRAIN,H1,2025-01-11/2025-01-17,-1.0405607915245108,0.0405607915245108,-1.0405607915245108,,2025-01-13,-1.0405607915245108
2025-01-13,U,644,677,21.51,stop,TRAIN,H1,2025-01-11/2025-01-17,-1.1139175647881552,0.1139175647881551,-1.1139175647881552,,2025-01-13,-1.1139175647881552
2025-01-13,BITX,621,629,49.6556,stop,TRAIN,H1,2025-01-11/2025-01-17,-1.1074324721709696,0.10743247217096968,-1.1074324721709696,,2025-01-13,-1.1074324721709696
2025-01-13,BITU,623,628,47.63,stop,TRAIN,H1,2025-01-11/2025-01-17,-1.0871841223837198,0.0871841223837198,-1.0871841223837198,,2025-01-13,-1.0871841223837198
2025-01-13,OILU,631,648,32.32,stop,TRAIN,H1,2025-01-11/2025-01-17,-1.2572848336778748,0.1396377748543492,-1.2572848336778748,,2025-01-13,-1.2572848336778748
2025-01-13,TSLT,649,665,34.79,stop,TRAIN,H1,2025-01-11/2025-01-17,-1.068100663923582,0.06810066392358191,-1.068100663923582,,2025-01-13,-1.068100663923582
2025-01-14,BBIO,612,726,34.95,stop,TRAIN,H1,2025-01-11/2025-01-17,-1.0943682819860312,0.09436828198603123,-1.0943682819860312,,2025-01-14,-1.0943682819860312
2025-01-14,IMVT,604,636,24.375,stop_runner,TRAIN,H1,2025-01-11/2025-01-17,0.05954776757103175,0.440452232428974,1.559247767571026,24.529999999999998,2025-01-14,0.05954776757103175
2025-01-14,IONQ,832,849,29.8288,stop_runner,TRAIN,H1,2025-01-11/2025-01-17,0.3933882465668548,0.10661175343313964,-1.1063117534331397,29.987600000000004,2025-01-14,0.3933882465668548
2025-01-14,NBIS,816,831,36.7432,stop,TRAIN,H1,2025-01-11/2025-01-17,-1.1457656746075062,0.1457656746075062,-1.1457656746075062,,2025-01-14,-1.1457656746075062
2025-01-14,TSLQ,705,762,25.8852,stop_runner,TRAIN,H1,2025-01-11/2025-01-17,0.40871900624056406,0.09128099375943595,-1.090980993759436,26.0604,2025-01-14,0.40871900624056406
2025-01-14,GDXU,617,910,32.415049999999994,stop_runner,TRAIN,H1,2025-01-11/2025-01-17,0.3191090434807063,0.18089095651929005,1.2019825698075512,32.65339999999999,2025-01-14,0.3191090434807063
2025-01-14,SSG,660,955,27.19,eod,TRAIN,H1,2025-01-11/2025-01-17,-0.30974236556104384,0.089742365561045,-0.3097423655610438,,2025-01-14,-0.30974236556104384
2025-01-14,BOIL,772,955,66.55,eod,TRAIN,H1,2025-01-11/2025-01-17,-0.2661278173585401,0.07604517273043884,-0.2661278173585401,,2025-01-14,-0.2661278173585401
2025-01-15,APLS,599,649,29.47,stop,TRAIN,H1,2025-01-11/2025-01-17,-1.4875508087005005,0.4875508087005004,-1.4875508087005005,,2025-01-15,-1.4875508087005005
2025-01-15,CONL,630,637,41.02,stop,TRAIN,H1,2025-01-11/2025-01-17,-1.0730066357244623,0.0730066357244621,-1.073006635724462,,2025-01-15,-1.0730066357244623
2025-01-15,DOGZ,578,838,44.06,stop_runner,TRAIN,H1,2025-01-11/2025-01-17,-0.005432307692305294,0.5054323076923085,1.4942676923076914,44.61,2025-01-15,-0.005432307692305294
2025-01-15,IONQ,591,955,37.9936,eod_partial,TRAIN,H1,2025-01-11/2025-01-17,3.0092868563758675,0.06824064493373393,1.931974860566528,36.407199999999996,2025-01-15,3.0092868563758675
2025-01-15,KIDS,661,692,24.56,stop,TRAIN,H1,2025-01-11/2025-01-17,-1.830094339622646,0.6414150943396247,-1.830094339622646,,2025-01-15,-1.830094339622646
2025-01-15,OKLO,607,817,25.685000000000002,stop_runner,TRAIN,H1,2025-01-11/2025-01-17,0.3703246389939797,0.12967536100602028,1.87002463899398,25.930000000000003,2025-01-15,0.3703246389939797
2025-01-15,PTGX,601,615,38.8,stop,TRAIN,H1,2025-01-11/2025-01-17,-1.324065978835981,0.285177089947088,-1.324065978835981,,2025-01-15,-1.324065978835981
2025-01-15,RARE,621,677,42.54,stop,TRAIN,H1,2025-01-11/2025-01-17,-1.3001588591960473,0.30015885919604735,-1.3001588591960471,,2025-01-15,-1.3001588591960473
2025-01-15,RKLB,602,604,25.94,stop,TRAIN,H1,2025-01-11/2025-01-17,-1.0683590333526438,0.06835903335264376,-1.0683590333526438,,2025-01-15,-1.0683590333526438
2025-01-15,SEZL,584,886,260.6279,stop_runner,TRAIN,H1,2025-01-11/2025-01-17,-0.10412796306999428,0.5409380982659847,-0.3354559639506184,266.2558,2025-01-15,-0.10412796306999428
2025-01-15,SMR,632,636,20.87,stop,TRAIN,H1,2025-01-11/2025-01-17,-1.1653275163053056,0.1653275163053055,-1.1653275163053056,,2025-01-15,-1.1653275163053056
2025-01-15,TEM,604,775,35.51,stop_runner,TRAIN,H1,2025-01-11/2025-01-17,0.2892234463276829,0.21077655367231712,1.7889234463276829,35.87,2025-01-15,0.2892234463276829
2025-01-15,DRV,641,955,30.450000000000003,eod_partial,TRAIN,H1,2025-01-11/2025-01-17,1.3636559154195527,0.12119256942893025,1.8484074305710545,30.290000000000003,2025-01-15,1.3636559154195527
2025-01-16,ALCO,713,829,31.93,stop,TRAIN,H1,2025-01-11/2025-01-17,-1.7867756543209907,0.5667756543209919,-1.7867756543209907,,2025-01-16,-1.7867756543209907
2025-01-16,CONL,688,702,43.08,stop,TRAIN,H1,2025-01-11/2025-01-17,-1.1574158974358981,0.15741589743589818,-1.157415897435898,,2025-01-16,-1.1574158974358981
2025-01-16,DAVE,594,599,90.6,stop,TRAIN,H1,2025-01-11/2025-01-17,-2.0067770823745983,1.0067770823745987,-2.006777082374599,,2025-01-16,-2.0067770823745983
2025-01-16,DOGZ,581,632,45.985,stop_runner,TRAIN,H1,2025-01-11/2025-01-17,-0.23975179856115192,0.7397517985611519,1.259948201438848,46.68,2025-01-16,-0.23975179856115192
2025-01-16,HUT,670,707,26.54,stop,TRAIN,H1,2025-01-11/2025-01-17,-1.090323004166196,0.09032300416619586,-1.0903230041661958,,2025-01-16,-1.090323004166196
2025-01-16,IONQ,604,668,39.14999999999999,stop_runner,TRAIN,H1,2025-01-11/2025-01-17,0.43472022654494685,0.0652797734550496,-1.0649797734550497,39.63999999999999,2025-01-16,0.43472022654494685
2025-01-16,LMND,598,601,32.98,stop,TRAIN,H1,2025-01-11/2025-01-17,-1.2244786333503312,0.22447863335033122,-1.2244786333503312,,2025-01-16,-1.2244786333503312
2025-01-16,NGVT,701,816,46.075500000000005,stop_runner,TRAIN,H1,2025-01-11/2025-01-17,0.02479626806992269,0.4752037319300773,1.5244962680699228,46.32600000000001,2025-01-16,0.02479626806992269
2025-01-16,NVD,699,747,28.75,stop,TRAIN,H1,2025-01-11/2025-01-17,-1.1776436649292774,0.11703760432321816,-1.1776436649292772,,2025-01-16,-1.1776436649292774
2025-01-16,PTIR,669,677,112.2665,stop,TRAIN,H1,2025-01-11/2025-01-17,-1.1861064065826687,0.18610640658266883,-1.1861064065826687,,2025-01-16,-1.1861064065826687
2025-01-16,PNC,632,955,196.59,eod,TRAIN,H1,2025-01-11/2025-01-17,0.38823912629713087,0.17590234679730735,0.3882391262971308,,2025-01-16,0.38823912629713087
2025-01-16,TSLQ,703,778,24.0,stop,TRAIN,H1,2025-01-11/2025-01-17,-1.0839495037651854,0.08394950376518527,-1.0839495037651852,,2025-01-16,-1.0839495037651854
2025-01-16,BOIL,823,955,77.805,eod_partial,TRAIN,H1,2025-01-11/2025-01-17,2.3168906436719086,0.1176331658518931,1.882453738910012,76.60000000000001,2025-01-16,2.3168906436719086
2025-01-17,HUT,654,662,28.89,stop,TRAIN,H1,2025-01-11/2025-01-17,-1.090375096026259,0.09037509602625896,-1.090375096026259,,2025-01-17,-1.090375096026259
2025-01-17,LEGN,677,693,32.97,stop,TRAIN,H1,2025-01-11/2025-01-17,-1.3644462873674073,0.36444628736740725,-1.3644462873674073,,2025-01-17,-1.3644462873674073
2025-01-17,MARA,641,776,20.332500000000003,stop_runner,TRAIN,H1,2025-01-11/2025-01-17,0.4363039653195365,0.0636960346804698,1.9360039653195305,20.475,2025-01-17,0.4363039653195365
2025-01-17,MSTX,699,761,60.1573,stop,TRAIN,H1,2025-01-11/2025-01-17,-1.1068781446462275,0.10687814464622739,-1.1068781446462277,,2025-01-17,-1.1068781446462275
2025-01-17,NNE,650,669,25.560000000000002,stop_runner,TRAIN,H1,2025-01-11/2025-01-17,0.3968466501240724,0.10315334987593104,-1.102853349875931,25.82,2025-01-17,0.3968466501240724
2025-01-17,OKLO,697,773,25.79,stop,TRAIN,H1,2025-01-11/2025-01-17,-1.0846538074136114,0.08465380741361132,-1.0846538074136114,,2025-01-17,-1.0846538074136114
2025-01-17,RIOX,646,663,34.99,stop,TRAIN,H1,2025-01-11/2025-01-17,-1.1877755292969736,0.18777552929697366,-1.1877755292969736,,2025-01-17,-1.1877755292969736
2025-01-17,SMR,648,928,22.16205,stop_runner,TRAIN,H1,2025-01-11/2025-01-17,0.33320538014026085,0.16679461985974559,1.8329053801402544,22.2994,2025-01-17,0.33320538014026085
2025-01-17,SMTC,659,668,74.815,stop,TRAIN,H1,2025-01-11/2025-01-17,-1.3154627450980394,0.3154627450980395,-1.3154627450980394,,2025-01-17,-1.3154627450980394
2025-01-17,TSLL,619,622,30.3801,stop,TRAIN,H1,2025-01-11/2025-01-17,-1.0485219087032884,0.0485219087032885,-1.0485219087032884,,2025-01-17,-1.0485219087032884
2025-01-17,TSLR,619,622,47.8215,stop,TRAIN,H1,2025-01-11/2025-01-17,-1.0970880484114132,0.09708804841141322,-1.0970880484114132,,2025-01-17,-1.0970880484114132
2025-01-17,TSLT,620,622,41.69,stop,TRAIN,H1,2025-01-11/2025-01-17,-1.085523788692251,0.08552378869225108,-1.085523788692251,,2025-01-17,-1.085523788692251
2025-01-21,ARQQ,588,593,26.7721,stop,TRAIN,H1,2025-01-18/2025-01-24,-1.3656613059572018,0.2910459213418153,-1.3656613059572016,,2025-01-21,-1.3656613059572018
2025-01-21,ASAN,643,955,20.5,eod,TRAIN,H1,2025-01-18/2025-01-24,-0.3942241169638575,0.08049862676777975,-0.3942241169638575,,2025-01-21,-0.3942241169638575
2025-01-21,ASTS,591,600,21.62,stop,TRAIN,H1,2025-01-18/2025-01-24,-1.1061618862420999,0.10616188624209982,-1.1061618862421,,2025-01-21,-1.1061618862420999
2025-01-21,BE,770,955,25.765,eod_partial,TRAIN,H1,2025-01-18/2025-01-24,0.634970457033391,0.10114065407772296,0.3711343459222825,25.86,2025-01-21,0.634970457033391
2025-01-21,BTSG,733,849,20.7,stop,TRAIN,H1,2025-01-18/2025-01-24,-1.3173174603174578,0.31731746031745783,-1.3173174603174578,,2025-01-21,-1.3173174603174578
2025-01-21,CBRL,588,590,58.61749999999999,stop_runner,TRAIN,H1,2025-01-18/2025-01-24,0.0018806729939531697,0.4981193270060415,1.5015806729939585,58.949999999999996,2025-01-21,0.0018806729939531697
2025-01-21,GH,718,955,44.16995,eod_partial,TRAIN,H1,2025-01-18/2025-01-24,2.627926479847332,0.3044445135602447,1.6957419606384367,43.319900000000004,2025-01-21,2.627926479847332
2025-01-21,IONQ,581,610,40.33,stop,TRAIN,H1,2025-01-18/2025-01-24,-1.049493678411226,0.049493678411226025,-1.049493678411226,,2025-01-21,-1.049493678411226
2025-01-21,LEU,667,675,84.68,stop,TRAIN,H1,2025-01-18/2025-01-24,-1.5244212906784413,0.5244212906784413,-1.5244212906784411,,2025-01-21,-1.5244212906784413
2025-01-21,LUNR,633,661,22.125,stop_runner,TRAIN,H1,2025-01-18/2025-01-24,0.44209640563789465,0.057903594362102115,1.5055200420015311,22.400000000000002,2025-01-21,0.44209640563789465
2025-01-21,MRNA,587,601,36.7603,stop,TRAIN,H1,2025-01-18/2025-01-24,-1.0615369195989435,0.06153691959894346,-1.0615369195989437,,2025-01-21,-1.0615369195989435
2025-01-21,MUU,711,955,25.23,eod_partial,TRAIN,H1,2025-01-18/2025-01-24,1.0587310675381267,0.10597481481481465,1.893858126361656,25.16,2025-01-21,1.0587310675381267
2025-01-21,NNE,628,955,30.519600000000004,eod_partial,TRAIN,H1,2025-01-18/2025-01-24,3.039284532912573,0.08517434154630449,1.9150505502285875,28.9492,2025-01-21,3.039284532912573
2025-01-21,OKLO,670,955,30.777499999999996,eod_partial,TRAIN,H1,2025-01-18/2025-01-24,1.2458537280701745,0.07980416666666691,1.9200609649122804,30.529999999999998,2025-01-21,1.2458537280701745
2025-01-21,PLAY,588,955,26.277500000000003,eod_partial,TRAIN,H1,2025-01-18/2025-01-24,1.3966903726708082,0.22473819875776394,1.7751860869565217,26.060000000000002,2025-01-21,1.3966903726708082
2025-01-21,PRAX,805,955,77.95500000000001,eod_partial,TRAIN,H1,2025-01-18/2025-01-24,0.6025454272112292,0.43979984966173324,0.6448822350288077,77.89000000000001,2025-01-21,0.6025454272112292
2025-01-21,QMCO,582,602,34.735,stop_runner,TRAIN,H1,2025-01-18/2025-01-24,0.0072117905716312936,0.4927882094283641,1.5069117905716358,35.120000000000005,2025-01-21,0.0072117905716312936
2025-01-21,RDDT,645,646,184.14,stop,TRAIN,H1,2025-01-18/2025-01-24,-1.2476533550370745,0.24765335503707422,-1.247653355037074,,2025-01-21,-1.2476533550370745
2025-01-21,RNA,669,712,30.2975,stop_runner,TRAIN,H1,2025-01-18/2025-01-24,0.14839339294585407,0.3516066070541459,1.648093392945854,30.45,2025-01-21,0.14839339294585407
2025-01-21,SDGR,701,955,20.845,eod_partial,TRAIN,H1,2025-01-18/2025-01-24,2.398907317073191,0.3815804878048822,1.6185756097560935,20.479999999999997,2025-01-21,2.398907317073191
2025-01-21,SMMT,579,955,21.4575,eod_partial,TRAIN,H1,2025-01-18/2025-01-24,1.3979739393939379,0.1660260606060608,1.833886739393939,21.105,2025-01-21,1.3979739393939379
2025-01-21,SMR,775,892,25.184000000000005,stop_runner,TRAIN,H1,2025-01-18/2025-01-24,0.3231787771378044,0.17682122286220162,1.8228787771377983,25.332000000000004,2025-01-21,0.3231787771378044
2025-01-21,SYM,690,722,32.1816,stop_runner,TRAIN,H1,2025-01-18/2025-01-24,0.3022914377413901,0.19770856225860992,1.80199143774139,32.418800000000005,2025-01-21,0.3022914377413901
2025-01-21,TSLQ,578,642,24.22285,stop_runner,TRAIN,H1,2025-01-18/2025-01-24,0.4648390266885433,0.03516097331145856,-1.0348609733114589,24.6757,2025-01-21,0.4648390266885433
2025-01-21,WGS,598,955,73.8605,eod_partial,TRAIN,H1,2025-01-18/2025-01-24,0.6186777793361491,0.9087415755025772,1.0911639083683906,73.36999999999999,2025-01-21,0.6186777793361491
2025-01-21,NAIL,587,597,102.9,stop,TRAIN,H1,2025-01-18/2025-01-24,-1.2291470263734599,0.22914702637345977,-1.22914702637346,,2025-01-21,-1.2291470263734599
2025-01-22,AOSL,592,618,43.67,stop,TRAIN,H1,2025-01-18/2025-01-24,-1.3102312312312314,0.3102312312312313,-1.3102312312312314,,2025-01-22,-1.3102312312312314
2025-01-22,APP,618,660,365.3675,stop_runner,TRAIN,H1,2025-01-18/2025-01-24,0.3185698260877411,0.18143017391225894,-1.1811301739122588,367.74,2025-01-22,0.3185698260877411
2025-01-22,CONL,617,621,47.33,stop,TRAIN,H1,2025-01-18/2025-01-24,-1.0605123136614245,0.060512313661424504,-1.0605123136614245,,2025-01-22,-1.0605123136614245
2025-01-22,DXYZ,726,739,66.6489,stop,TRAIN,H1,2025-01-18/2025-01-24,-1.325660607447326,0.32566060744732617,-1.3256606074473265,,2025-01-22,-1.325660607447326
2025-01-22,FN,589,599,278.71000000000004,stop_runner,TRAIN,H1,2025-01-18/2025-01-24,-0.048867041198497385,0.5488670411984974,-1.5485670411984973,281.38000000000005,2025-01-22,-0.048867041198497385
2025-01-22,FTAI,798,955,91.48495,eod_partial,TRAIN,H1,2025-01-18/2025-01-24,1.2812637037877987,0.15299599409103132,1.7154365497270605,90.65990000000001,2025-01-22,1.2812637037877987
2025-01-22,GH,621,806,48.1392,stop_runner,TRAIN,H1,2025-01-18/2025-01-24,0.3589492533368588,0.14105074666314463,1.8586492533368555,48.6656,2025-01-22,0.3589492533368588
2025-01-22,GRAL,754,903,22.925000000000004,stop_runner,TRAIN,H1,2025-01-18/2025-01-24,0.13670606060606527,0.36329393939394017,1.63640606060606,23.090000000000003,2025-01-22,0.13670606060606527
2025-01-22,IESC,656,674,304.16,stop,TRAIN,H1,2025-01-18/2025-01-24,-1.6098369436201754,0.6098369436201756,-1.6098369436201756,,2025-01-22,-1.6098369436201754
2025-01-22,LUNR,614,656,22.71,stop,TRAIN,H1,2025-01-18/2025-01-24,-1.062069671049416,0.06206967104941584,-1.0620696710494155,,2025-01-22,-1.062069671049416
2025-01-22,MRNA,588,670,39.14,stop_runner,TRAIN,H1,2025-01-18/2025-01-24,0.4563950610328638,0.0436049389671362,0.0564750610328628,39.89,2025-01-22,0.4563950610328638
2025-01-22,OKLO,634,660,33.55,stop,TRAIN,H1,2025-01-18/2025-01-24,-1.0683024667330359,0.0683024667330358,-1.068302466733036,,2025-01-22,-1.0683024667330359
2025-01-22,RDNT,619,955,63.485,eod_partial,TRAIN,H1,2025-01-18/2025-01-24,0.6769614181439079,0.666104275286761,1.3337643378519253,63.24999999999999,2025-01-22,0.6769614181439079
2025-01-22,SMCX,604,605,47.66,stop,TRAIN,H1,2025-01-18/2025-01-24,-1.095400086657068,0.09540008665706799,-1.095400086657068,,2025-01-22,-1.095400086657068
2025-01-22,TMDX,611,620,59.32,stop,TRAIN,H1,2025-01-18/2025-01-24,-1.2025442012949763,0.2025442012949763,-1.2025442012949763,,2025-01-22,-1.2025442012949763
2025-01-22,TWST,598,632,53.33995,stop_runner,TRAIN,H1,2025-01-18/2025-01-24,-0.19674510061677397,0.696745100616774,-1.696445100616774,53.6499,2025-01-22,-0.19674510061677397
2025-01-22,VICR,586,612,60.7525,stop_runner,TRAIN,H1,2025-01-18/2025-01-24,-0.08532989793876106,0.535900240144086,-0.1746656393836279,61.474999999999994,2025-01-22,-0.08532989793876106
2025-01-22,WGS,606,656,79.71000000000001,stop_runner,TRAIN,H1,2025-01-18/2025-01-24,0.19291103920822567,0.30708896079177933,1.6926110392082203,80.42,2025-01-22,0.19291103920822567
2025-01-23,BE,676,955,27.2199,eod_partial,TRAIN,H1,2025-01-18/2025-01-24,1.5754999266895784,0.08408770217640299,1.9158442153493704,26.9,2025-01-23,1.5754999266895784
2025-01-23,BKKT,677,955,31.085,eod,TRAIN,H1,2025-01-18/2025-01-24,-0.1428020299145288,0.29184049145299157,-0.1428020299145288,,2025-01-23,-0.1428020299145288
2025-01-23,CONL,586,603,48.42,stop,TRAIN,H1,2025-01-18/2025-01-24,-1.059532202868853,0.059532202868852885,-1.059532202868853,,2025-01-23,-1.059532202868853
2025-01-23,FTAI,634,760,98.335,stop_runner,TRAIN,H1,2025-01-18/2025-01-24,0.3447421052631586,0.15525789473684137,1.6096712550607302,99.57,2025-01-23,0.3447421052631586
2025-01-23,GRAL,689,708,23.64,stop,TRAIN,H1,2025-01-18/2025-01-24,-1.4952063348416265,0.4952063348416262,-1.495206334841626,,2025-01-23,-1.4952063348416265
2025-01-23,HUM,681,684,295.31,stop,TRAIN,H1,2025-01-18/2025-01-24,-1.1228167808657399,0.12281678086574,-1.12281678086574,,2025-01-23,-1.1228167808657399
2025-01-23,HUT,591,597,25.8845,stop,TRAIN,H1,2025-01-18/2025-01-24,-1.1927715669370185,0.19277156693701825,-1.1927715669370182,,2025-01-23,-1.1927715669370185
2025-01-23,IMCR,780,868,32.35,stop,TRAIN,H1,2025-01-18/2025-01-24,-1.664755729984305,0.6647557299843051,-1.664755729984305,,2025-01-23,-1.664755729984305
2025-01-23,JANX,611,955,43.915,eod_partial,TRAIN,H1,2025-01-18/2025-01-24,1.4710999694264362,0.3870081386816668,1.6129634829399548,43.28,2025-01-23,1.4710999694264362
2025-01-23,LEU,644,720,94.92865,stop_runner,TRAIN,H1,2025-01-18/2025-01-24,0.2547090858559738,0.2452909141440262,1.7544090858559738,95.79820000000001,2025-01-23,0.2547090858559738
2025-01-23,LUNR,594,595,22.23,stop,TRAIN,H1,2025-01-18/2025-01-24,-1.2824481364928222,0.20401676394380394,-1.2824481364928222,,2025-01-23,-1.2824481364928222
2025-01-23,MSTX,579,608,56.8251,stop,TRAIN,H1,2025-01-18/2025-01-24,-1.1071980006651307,0.10719800066513079,-1.1071980006651307,,2025-01-23,-1.1071980006651307
2025-01-23,OBK,596,955,36.89,eod,TRAIN,H1,2025-01-18/2025-01-24,-0.5520116279069781,0.7031744186046556,-0.5520116279069781,,2025-01-23,-0.5520116279069781
2025-01-23,OKLO,586,603,35.21,stop,TRAIN,H1,2025-01-18/2025-01-24,-1.0934561400682805,0.0934561400682806,-1.0934561400682803,,2025-01-23,-1.0934561400682805
2025-01-23,PLAY,698,752,28.215,stop,TRAIN,H1,2025-01-18/2025-01-24,-1.2061722252597042,0.20617222525970422,-1.2061722252597042,,2025-01-23,-1.2061722252597042
2025-01-23,PLTU,578,685,27.78,stop,TRAIN,H1,2025-01-18/2025-01-24,-1.0925855181023723,0.0925855181023722,-1.0925855181023725,,2025-01-23,-1.0925855181023723
2025-01-23,PTIR,579,596,135.82999999999998,stop_runner,TRAIN,H1,2025-01-18/2025-01-24,0.2971098729198556,0.20289012708013615,-1.2025901270801362,136.69,2025-01-23,0.2971098729198556
2025-01-23,PLXS,612,634,156.56,stop,TRAIN,H1,2025-01-18/2025-01-24,-1.1779616161616169,0.17796161616161693,-1.1779616161616169,,2025-01-23,-1.1779616161616169
2025-01-23,SMR,586,955,28.044999999999998,eod_partial,TRAIN,H1,2025-01-18/2025-01-24,1.7376081396223635,0.07720667519245719,1.9227562877705056,27.274999999999995,2025-01-23,1.7376081396223635
