symbol,date,entry_time_et,entry_price,stop_loss,target,shares,exit_time_et,exit_price,exit_reason,pnl,pnl_pct,partial_taken,partial_price,partial_shares,partial_pnl,daily_range_pct,avg_volume_20d,qf_vwap_dist_pct,qf_gap_pct,qf_gap_fading,qf_spy_return_pct,qf_pole_bars,qf_pole_gain_pct,qf_fill_vwap_dist_pct,conviction_mult,macd_zone_mult,conv_pole_gain,conv_flag_tightness,conv_vol_ratio,conv_spy_regime,conv_retracement,conv_raw_score,spy_3d_range,conv_vwap_dist,conv_gap_fading,intraday_change_at_entry,bk_ratio_at_fill,spy_3d_at_fill,planned_entry
MEG,2025-02-27,09:40:00,20.46,19.78,21.73,9775,10:27:00,21.25,trail_stop,7687.68,3.84,False,,0,0.00,25.16,372173,2.46,8.49,False,0.05,2,8.76,3.29,2.10,2.00,0.30,0.00,0.30,0.30,0.00,2.100,1.271,0.20,0.00,16.28,0.197,1.271,
MSW,2025-02-27,09:47:00,5.09,4.80,5.59,16824,10:04:00,4.79,stop,-5042.15,-5.89,False,,0,0.00,24.41,420612,3.39,7.20,False,0.05,2,5.78,5.14,1.80,2.00,0.30,-0.30,0.30,0.30,0.00,1.800,1.271,0.20,0.00,17.78,0.147,1.271,
PMA,2025-02-27,09:47:00,5.09,4.80,5.59,16824,10:04:00,4.79,stop,-5042.15,-5.89,False,,0,0.00,24.41,420612,3.39,7.20,False,0.05,2,5.78,5.14,1.80,2.00,0.30,-0.30,0.30,0.30,0.00,1.800,1.271,0.20,0.00,17.78,0.147,1.271,
PCLA,2025-02-28,10:10:00,5.28,5.12,5.60,18000,10:16:00,5.1,stop,-3088.98,-3.25,False,,0,0.00,30.12,1782161,1.12,9.95,False,,2,5.00,1.62,1.90,1.80,0.30,0.00,0.30,0.30,0.00,1.900,1.668,0.00,0.00,41.89,0.393,1.668,
STAK,2025-02-28,10:16:00,3.52,3.41,3.62,18000,10:40:00,3.59,trail_stop,1380.33,2.18,False,,0,0.00,44.6,869210,6.86,-0.83,False,,2,8.44,8.75,3.00,1.80,0.30,0.30,0.30,0.30,0.00,3.400,1.668,0.20,0.00,29.50,1.195,1.668,
MAXN,2025-03-04,10:04:00,3.22,3.10,3.47,10620,11:41:00,3.09,stop,-1343.39,-3.93,False,,0,0.00,26.49,295043,9.16,0.29,False,,3,6.73,9.53,2.10,1.80,0.30,0.00,0.30,0.30,0.00,2.100,2.468,0.20,0.00,28.73,2.319,2.468,
KLXE,2025-03-07,09:52:00,5.27,5.03,5.79,6265,09:55:00,5.02,stop,-1571.83,-4.76,False,,0,0.00,29.02,174056,7.26,-0.49,False,,2,6.50,6.00,2.50,1.80,0.30,-0.30,0.00,0.30,0.00,2.500,2.040,0.20,0.00,27.80,2.459,2.040,
EWCZ,2025-03-11,09:56:00,4.13,3.97,4.48,15233,12:28:00,4.4,trail_stop,4064.51,6.46,False,,0,0.00,67.26,423153,8.44,-46.77,False,,2,49.63,6.14,3.00,1.80,0.00,0.30,0.30,0.30,0.20,3.300,2.118,0.20,0.00,51.08,3.756,2.118,
BWMN,2025-03-12,09:45:00,22.59,21.73,24.47,3065,09:51:00,21.66,stop,-2843.06,-4.11,False,,0,0.00,16.71,85160,3.69,6.38,False,,3,16.71,3.17,2.10,1.80,0.00,0.30,0.30,0.30,0.00,2.100,2.255,0.20,0.00,21.38,14.333,2.255,
OPRX,2025-03-13,09:38:00,7.33,7.00,8.06,20000,12:02:00,6.98,stop,-6980.90,-4.76,False,,0,0.00,26.25,935817,4.11,0.80,False,,3,16.58,4.38,1.50,2.00,0.00,0.00,0.00,0.30,0.00,1.500,2.129,0.20,0.00,17.71,0.586,2.129,
KBSX,2025-03-19,10:07:00,3.87,3.70,4.25,18000,10:17:00,4.79,exhaust+trail_stop,16561.72,23.78,False,,0,0.00,41.5,2714018,1.25,-36.25,False,,2,10.83,1.78,2.60,1.80,0.00,0.00,0.30,0.30,0.00,2.600,1.537,0.00,0.00,21.33,0.829,1.537,
OM,2025-03-20,10:26:00,10.02,9.66,10.79,13043,10:36:00,11.27,trail_stop,16321.75,12.49,False,,0,0.00,47.96,1110199,9.25,1322.62,False,,2,7.10,9.14,2.30,1.80,0.30,0.00,0.30,0.30,0.20,2.300,1.345,0.20,0.00,1706.45,2.508,1.345,
TITN,2025-03-20,09:44:00,15.34,14.57,16.85,8307,12:04:00,17.09,exhaust+trail_stop,15668.38,12.30,False,,0,0.00,39.6,230755,8.50,-15.14,False,,2,11.12,9.10,2.50,1.80,0.00,0.00,0.00,0.30,0.00,2.500,1.345,0.20,0.00,24.72,1.144,1.345,
YRD,2025-03-20,09:44:00,7.49,7.12,8.23,3258,09:56:00,7.1,stop,-1287.66,-5.28,False,,0,0.00,20.89,162917,5.67,-11.50,False,,3,15.65,6.65,3.00,1.00,0.00,0.30,0.30,0.30,0.20,3.300,1.345,0.20,0.00,20.57,0.427,1.345,
ZYBT,2025-03-25,10:12:00,6.69,6.59,6.87,1666,10:15:00,6.57,stop,-205.03,-1.84,False,,0,0.00,77.09,83342,6.71,-1.38,False,0.04,2,6.88,7.22,3.00,1.00,0.30,0.30,0.30,0.00,0.00,3.100,1.171,0.20,0.00,29.77,0.524,1.171,
WHLR,2025-03-31,10:44:00,3.51,3.42,3.68,26000,10:57:00,3.41,stop,-2577.08,-2.82,False,,0,0.00,21.98,2546969,5.06,-7.27,False,0.06,3,6.11,5.61,2.60,1.00,0.30,0.30,0.30,0.30,0.20,2.600,1.561,0.20,0.00,20.89,0.482,1.561,
HERE,2025-04-01,09:41:00,4.86,4.61,5.34,18000,09:54:00,5.43,trail_stop,10284.77,11.76,False,,0,0.00,54.97,998329,2.67,8.46,False,,3,12.00,3.47,1.70,1.80,0.00,0.00,0.00,0.30,0.20,1.700,1.868,0.20,0.00,21.02,1.366,1.868,
VMAR,2025-04-02,10:31:00,5.98,5.71,6.57,8991,10:43:00,8.36,exhaust+trail_stop,17201.85,32.00,False,,0,0.00,106.72,249786,12.85,4.92,False,,3,16.08,11.10,1.50,1.80,0.00,0.00,0.00,0.30,0.00,1.500,2.074,0.20,0.00,36.10,4.060,2.074,
NTCL,2025-04-04,10:07:00,7.14,6.72,7.84,3812,15:18:00,8.1,trail_stop,3660.05,13.46,False,,0,0.00,96.34,105915,4.13,5.71,False,,3,16.47,6.05,1.80,1.80,0.00,0.00,0.30,0.30,0.00,1.800,2.015,0.20,0.00,23.13,0.065,2.015,
ARTV,2025-04-07,10:17:00,3.17,3.07,3.32,4723,10:18:00,3.06,stop,-498.55,-3.33,False,,0,0.00,126.03,131242,19.07,-6.15,False,-0.19,2,9.64,20.10,3.00,1.80,0.00,0.30,0.30,0.30,0.20,3.300,2.831,0.20,0.00,42.92,0.740,2.831,
INSG,2025-04-07,10:19:00,7.51,7.26,7.89,3997,10:21:00,7.24,stop,-1104.63,-3.68,False,,0,0.00,21.79,111077,10.89,-4.93,False,-0.19,3,6.03,12.33,2.30,1.80,0.30,0.00,0.30,0.30,0.20,2.300,2.831,0.20,0.00,21.79,0.890,2.831,
TNXP,2025-04-07,09:56:00,17.19,16.82,17.89,9999,09:58:00,17.47,trail_stop,2819.40,1.64,False,,0,0.00,28.43,1700591,8.17,-6.97,False,-0.19,3,7.95,7.94,3.00,1.80,0.30,0.30,0.30,0.30,0.00,3.400,2.831,0.20,0.00,21.74,2.259,2.831,
FATN,2025-04-16,10:05:00,7.99,7.84,8.25,18000,10:21:00,8.38,exhaust+trail_stop,6421.82,4.47,False,,0,0.00,43.65,2650064,6.29,-13.14,False,,2,5.15,5.92,3.00,1.80,0.30,0.30,0.30,0.30,0.20,3.600,2.098,0.20,0.00,23.51,2.773,2.098,
UFI,2025-04-17,09:43:00,5.48,5.30,5.85,2394,14:17:00,5.28,stop,-462.16,-3.52,False,,0,0.00,12.03,59873,2.82,16.23,False,,2,7.30,3.09,2.10,2.00,0.30,0.00,0.30,0.30,0.00,2.100,2.177,0.20,0.00,16.88,0.390,2.177,
CHGA,2025-04-24,10:09:00,3.87,3.70,4.25,1141,10:10:00,3.68,stop,-210.33,-4.76,False,,0,0.00,20.54,57070,8.28,0.91,False,,2,10.27,8.00,1.70,1.00,0.00,-0.30,0.30,0.30,0.20,1.700,2.238,0.20,0.00,20.54,2.845,2.238,
RYET,2025-04-30,10:36:00,5.82,5.56,6.40,12953,10:45:00,6.15,trail_stop,4286.79,5.69,False,,0,0.00,82.6,667703,10.82,0.59,False,,2,6.26,8.46,1.50,1.00,0.30,-0.30,0.00,0.30,0.00,1.500,1.392,0.20,0.00,21.55,1.786,1.392,
AIRS,2025-05-02,10:48:00,3.11,2.97,3.41,8647,10:49:00,2.96,stop,-1279.32,-4.76,False,,0,0.00,31.37,240223,13.73,26.55,False,0.01,3,7.01,13.40,1.50,1.80,0.30,-0.30,0.00,0.30,0.00,1.500,1.714,0.20,0.00,32.30,3.095,1.714,
CPS,2025-05-02,09:52:00,19.79,18.99,21.54,10106,13:01:00,21.57,exhaust+trail_stop,19869.24,9.94,False,,0,0.00,32.22,378777,6.28,11.30,False,0.01,2,17.19,5.63,2.30,1.80,0.00,0.30,0.30,0.30,0.20,2.300,1.714,0.20,0.00,29.27,0.556,1.714,
RENT,2025-05-12,09:59:00,4.97,4.75,5.46,2358,15:45:00,5.23,force_close,611.78,5.22,False,,0,0.00,23.26,58965,3.63,0.23,False,-0.18,3,11.59,4.27,1.70,2.00,0.00,0.00,0.00,0.30,0.20,1.700,1.258,0.20,0.00,15.22,0.078,1.258,
TSSI,2025-05-16,09:57:00,13.92,13.49,14.84,14367,10:06:00,14.72,trail_stop,11441.55,5.72,False,,0,0.00,31.83,947907,3.84,46.56,False,-0.09,2,8.02,4.25,1.80,1.80,0.30,0.00,0.30,0.00,0.00,1.800,0.888,0.20,0.00,56.14,0.706,0.888,
RYET,2025-05-23,10:14:00,13.09,12.49,14.39,11529,10:16:00,12.45,stop,-7355.78,-4.87,False,,0,0.00,23.23,1187461,0.83,-4.14,False,0.06,2,7.32,1.46,2.20,1.80,0.30,-0.30,0.00,0.00,0.20,2.200,1.167,0.00,0.00,21.75,0.896,1.167,
SAIH,2025-05-27,10:41:00,6.27,6.00,6.77,1032,11:54:00,6.57,trail_stop,308.21,4.76,False,,0,0.00,25.1,51643,4.48,2.76,False,0.03,2,7.66,5.56,2.00,1.00,0.30,0.00,0.00,0.30,0.20,2.000,1.275,0.20,0.00,21.57,0.348,1.275,
FMST,2025-05-28,09:42:00,3.72,3.55,4.09,20000,09:53:00,3.9,trail_stop,3635.28,4.89,False,,0,0.00,33.54,832094,7.47,9.26,False,0.03,3,13.30,7.65,1.80,2.00,0.00,0.00,0.30,0.30,0.00,1.800,1.401,0.20,0.00,15.05,2.791,1.401,
YSXT,2025-05-28,10:22:00,7.87,7.58,8.51,1190,10:35:00,9.14,exhaust+trail_stop,1600.90,17.08,False,,0,0.00,61.03,59505,6.88,5.65,False,0.03,2,6.68,7.02,2.00,1.00,0.30,-0.30,0.30,0.30,0.20,2.000,1.401,0.20,0.00,32.49,1.536,1.401,
ALZN,2025-05-29,09:48:00,8.02,7.61,8.81,9354,09:49:00,7.59,stop,-4022.58,-5.36,False,,0,0.00,57.77,467721,2.80,134.34,False,-0.11,3,16.32,3.69,1.50,1.00,0.00,0.00,0.00,0.30,0.00,1.500,1.430,0.20,0.00,144.28,2.191,1.430,
DDC,2025-05-30,10:34:00,8.04,7.75,8.55,3153,10:35:00,7.72,stop,-995.54,-3.93,False,,0,0.00,32.18,157660,8.51,2.08,False,-0.14,3,5.41,9.17,2.30,1.00,0.30,0.00,0.30,0.30,0.20,2.300,1.476,0.20,0.00,24.84,4.670,1.476,
NEGG,2025-06-09,10:25:00,13.57,13.10,14.57,14738,10:28:00,13.92,trail_stop,5167.55,2.58,False,,0,0.00,67.79,931289,9.85,0.00,False,-0.01,3,7.55,9.80,1.80,1.00,0.30,0.00,0.30,0.00,0.00,1.800,0.808,0.20,0.00,29.81,1.339,0.808,
TWAV,2025-06-09,09:58:00,3.94,3.81,4.21,6379,10:32:00,4.11,trail_stop,1081.47,4.30,False,,0,0.00,34.73,177228,8.98,12.90,False,-0.01,3,11.94,8.71,2.00,1.80,0.00,0.30,0.30,0.00,0.20,2.000,0.808,0.20,0.00,24.19,3.943,0.808,
AGIG,2025-06-16,09:52:00,11.33,10.82,12.45,13043,09:54:00,10.79,stop,-7038.36,-4.76,False,,0,0.00,45.19,2104276,1.90,-11.31,False,0.09,3,17.98,2.32,2.30,1.80,0.00,0.00,0.30,0.00,0.00,2.300,0.914,0.00,0.00,43.39,0.706,0.914,
GRRR,2025-06-24,09:42:00,24.09,23.30,25.76,8302,10:58:00,23.23,stop,-7137.64,-3.57,False,,0,0.00,15.12,2174815,3.96,6.03,False,-0.03,2,6.17,4.14,1.50,2.00,0.30,0.00,0.00,0.00,0.00,1.500,1.124,0.20,0.00,17.06,0.874,1.124,
VVOS,2025-06-26,09:58:00,3.82,3.69,4.09,3352,09:59:00,3.68,stop,-469.51,-3.67,False,,0,0.00,21.24,167626,3.39,16.72,False,0.01,2,6.44,3.48,1.50,1.00,0.30,0.00,0.00,0.00,0.00,1.500,0.901,0.20,0.00,24.59,2.581,0.901,
EGG,2025-07-09,09:57:00,7.19,6.96,7.66,18000,09:59:00,7.49,trail_stop,5405.37,4.18,False,,0,0.00,141.39,1142215,7.42,-4.17,False,0.02,2,7.89,6.96,2.30,1.80,0.30,0.00,0.30,-0.50,0.00,2.300,0.678,0.20,0.00,24.52,1.473,0.678,
BGL,2025-07-22,10:44:00,17.8,17.00,19.57,4799,13:18:00,18.54,trail_stop,3538.69,4.14,False,,0,0.00,40.59,363820,9.22,-1.65,False,-0.09,2,7.57,9.19,1.70,1.00,0.30,-0.30,0.00,-0.50,0.00,1.700,0.556,0.20,0.00,21.63,1.765,0.556,
SDM,2025-08-07,10:18:00,10.74,10.37,11.54,12000,10:22:00,11.33,trail_stop,6989.64,5.42,False,,0,0.00,37.09,752520,7.92,-1.87,False,-0.07,2,6.53,7.71,2.50,1.80,0.30,0.00,0.00,0.00,0.00,2.500,0.878,0.20,0.00,25.47,1.548,0.878,
PAL,2025-08-12,09:46:00,7.24,6.91,7.96,5263,10:10:00,6.89,stop,-1814.35,-4.76,False,,0,0.00,25.63,146236,8.16,8.88,False,0.01,2,6.19,8.18,1.50,1.80,0.30,-0.30,0.30,0.00,0.00,1.500,0.848,0.20,0.00,20.60,1.791,0.848,
DOGZ,2025-08-13,10:28:00,10.45,9.99,11.48,1468,10:41:00,9.96,stop,-722.06,-4.71,False,,0,0.00,32.37,73416,6.74,-2.24,False,-0.06,2,6.08,6.64,2.00,1.00,0.30,-0.30,0.30,-0.50,0.00,2.000,0.748,0.20,0.00,25.15,2.910,0.748,
NPCE,2025-08-13,09:48:00,8.56,8.35,8.84,7636,09:55:00,8.72,trail_stop,1230.54,1.88,False,,0,0.00,27.98,190941,3.67,-1.97,False,-0.06,2,5.73,4.82,1.80,2.00,0.30,0.30,0.30,-0.50,0.20,1.800,0.748,0.20,0.00,18.35,1.075,0.748,
LE,2025-09-10,09:38:00,15.5,15.09,16.32,12903,09:41:00,15.72,trail_stop,2910.79,1.46,False,,0,0.00,24.45,331288,5.26,-5.64,False,-0.14,2,16.75,3.64,1.50,2.00,0.00,0.30,0.30,-0.50,0.20,1.500,0.782,0.20,0.00,16.75,5.171,0.782,
FABC,2025-09-11,09:53:00,4.84,4.69,5.17,6829,10:10:00,5.05,trail_stop,1438.80,4.35,False,,0,0.00,37.87,341498,3.71,-4.21,False,0.01,3,14.75,3.82,2.50,1.00,0.00,0.30,0.30,-0.50,0.20,2.500,0.523,0.20,0.00,23.33,1.965,0.523,
SBLX,2025-09-11,09:53:00,4.84,4.69,5.17,6829,10:10:00,5.05,trail_stop,1438.80,4.35,False,,0,0.00,37.87,341498,3.71,-4.21,False,0.01,3,14.75,3.82,2.50,1.00,0.00,0.30,0.30,-0.50,0.20,2.500,0.523,0.20,0.00,23.33,1.965,0.523,
FEAM,2025-10-08,10:01:00,5.24,5.02,5.60,4752,12:11:00,5.34,trail_stop,463.61,1.86,False,,0,0.00,22.22,118836,5.45,-2.17,False,-0.03,2,6.81,4.64,1.50,2.00,0.30,0.00,0.30,-0.50,0.20,1.500,0.643,0.20,0.00,15.56,9.506,0.643,
CCHH,2025-10-10,09:59:00,4.87,4.77,5.08,20000,10:06:00,4.75,stop,-2440.75,-2.50,False,,0,0.00,28.81,1110096,4.79,4.53,False,-0.02,3,5.72,4.89,1.50,2.00,0.30,0.30,0.00,-0.50,0.20,1.500,0.690,0.20,0.00,15.75,1.208,0.690,
AQMS,2025-10-13,09:39:00,6.83,6.61,7.32,18000,09:45:00,7.16,trail_stop,5940.78,4.83,False,,0,0.00,108.19,2592400,2.20,12.19,False,0.01,2,6.61,2.17,1.80,1.80,0.30,0.00,0.00,0.30,0.00,1.800,1.502,0.20,0.00,20.14,2.138,1.502,
IPDN,2025-10-13,09:57:00,3.62,3.46,3.98,18000,10:48:00,4.02,exhaust+trail_stop,7649.24,11.75,False,,0,0.00,43.15,2643889,8.58,-1.35,False,0.01,2,6.71,5.56,2.50,1.80,0.30,-0.30,0.00,0.30,0.00,2.500,1.502,0.20,0.00,23.29,5.937,1.502,
DFNS,2025-10-16,09:38:00,15.28,14.86,16.13,10000,09:52:00,14.82,stop,-4605.80,-3.02,False,,0,0.00,24.72,2763531,2.30,8.70,False,0.04,3,8.23,2.62,2.40,2.00,0.30,0.30,0.30,0.30,0.00,2.400,1.489,0.20,0.00,15.93,1.689,1.489,
RMCO,2025-10-20,10:31:00,3.92,3.77,4.24,4118,11:16:00,4.08,trail_stop,652.00,4.04,False,,0,0.00,23.63,114411,4.79,15.94,False,0.14,3,9.66,5.05,1.80,1.80,0.00,0.00,0.30,0.30,0.00,1.800,1.546,0.20,0.00,25.60,1.463,1.546,
FUSE,2025-10-23,10:36:00,3.37,3.22,3.70,18000,10:40:00,3.21,stop,-2887.16,-4.76,False,,0,0.00,51.79,3194855,6.57,,False,0.02,2,20.14,6.71,1.50,1.80,0.00,0.00,0.30,0.00,0.00,1.500,0.834,0.20,0.00,28.21,4.122,0.834,
DZZ,2025-10-24,10:27:00,3.67,3.59,3.82,1904,10:30:00,3.58,stop,-169.49,-2.43,False,,0,0.00,20.58,95215,4.88,0.97,False,-0.09,2,9.09,5.08,2.00,1.00,0.00,0.30,0.30,0.00,0.20,2.000,0.832,0.20,0.00,21.75,3.021,0.832,
NRC,2025-10-28,09:41:00,12.81,12.28,13.89,3592,13:03:00,13.53,trail_stop,2570.22,5.58,False,,0,0.00,22.52,89836,7.80,0.09,False,-0.04,2,7.73,8.66,1.50,2.00,0.30,0.00,0.30,-0.50,0.20,1.500,0.552,0.20,0.00,15.11,0.088,0.552,
ANRO,2025-11-04,09:53:00,11.07,10.78,11.64,18066,12:20:00,11.4,trail_stop,5973.70,2.99,False,,0,0.00,17.45,1452071,1.30,-1.56,False,0.02,3,6.07,1.79,1.60,2.00,0.30,0.00,0.30,0.00,0.00,1.600,0.873,0.00,0.00,17.45,6.505,0.873,
DTCK,2025-11-05,09:45:00,4.49,4.39,4.69,26000,09:47:00,4.56,trail_stop,1662.44,1.42,False,,0,0.00,62.38,2274726,1.74,-3.14,False,0.03,3,5.84,2.22,2.60,1.00,0.30,0.30,0.00,0.00,0.00,2.600,0.840,0.00,0.00,22.09,1.019,0.840,
EVCM,2025-11-07,09:37:00,8.96,8.66,9.43,3369,10:59:00,9.24,trail_stop,930.16,3.08,False,,0,0.00,23.76,168489,4.26,-26.66,False,-0.20,2,15.93,5.63,3.00,1.00,0.00,0.30,0.30,0.00,0.20,3.000,1.028,0.20,0.00,24.18,0.120,1.028,
NEPH,2025-11-10,09:55:00,4.39,4.22,4.64,2352,10:32:00,4.46,trail_stop,152.50,1.48,False,,0,0.00,24.86,65385,1.94,0.00,False,0.07,3,17.90,3.60,1.80,1.80,0.00,0.30,0.00,0.30,0.20,1.800,1.260,0.00,0.00,25.68,0.273,1.260,
SPRU,2025-11-12,09:40:00,3.53,3.43,3.74,7688,09:49:00,3.71,trail_stop,1435.15,5.29,False,,0,0.00,58.1,192213,3.44,4.92,False,-0.06,2,6.43,3.63,1.50,2.00,0.30,0.00,0.00,0.00,0.00,1.500,1.089,0.20,0.00,15.08,1.421,1.089,
AREN,2025-11-14,09:46:00,3.86,3.65,4.24,8235,12:19:00,4.43,exhaust+trail_stop,4393.89,13.81,False,,0,0.00,46.67,228795,12.24,-11.25,False,-0.07,3,13.65,14.03,2.70,1.80,0.00,0.00,0.30,0.00,0.20,2.700,0.948,0.20,0.00,22.06,0.211,0.948,
PAAI,2025-11-14,09:46:00,3.86,3.65,4.24,4575,12:19:00,4.43,exhaust+trail_stop,2441.07,13.81,False,,0,0.00,46.67,228795,12.35,-13.75,False,-0.07,3,13.65,14.14,2.70,1.00,0.00,0.00,0.30,0.00,0.20,2.700,0.948,0.20,0.00,22.06,0.211,0.948,
VELO,2025-11-20,09:46:00,4.92,4.74,5.32,20000,10:36:00,5.16,trail_stop,4799.20,4.87,False,,0,0.00,25.35,578889,3.54,4.58,False,,3,12.34,4.05,1.80,2.00,0.00,0.30,0.00,0.30,0.00,1.800,1.486,0.20,0.00,17.83,0.029,1.486,
LGHL,2025-11-26,10:34:00,6.03,5.89,6.30,4996,11:01:00,6.16,trail_stop,656.28,2.18,False,,0,0.00,40.0,138817,6.03,1215.18,False,0.07,2,5.08,6.38,2.10,1.80,0.30,0.00,0.30,0.30,0.00,2.100,1.717,0.20,0.00,1284.45,1.234,1.717,
PHGE,2025-12-08,08:58:00,3.2,3.09,3.34,20000,09:01:00,3.08,stop,-2303.40,-3.60,False,,0,0.00,35.9,681064,6.77,-44.68,False,-0.03,2,8.19,8.29,1.80,2.00,0.30,0.30,0.30,-0.50,0.20,1.800,0.639,0.20,0.00,18.91,2.235,0.639,
KZIA,2025-12-23,10:36:00,8.12,7.76,8.93,10251,10:51:00,9.29,exhaust+trail_stop,10966.85,13.17,False,,0,0.00,49.02,284764,5.48,-0.90,False,0.19,3,15.40,5.64,2.30,1.80,0.00,0.30,0.30,-0.50,0.00,2.300,0.750,0.20,0.00,49.02,9.967,0.750,
KXIN,2025-12-29,10:15:00,5.2,4.96,5.65,18000,10:17:00,5.18,post_fill_exit,-280.58,-0.30,False,,0,0.00,20.84,1456492,5.67,-13.95,False,0.01,3,5.40,,2.20,1.80,0.30,-0.30,0.30,-0.50,0.20,2.200,0.473,0.20,0.00,20.84,0.331,0.473,
KXIN,2025-12-29,10:19:00,5.2,4.96,5.71,18000,10:32:00,4.95,stop,-4455.71,-4.76,False,,0,0.00,20.84,1456492,6.28,-13.95,False,0.01,3,5.40,6.75,2.20,1.80,0.30,-0.30,0.30,-0.50,0.20,2.200,0.473,0.20,0.00,20.84,3.480,0.473,
VELO,2026-01-06,09:49:00,17.1,16.64,17.85,10000,10:08:00,17.25,trail_stop,1530.50,0.90,False,,0,0.00,32.0,1889690,4.90,2.81,False,0.06,2,7.64,5.78,1.80,2.00,0.30,0.30,0.30,-0.50,0.20,1.800,0.770,0.20,0.00,16.20,0.621,0.770,
BNRG,2026-01-27,10:00:00,3.19,3.03,3.50,18000,14:18:00,3.31,trail_stop,2300.03,4.01,False,,0,0.00,29.24,926502,0.09,-1.95,False,0.00,2,5.17,0.85,1.80,1.80,0.30,-0.30,0.30,-0.50,0.00,1.800,0.592,0.00,0.00,29.24,4.235,0.592,
BRNX,2026-01-27,10:00:00,3.19,3.03,3.50,18000,14:18:00,3.31,trail_stop,2300.03,4.01,False,,0,0.00,29.24,926502,0.09,-1.95,False,0.00,2,5.17,0.85,1.80,1.80,0.30,-0.30,0.30,-0.50,0.00,1.800,0.592,0.00,0.00,29.24,4.235,0.592,
KPTI,2026-02-12,09:46:00,7.81,7.51,8.46,14947,10:07:00,8.5,trail_stop,10396.54,8.91,False,,0,0.00,47.92,415232,6.70,-11.80,False,0.00,2,6.48,5.67,2.50,1.80,0.30,-0.30,0.30,0.00,0.00,2.500,0.985,0.20,0.00,22.36,2.246,0.985,
