day,symbol,open_px,rng_660,rng_720,rng_780,rng_day
2025-01-10,AMST,2.95,8.47457627118644,14.915254237288147,14.915254237288147,25.08474576271187
2025-01-10,AMTM,21.1,6.255924170616114,7.440758293838863,8.578199052132712,9.620853080568725
2025-01-10,AREB,2.04,21.558823529411775,42.642156862745104,42.642156862745104,42.642156862745104
2025-01-10,BAER,3.82,26.17801047120419,26.17801047120419,35.60209424083769,38.8743455497382
2025-01-10,BG,77.53,3.1987617696375645,3.6888946214368628,6.049271249838769,6.1008641816071245
2025-01-10,CEG,282.49,9.30475415058941,9.30475415058941,9.30475415058941,10.573825622145918
2025-01-10,CGEN,1.59,4.088050314465405,5.660377358490557,10.062893081761,10.062893081761
2025-01-10,DAL,64.99,6.893214340667797,6.893214340667797,6.893214340667797,6.893214340667797
2025-01-10,DAR,33.77,8.82440035534497,8.82440035534497,8.82440035534497,9.830915013325427
2025-01-10,DBI,5.37,4.189944134078206,4.934823091247666,7.728119180633147,10.986964618249532
2025-01-10,DBVT,4.28,10.280373831775709,17.289719626168228,18.684579439252346,25.467289719626162
2025-01-10,DRCT,1.26,14.28571428571428,14.28571428571428,111.90476190476191,111.90476190476191
2025-01-10,DXPE,88.86,5.175444519468828,5.175444519468828,5.94069322529823,6.255795633580924
2025-01-10,ETON,12.25,9.918367346938775,9.918367346938775,10.367346938775507,12.719999999999995
2025-01-10,FAZ,6.5,4.4907692307692315,5.350769230769236,5.923076923076934,5.923076923076934
2025-01-10,FBL,35.51,8.279357927344403,8.279357927344403,8.614756406646018,10.644888763728531
2025-01-10,FIVE,98.18,5.12833570992055,5.438989610918709,5.866775310653892,6.3760440008148205
2025-01-10,GDXD,13.43,6.850335070737155,7.669396872673129,8.041697691734923,9.977661950856291
2025-01-10,HURA,4.53,20.088300220750536,20.088300220750536,28.03532008830021,28.03532008830021
2025-01-10,INTZ,2.25,19.555555555555575,29.33333333333334,30.666666666666686,68.44000000000001
2025-01-10,IONQ,31.99,15.082838386995935,15.082838386995935,16.661456705220388,17.098780869021567
2025-01-10,IREN,10.53,5.128205128205121,5.8860398860398835,8.641975308641978,8.925925925925924
2025-01-10,IRTC,90.26,3.301573232882787,3.3791269665411003,6.132284511411474,10.502991358298255
2025-01-10,KAI,325.0,6.299999999999989,7.183076923076914,7.183076923076914,7.183076923076914
2025-01-10,LABD,7.13,4.7671809256662,4.7671809256662,5.329593267882187,5.610098176718085
2025-01-10,LEGN,32.58,3.222836095764286,4.266421117249859,20.626151012891352,20.626151012891352
2025-01-10,LWLG,1.85,11.621621621621625,12.43243243243243,12.43243243243243,16.48648648648649
2025-01-10,MASS,2.17,12.442396313364057,14.285714285714288,14.285714285714288,14.285714285714288
2025-01-10,MCVT,2.75,16.720000000000017,24.35636363636365,33.44727272727274,34.88727272727273
2025-01-10,MCY,48.77,10.64178798441666,10.64178798441666,10.64178798441666,10.64178798441666
2025-01-10,METU,35.85,8.256624825662485,8.256624825662485,8.618967921896791,10.6834030683403
2025-01-10,MSTZ,18.98,9.957850368809277,9.957850368809277,11.379346680716546,11.379346680716546
2025-01-10,NNDM,2.27,5.286343612334806,5.286343612334806,5.286343612334806,5.947136563876662
2025-01-10,NVNI,1.99,8.74874371859296,8.74874371859296,8.74874371859296,29.145728643216085
2025-01-10,OCS,20.35,2.4565110565110575,3.8830466830466768,5.5528255528255475,5.5528255528255475
2025-01-10,OS,26.27,5.595736581652071,8.945565283593444,10.696612105062805,10.848877046060137
2025-01-10,PLBY,1.33,5.639097744360899,6.616541353383447,6.616541353383447,8.270676691729314
2025-01-10,PTLO,9.23,6.392199349945828,7.800650054171168,8.413867822318528,9.642470205850474
2025-01-10,RLAY,4.66,5.36480686695279,5.36480686695279,5.36480686695279,42.70386266094421
2025-01-10,RNA,29.14,6.932052161976662,6.932052161976662,6.932052161976662,7.89293067947837
2025-01-10,RPRX,27.55,3.7419237749546244,5.3027223230489975,7.952450090744098,8.769147005444648
2025-01-10,RVPH,1.97,9.137055837563448,9.644670050761407,13.19796954314721,13.19796954314721
2025-01-10,RXT,2.35,6.382978723404251,6.382978723404251,9.361702127659582,15.53191489361703
2025-01-10,SID,1.28,4.687500000000004,4.687500000000004,5.8593749999999964,6.992187499999993
2025-01-10,SKLZ,5.16,4.988372093023249,5.724806201550385,6.420542635658909,8.089147286821701
2025-01-10,SLAB,124.68,3.6012191209496267,3.7335579082451193,4.683991017003543,8.273179339108125
2025-01-10,SMCI,32.35,7.310664605873267,7.310664605873267,7.310664605873267,7.310664605873267
2025-01-10,SMCX,43.08,14.79851439182917,14.79851439182917,14.79851439182917,14.79851439182917
2025-01-10,SN,101.8,3.860510805500989,5.31434184675836,6.194499017681727,7.475442043222004
2025-01-10,TMDX,62.93,12.315270935960603,12.315270935960603,12.315270935960603,13.936119497854765
2025-01-10,TWFG,26.98,3.743513713862113,3.8917716827279363,6.375092661230537,9.303187546330607
2025-01-10,UAMY,1.48,8.783783783783791,8.783783783783791,8.783783783783791,9.459459459459469
2025-01-10,UVXY,22.26,7.725965858041326,7.725965858041326,7.725965858041326,8.849505840071874
2025-01-10,VFC,21.22,7.563619227144189,8.859566446748346,9.401508011310074,9.401508011310074
2025-01-10,VVOS,4.26,4.694835680751178,9.154929577464783,14.084507042253513,22.065727699530505
2025-01-10,WCT,1.39,10.07194244604316,10.07194244604316,10.07194244604316,17.26618705035971
2025-01-10,WETH,1.53,3.594771241830061,3.594771241830061,7.843137254901968,15.686274509803921
2025-01-10,WHR,112.0,3.8080357142857144,4.843749999999997,5.287857142857139,6.6830357142857135
2025-01-10,XRX,8.77,5.5302166476624794,5.929304446978331,7.069555302166468,7.753705815279359
2025-01-10,ZVIA,4.29,5.128205128205122,5.128205128205122,11.08391608391609,11.08391608391609
2025-01-13,AGCO,90.5,4.745856353591146,5.635359116022093,6.961325966850826,8.441988950276244
2025-01-13,AIRS,4.05,20.740740740740737,23.209876543209866,23.209876543209866,30.37037037037036
2025-01-13,ALB,86.04,2.278010227801032,4.311947931194802,4.381682938168305,6.694560669456072
2025-01-13,ALGS,32.08,12.468827930174564,12.468827930174564,12.468827930174564,12.468827930174564
2025-01-13,ALNY,240.0,5.470833333333331,8.4125,8.420833333333325,10.412500000000003
2025-01-13,AMR,175.8,2.8083048919226457,2.8083048919226457,5.709328782707625,12.62627986348123
2025-01-13,ANGO,11.61,5.426356589147294,7.045650301464251,7.837209302325585,9.130060292850995
2025-01-13,AUDC,9.77,3.4800409416581357,5.220061412487204,5.220061412487204,5.731832139201643
2025-01-13,AVGX,28.95,8.566493955094993,8.566493955094993,8.566493955094993,8.566493955094993
2025-01-13,AXSM,82.25,6.827963525835866,8.761094224924015,8.761094224924015,10.57264437689971
2025-01-13,BBIO,28.98,10.006901311249132,17.477570738440296,19.819185645272604,21.221532091097302
2025-01-13,BITU,46.06,8.771168041684772,8.771168041684772,8.771168041684772,8.771168041684772
2025-01-13,BITX,48.03,9.075994170310226,9.075994170310226,9.075994170310226,9.075994170310226
2025-01-13,BLFS,25.77,8.692277842452471,8.692277842452471,8.692277842452471,9.274350019402409
2025-01-13,BRKR,60.59,4.456180887935295,7.625020630467069,7.625020630467069,7.625020630467069
2025-01-13,BTM,1.49,4.697986577181212,4.697986577181212,5.362416107382556,8.053691275167793
2025-01-13,CDXS,4.26,4.4600938967136035,4.4600938967136035,5.281690140845063,7.746478873239439
2025-01-13,CF,90.67,4.747987206352715,5.134002426381384,5.409727583544724,5.895003860152199
2025-01-13,CLPT,14.49,6.073153899240861,6.8322981366459645,6.8322981366459645,8.212560386473438
2025-01-13,COEP,7.99,17.27158948685857,28.59574468085106,28.59574468085106,28.59574468085106
2025-01-13,CVI,19.25,5.714285714285703,5.974025974025967,6.753246753246739,7.168831168831163
2025-01-13,DE,408.01,4.384696453518306,4.9459572069312046,5.127325310654155,6.418960319600009
2025-01-13,DHX,2.05,10.731707317073171,12.195121951219525,15.121951219512209,15.121951219512209
2025-01-13,DJT,34.92,17.239404352806424,17.439862542955336,17.439862542955336,21.592210767468494
2025-01-13,DRMA,1.19,5.042016806722694,5.882352941176476,7.5630252100840405,19.319327731092436
2025-01-13,DRTS,3.23,3.0959752321981453,6.501547987616098,8.359133126934985,13.622291021671826
2025-01-13,ETON,13.29,5.3423626787058005,7.2234762979684035,8.201655379984963,9.857035364936047
2025-01-13,FGL,1.69,10.059171597633146,37.86982248520711,40.236686390532554,47.92899408284024
2025-01-13,GSHD,96.72,4.052936311000814,5.666976840363935,6.472291149710495,8.545285359801474
2025-01-13,HCC,50.28,2.9435163086714478,2.9435163086714478,5.827366746221161,7.647175815433569
2025-01-13,HIMS,24.77,8.760597496972137,8.760597496972137,8.760597496972137,8.760597496972137
2025-01-13,IFRX,2.2,9.068181818181818,10.909090909090898,10.909090909090898,11.34999999999999
2025-01-13,IHRT,1.85,6.756756756756756,9.189189189189186,9.189189189189186,9.729729729729726
2025-01-13,ILMN,137.0,5.262773722627722,5.481751824817511,5.912408759124084,5.912408759124084
2025-01-13,INDO,3.23,6.81114551083592,10.996904024767801,10.996904024767801,10.996904024767801
2025-01-13,INGN,9.5,5.894736842105268,5.894736842105268,6.999999999999991,7.894736842105263
2025-01-13,INSM,64.52,2.6348419094854467,4.82021078735277,7.501549907005574,8.803471791692498
2025-01-13,IONS,33.46,1.972504482964745,3.0484160191273255,5.528989838613273,7.202630005977297
2025-01-13,JOE,43.59,3.8082128928653445,6.175728378068364,6.175728378068364,6.175728378068364
2025-01-13,MPC,143.35,5.242413672828731,5.915591210324374,5.915591210324374,5.915591210324374
2025-01-13,MSTX,38.2,13.926701570680628,13.926701570680628,13.926701570680628,13.926701570680628
2025-01-13,MXCT,4.34,7.373271889400929,7.373271889400929,7.373271889400929,14.516129032258062
2025-01-13,NBIS,32.26,5.827650340979538,6.447613143211403,6.447613143211403,15.189088654680717
2025-01-13,NEOG,12.29,5.12611879576891,6.590724165988599,6.590724165988599,8.258746948738803
